date,year,vix_pre5,vix_day,vix_post1,vix_post5,vix_chg_pre_to_day_pct,vix_crush_day_to_post1_pct,vix_crush_day_to_post5_pct,abs_move_day_pct,abs_move_post1_pct
2017-06-14,2017,10.390000343322754,10.640000343322754,10.899999618530273,10.75,2.406159689500531,2.4436021317488565,1.0338313263897447,0.09958307964025304,0.22395981461527104
2017-07-26,2017,9.789999961853027,9.600000381469727,10.109999656677246,10.279999732971191,-1.9407515947256204,5.31249223897885,7.083326296674164,0.02826639480466575,0.09726882691745153
2017-09-20,2017,10.5,9.779999732971191,9.670000076293945,9.869999885559082,-6.8571454002743675,-1.124740896529941,0.9202469841024019,0.06343478158390425,0.30459176984141134
2017-11-01,2017,11.229999542236328,10.199999809265137,9.930000305175781,9.779999732971191,-9.17185908242769,-2.6470540111589225,-4.1176478838013235,0.15921101716727115,0.018996581088659426
2017-12-13,2017,11.020000457763672,10.180000305175781,10.489999771118164,9.720000267028809,-7.622505605216235,3.045181303037592,-4.518664286415552,0.04729570906678582,0.4070859227173984
2018-01-31,2018,11.470000267028809,13.539999961853027,13.470000267028809,27.729999542236328,18.047076256611394,-0.5169844536294876,104.80058803812078,0.048898537308339485,0.06480882520516484
2018-03-21,2018,17.229999542236328,17.860000610351562,23.34000015258789,22.8700008392334,3.6564195290365253,30.683087093850105,28.051512081013396,0.18439898833508828,2.5162888405856454
2018-05-02,2018,17.84000015258789,15.970000267028809,15.899999618530273,13.420000076293945,-10.482062049129626,-0.43832590687588047,-15.967439875373824,0.7205863568357729,0.22536742393085563
2018-06-13,2018,11.640000343322754,12.9399995803833,12.119999885559082,12.789999961853027,11.168377995850198,-6.336937568895418,-1.15919338017344,0.4026127868587581,0.2471549778432225
2018-08-01,2018,12.289999961853027,13.149999618530273,12.1899995803833,10.850000381469727,6.997556219256329,-7.30038073000544,-17.490489002140443,0.10403515262938923,0.4926444803381669
2018-09-26,2018,11.75,12.890000343322754,12.40999984741211,11.609999656677246,9.702130581470247,-3.723820660402799,-9.93018349536795,0.3289278113945082,0.27632870875580196
2018-11-08,2018,19.34000015258789,16.719999313354492,17.360000610351562,19.979999542236328,-13.547056972917426,3.827759110527551,19.497609825127384,0.25089163835961825,0.9199013706103321
2018-12-19,2018,21.459999084472656,25.579999923706055,28.3799991607666,29.959999084472656,19.198513583415846,10.94604865289961,17.122748920368338,1.539571453679811,1.5772106327423652
2019-01-30,2019,19.520000457763672,17.65999984741211,16.56999969482422,15.380000114440918,-9.528691427933788,-6.17214134771139,-12.910530875827286,1.554926091974429,0.8597395948725328
2019-03-20,2019,13.40999984741211,13.90999984741211,13.630000114440918,15.149999618530273,3.7285608179666863,-2.0129384330890843,8.914448488285643,0.29443536044478913,1.0852481049954399
2019-05-01,2019,13.140000343322754,14.800000190734863,14.420000076293945,19.399999618530273,12.633179635004034,-2.567568307727497,31.081076814276763,0.7502163081421376,0.21239857917741967
2019-06-19,2019,15.90999984741211,14.329999923706055,14.75,16.209999084472656,-9.930860709361067,2.9309147140966996,13.119324290131562,0.2985163546397107,0.9472185190685156
2019-07-31,2019,12.069999694824219,16.1200008392334,17.8700008392334,19.489999771118164,33.554277106948696,10.856078839281391,20.905699481620065,1.0885526112695776,0.8998793869673061
2019-09-18,2019,14.609999656677246,13.949999809265137,14.050000190734863,15.960000038146973,-4.517452860517135,0.7168486224875092,14.408603988272883,0.03426919897555614,0.001997472142156731
