date,vix,spx,ddath_%,vix_peak_10d,aftermath,q42_a_trigger,q42_b_watching,q42_b_trigger
2008-09-08,22.64,1267.79,-19.0,24.03,False,False,False,False
2008-09-09,25.47,1224.51,-21.76,25.47,False,False,False,False
2008-09-10,24.52,1232.04,-21.28,25.47,False,False,False,False
2008-09-11,24.39,1249.05,-20.2,25.47,False,False,False,False
2008-09-12,25.66,1251.7,-20.03,25.66,False,False,False,False
2008-09-15,31.7,1192.7,-23.8,31.7,False,False,False,False
2008-09-16,30.3,1213.6,-22.46,31.7,False,False,False,False
2008-09-17,36.22,1156.39,-26.12,36.22,False,False,False,False
2008-09-18,33.1,1206.51,-22.91,36.22,False,False,False,False
2008-09-19,32.07,1255.08,-19.81,36.22,True,False,False,False
2008-09-22,33.85,1207.09,-22.88,36.22,False,False,False,False
2008-09-23,35.72,1188.22,-24.08,36.22,False,False,False,False
2008-09-24,35.19,1185.87,-24.23,36.22,False,False,False,False
2008-09-25,32.82,1209.18,-22.74,36.22,False,False,False,False
2008-09-26,34.74,1213.27,-22.48,36.22,False,False,False,False
2008-09-29,46.72,1106.42,-29.31,46.72,False,False,False,False
2008-09-30,39.39,1166.36,-25.48,46.72,True,False,False,False
2008-10-01,39.81,1161.06,-25.82,46.72,True,False,False,False
2008-10-02,45.26,1114.28,-28.81,46.72,False,False,False,False
2008-10-03,45.14,1099.23,-29.77,46.72,False,False,False,False
2008-10-06,52.05,1056.89,-32.47,52.05,False,False,False,False
2008-10-07,53.68,996.23,-36.35,53.68,False,False,False,False
2008-10-08,57.53,984.94,-37.07,57.53,False,False,False,False
2008-10-09,63.92,909.92,-41.86,63.92,False,False,False,False
2008-10-10,69.95,899.22,-42.55,69.95,False,False,False,False
2008-10-13,54.99,1003.35,-35.89,69.95,False,False,False,False
2008-10-14,55.13,998.01,-36.24,69.95,False,False,False,False
2008-10-15,69.25,907.84,-42.0,69.95,False,False,False,False
2008-10-16,67.61,946.43,-39.53,69.95,False,False,False,False
2008-10-17,70.33,940.55,-39.91,70.33,False,False,False,False
2008-10-20,52.97,985.4,-37.04,70.33,False,False,False,False
2008-10-21,53.11,955.05,-38.98,70.33,False,False,False,False
2008-10-22,69.65,896.78,-42.7,70.33,False,False,False,False
2008-10-23,67.8,908.11,-41.98,70.33,False,False,False,False
2008-10-24,79.13,876.77,-43.98,79.13,False,False,False,False
2008-10-27,80.06,848.92,-45.76,80.06,False,False,False,False
2008-10-28,66.96,940.51,-39.91,80.06,False,False,False,False
2008-10-29,69.96,930.09,-40.58,80.06,False,False,False,False
2008-10-30,62.9,954.09,-39.04,80.06,False,False,False,False
2008-10-31,59.89,968.75,-38.1,80.06,False,False,False,False
2008-11-03,53.68,966.3,-38.26,80.06,False,False,False,False
2008-11-04,47.73,1005.75,-35.74,80.06,False,False,False,False
2008-11-05,54.56,952.77,-39.13,80.06,False,False,False,False
2008-11-06,63.68,904.88,-42.19,80.06,False,False,False,False
2008-11-07,56.1,930.99,-40.52,80.06,False,False,False,False
2008-11-10,59.98,919.21,-41.27,69.96,False,False,False,False
2008-11-11,61.44,898.95,-42.56,69.96,False,False,False,False
2008-11-12,66.46,852.3,-45.55,66.46,False,False,False,False
2008-11-13,59.83,911.29,-41.78,66.46,False,False,False,False
2008-11-14,66.31,873.29,-44.2,66.46,False,False,False,False
2008-11-17,69.15,850.75,-45.64,69.15,False,False,False,False
2008-11-18,67.64,859.12,-45.11,69.15,False,False,False,False
2008-11-19,74.26,806.58,-48.47,74.26,False,False,False,False
2008-11-20,80.86,752.44,-51.93,80.86,False,False,False,False
2008-11-21,72.67,800.03,-48.88,80.86,False,False,False,False
2008-11-24,64.7,851.81,-45.58,80.86,False,False,False,False
2008-11-25,60.9,857.39,-45.22,80.86,False,False,False,False
2008-11-26,54.92,887.68,-43.28,80.86,False,False,False,False
2008-11-28,55.28,896.24,-42.74,80.86,False,False,False,False
2008-12-01,68.51,816.21,-47.85,80.86,False,False,False,False
2008-12-02,62.98,848.81,-45.77,80.86,False,False,False,False
2008-12-03,60.72,870.74,-44.37,80.86,False,False,False,False
2008-12-04,63.64,845.22,-46.0,80.86,False,False,False,False
2008-12-05,59.93,876.07,-44.03,72.67,False,False,False,False
2008-12-08,58.49,909.7,-41.88,68.51,False,False,False,False
2008-12-09,58.91,888.67,-43.22,68.51,False,False,False,False
2008-12-10,55.73,899.24,-42.55,68.51,False,False,False,False
2008-12-11,55.78,873.59,-44.18,68.51,False,False,False,False
2008-12-12,54.28,879.73,-43.79,68.51,False,False,False,False
2008-12-15,56.76,868.57,-44.51,63.64,False,False,False,False
2008-12-16,52.37,913.18,-41.66,63.64,False,False,False,False
2008-12-17,49.84,904.42,-42.22,63.64,False,False,False,False
2008-12-18,47.34,885.28,-43.44,59.93,False,False,False,False
2008-12-19,44.93,887.88,-43.27,58.91,False,False,False,False
2008-12-22,44.56,871.63,-44.31,58.91,False,False,False,False
2008-12-23,45.02,863.16,-44.85,56.76,False,False,False,False
2008-12-24,44.21,868.15,-44.53,56.76,False,False,False,False
2008-12-26,43.38,872.8,-44.24,56.76,False,False,False,False
2008-12-29,43.9,869.42,-44.45,56.76,False,False,False,False
2008-12-30,41.63,890.64,-43.1,52.37,False,False,False,False
2008-12-31,40.0,903.25,-42.29,49.84,False,False,False,False
2009-01-02,39.19,931.8,-40.47,47.34,True,False,False,False
2009-01-05,39.08,927.45,-40.74,45.02,True,False,False,False
2009-01-06,38.56,934.7,-40.28,45.02,True,False,False,False
2009-01-07,43.39,906.65,-42.07,45.02,False,False,False,False
2009-01-08,42.56,909.73,-41.88,44.21,False,False,False,False
2009-01-09,42.82,890.35,-43.11,43.9,False,False,False,False
2009-01-12,45.84,870.26,-44.4,45.84,False,False,False,False
2009-01-13,43.27,871.79,-44.3,45.84,False,False,False,False
2009-01-14,49.14,842.62,-46.16,49.14,False,False,False,False
2009-01-15,51.0,843.74,-46.09,51.0,False,False,False,False
2009-01-16,46.11,850.12,-45.68,51.0,False,False,False,False
2009-01-20,56.65,805.22,-48.55,56.65,False,False,False,False
2009-01-21,46.42,840.24,-46.32,56.65,False,False,False,False
2009-01-22,47.29,827.5,-47.13,56.65,False,False,False,False
2009-01-23,47.27,831.95,-46.85,56.65,False,False,False,False
2009-01-26,45.69,836.57,-46.55,56.65,False,False,False,False
2009-01-27,42.25,845.71,-45.97,56.65,False,False,False,False
2009-01-28,39.66,874.09,-44.15,56.65,True,False,False,False
2009-01-29,42.63,845.14,-46.0,56.65,False,False,False,False
2009-01-30,44.84,825.88,-47.23,56.65,False,False,False,False
2009-02-02,45.52,825.44,-47.26,56.65,False,False,False,False
2009-02-03,43.06,838.51,-46.43,47.29,False,False,False,False
2009-02-04,43.85,832.23,-46.83,47.29,False,False,False,False
2009-02-05,43.73,845.85,-45.96,47.27,False,False,False,False
2009-02-06,43.37,868.6,-44.5,45.69,False,False,False,False
2009-02-09,43.64,869.89,-44.42,45.52,False,False,False,False
2009-02-10,46.67,827.16,-47.15,46.67,False,False,False,False
2009-02-11,44.53,833.74,-46.73,46.67,False,False,False,False
2009-02-12,41.25,835.19,-46.64,46.67,False,False,False,False
2009-02-13,42.93,826.84,-47.17,46.67,False,False,False,False
2009-02-17,48.66,789.17,-49.58,48.66,False,False,False,False
2009-02-18,48.46,788.42,-49.63,48.66,False,False,False,False
2009-02-19,47.08,778.94,-50.23,48.66,False,False,False,False
2009-02-20,49.3,770.05,-50.8,49.3,False,False,False,False
2009-02-23,52.62,743.33,-52.51,52.62,False,False,False,False
2009-02-24,45.49,773.14,-50.6,52.62,False,False,False,False
2009-02-25,44.67,764.9,-51.13,52.62,False,False,False,False
2009-02-26,44.66,752.83,-51.9,52.62,False,False,False,False
2009-02-27,46.35,735.09,-53.03,52.62,False,False,False,False
2009-03-02,52.65,700.82,-55.22,52.65,False,False,False,False
2009-03-03,50.93,696.33,-55.51,52.65,False,False,False,False
2009-03-04,47.56,712.87,-54.45,52.65,False,False,False,False
2009-03-05,50.17,682.55,-56.39,52.65,False,False,False,False
2009-03-06,49.33,683.38,-56.34,52.65,False,False,False,False
2009-03-09,49.68,676.53,-56.78,52.65,False,False,False,False
2009-03-10,44.37,719.6,-54.02,52.65,False,False,False,False
2009-03-11,43.61,721.36,-53.91,52.65,False,False,False,False
2009-03-12,41.18,750.74,-52.03,52.65,False,False,False,False
2009-03-13,42.36,756.55,-51.66,52.65,False,False,False,False
2009-03-16,43.74,753.89,-51.83,50.93,False,False,False,False
2009-03-17,40.8,778.12,-50.28,50.17,False,False,False,False
2009-03-18,40.06,794.35,-49.25,50.17,False,False,False,False
2009-03-19,43.68,784.04,-49.91,49.68,False,False,False,False
2009-03-20,45.89,768.54,-50.9,49.68,False,False,False,False
2009-03-23,43.23,822.92,-47.42,45.89,False,False,False,False
2009-03-24,42.93,806.12,-48.5,45.89,False,False,False,False
2009-03-25,42.25,813.88,-48.0,45.89,False,False,False,False
2009-03-26,40.36,832.86,-46.79,45.89,False,False,False,False
2009-03-27,41.04,815.94,-47.87,45.89,False,False,False,False
2009-03-30,45.54,787.53,-49.68,45.89,False,False,False,False
2009-03-31,44.14,797.87,-49.02,45.89,False,False,False,False
2009-04-01,42.28,811.08,-48.18,45.89,False,False,False,False
2009-04-02,42.04,834.38,-46.69,45.89,False,False,False,False
2009-04-03,39.7,842.5,-46.17,45.54,True,False,False,False
2009-04-06,40.93,835.48,-46.62,45.54,False,False,False,False
2009-04-07,40.39,815.55,-47.89,45.54,False,False,False,False
2009-04-08,38.85,825.16,-47.28,45.54,True,False,False,False
2009-04-09,36.53,856.56,-45.27,45.54,True,False,False,False
2009-04-13,37.81,858.73,-45.13,45.54,True,False,False,False
2009-04-14,37.67,841.5,-46.24,44.14,True,False,False,False
2009-04-15,36.17,852.06,-45.56,42.28,True,False,False,False
2009-04-16,35.79,865.3,-44.71,42.04,True,False,False,False
2009-04-17,33.94,869.6,-44.44,40.93,True,False,False,False
2009-04-20,39.18,832.39,-46.82,40.93,False,False,False,False
2009-04-21,37.14,850.08,-45.69,40.39,False,False,False,False
2009-04-22,38.1,843.55,-46.1,39.18,False,False,False,False
2009-04-23,37.15,851.92,-45.57,39.18,False,False,False,False
2009-04-24,36.82,866.23,-44.66,39.18,False,False,False,False
2009-04-27,38.32,857.51,-45.21,39.18,False,False,False,False
2009-04-28,37.95,855.16,-45.36,39.18,False,False,False,False
2009-04-29,36.08,873.64,-44.18,39.18,False,False,False,False
2009-04-30,36.5,872.81,-44.23,39.18,False,False,False,False
2009-05-01,35.3,877.52,-43.93,39.18,False,False,False,False
2009-05-04,34.53,907.24,-42.03,38.32,False,False,False,False
2009-05-05,33.36,903.8,-42.25,38.32,True,False,False,False
2009-05-06,32.45,919.53,-41.25,38.32,True,False,False,False
2009-05-07,33.44,907.39,-42.03,38.32,True,False,False,False
2009-05-08,32.05,929.23,-40.63,38.32,True,False,False,False
2009-05-11,32.87,909.24,-41.91,37.95,True,False,False,False
2009-05-12,31.8,908.35,-41.96,36.5,True,False,False,False
2009-05-13,33.65,883.92,-43.52,36.5,False,False,False,False
2009-05-14,31.37,893.07,-42.94,35.3,True,False,False,False
2009-05-15,33.12,882.88,-43.59,34.53,False,False,False,False
2009-05-18,30.24,909.71,-41.88,33.65,True,False,False,False
2009-05-19,28.8,908.13,-41.98,33.65,True,False,False,False
2009-05-20,29.03,903.47,-42.28,33.65,True,False,False,False
2009-05-21,31.35,888.33,-43.24,33.65,False,False,False,False
2009-05-22,32.63,887.0,-43.33,33.65,False,False,False,False
2009-05-26,30.62,910.33,-41.84,33.65,False,False,False,False
2009-05-27,32.36,893.06,-42.94,33.65,False,False,False,False
2009-05-28,31.67,906.83,-42.06,33.12,False,False,False,False
2009-05-29,28.92,919.14,-41.27,33.12,True,False,False,False
2009-06-01,30.04,942.87,-39.76,32.63,False,False,False,False
2009-06-02,29.63,944.74,-39.64,32.63,False,False,False,False
2009-06-03,31.02,931.76,-40.47,32.63,False,False,False,False
2009-06-04,30.18,942.46,-39.78,32.63,False,False,False,False
2009-06-05,29.62,940.09,-39.94,32.63,False,False,False,False
2009-06-08,29.77,939.14,-40.0,32.36,False,False,False,False
2009-06-09,28.27,942.43,-39.79,32.36,True,False,False,False
2009-06-10,28.46,939.15,-40.0,31.67,True,False,False,False
2009-06-11,28.11,944.89,-39.63,31.02,False,False,False,False
2009-06-12,28.15,946.21,-39.55,31.02,False,False,False,False
2009-06-15,30.81,923.72,-40.98,31.02,False,False,False,False
2009-06-16,32.68,911.97,-41.73,32.68,False,False,False,False
2009-06-17,31.54,910.71,-41.81,32.68,False,False,False,False
2009-06-18,30.03,918.37,-41.32,32.68,False,False,False,False
2009-06-19,27.99,921.23,-41.14,32.68,True,False,False,False
2009-06-22,31.17,893.04,-42.94,32.68,False,False,False,False
2009-06-23,30.58,895.1,-42.81,32.68,False,False,False,False
2009-06-24,29.05,900.94,-42.44,32.68,True,False,False,False
2009-06-25,26.36,920.26,-41.2,32.68,True,False,False,False
2009-06-26,25.93,918.9,-41.29,32.68,True,False,False,False
2009-06-29,25.35,927.23,-40.76,32.68,True,False,False,False
2009-06-30,26.35,919.32,-41.26,31.54,True,False,False,False
2009-07-01,26.22,923.33,-41.01,31.17,True,False,False,False
2009-07-02,27.95,896.42,-42.73,31.17,True,False,False,False
2009-07-06,29.0,898.72,-42.58,31.17,False,False,False,False
2009-07-07,30.85,881.03,-43.71,30.85,False,False,False,False
2009-07-08,31.3,879.56,-43.8,31.3,False,False,False,False
2009-07-09,29.78,882.68,-43.6,31.3,False,False,False,False
2009-07-10,29.02,879.13,-43.83,31.3,False,False,False,False
2009-07-13,26.31,901.05,-42.43,31.3,True,False,False,False
2009-07-14,25.02,905.84,-42.12,31.3,True,False,False,False
2009-07-15,25.89,932.68,-40.41,31.3,True,False,False,False
2009-07-16,25.42,940.74,-39.89,31.3,True,False,False,False
2009-07-17,24.34,940.38,-39.92,31.3,True,False,False,False
2009-07-20,24.4,951.13,-39.23,31.3,True,False,False,False
2009-07-21,23.87,954.58,-39.01,31.3,True,False,False,False
2009-07-22,23.47,954.07,-39.04,29.78,True,False,False,False
2009-07-23,23.43,976.29,-37.62,29.02,True,False,False,False
2009-07-24,23.09,979.26,-37.43,26.31,False,False,False,False
2009-07-27,24.28,982.18,-37.25,25.89,False,False,False,False
2009-07-28,25.01,979.62,-37.41,25.89,False,False,False,False
2009-07-29,25.61,975.15,-37.7,25.61,False,False,False,False
2009-07-30,25.4,986.75,-36.95,25.61,False,False,False,False
2009-07-31,25.92,987.48,-36.91,25.92,False,False,False,False
2009-08-03,25.56,1002.63,-35.94,25.92,False,False,False,False
2009-08-04,24.89,1005.65,-35.75,25.92,False,False,False,False
2009-08-05,24.9,1002.72,-35.93,25.92,False,False,False,False
2009-08-06,25.67,997.08,-36.29,25.92,False,False,False,False
2009-08-07,24.76,1010.48,-35.44,25.92,False,False,False,False
2009-08-10,24.99,1007.1,-35.65,25.92,False,False,False,False
2009-08-11,25.99,994.35,-36.47,25.99,False,False,False,False
2009-08-12,25.45,1005.81,-35.74,25.99,False,False,False,False
2009-08-13,24.71,1012.73,-35.3,25.99,False,False,False,False
2009-08-14,24.27,1004.09,-35.85,25.99,False,False,False,False
2009-08-17,27.89,979.73,-37.4,27.89,False,False,False,False
2009-08-18,26.18,989.67,-36.77,27.89,False,False,False,False
2009-08-19,26.26,996.46,-36.33,27.89,False,False,False,False
2009-08-20,25.09,1007.37,-35.64,27.89,False,False,False,False
2009-08-21,25.01,1026.13,-34.44,27.89,False,False,False,False
2009-08-24,25.14,1025.57,-34.47,27.89,False,False,False,False
2009-08-25,24.92,1028.0,-34.32,27.89,False,False,False,False
2009-08-26,24.95,1028.12,-34.31,27.89,False,False,False,False
2009-08-27,24.68,1030.98,-34.13,27.89,False,False,False,False
2009-08-28,24.76,1028.93,-34.26,27.89,False,False,False,False
2009-08-31,26.01,1020.62,-34.79,26.26,False,False,False,False
2009-09-01,29.15,998.04,-36.23,29.15,False,False,False,False
2009-09-02,28.9,994.75,-36.44,29.15,False,False,False,False
2009-09-03,27.1,1003.24,-35.9,29.15,False,False,False,False
2009-09-04,25.26,1016.4,-35.06,29.15,True,False,False,False
2009-09-08,25.62,1025.39,-34.49,29.15,True,False,False,False
2009-09-09,24.32,1033.37,-33.98,29.15,True,False,False,False
2009-09-10,23.55,1044.14,-33.29,29.15,True,False,False,False
2009-09-11,24.15,1042.73,-33.38,29.15,True,False,False,False
2009-09-14,23.86,1049.34,-32.96,29.15,True,False,False,False
2009-09-15,23.42,1052.63,-32.75,29.15,True,False,False,False
2009-09-16,23.69,1068.76,-31.72,28.9,True,False,False,False
2009-09-17,23.65,1065.49,-31.92,27.1,False,False,False,False
2009-09-18,23.92,1068.3,-31.74,25.62,False,False,False,False
2009-09-21,24.06,1064.66,-31.98,25.62,False,False,False,False
2009-09-22,23.08,1071.66,-31.53,24.32,False,False,False,False
2009-09-23,23.49,1060.87,-32.22,24.15,False,False,False,False
2009-09-24,24.95,1050.78,-32.86,24.95,False,False,False,False
2009-09-25,25.61,1044.38,-33.27,25.61,False,False,False,False
2009-09-28,24.88,1062.98,-32.08,25.61,False,False,False,False
2009-09-29,25.19,1060.61,-32.24,25.61,False,False,False,False
2009-09-30,25.61,1057.08,-32.46,25.61,False,False,False,False
2009-10-01,28.27,1029.85,-34.2,28.27,False,False,False,False
2009-10-02,28.68,1025.21,-34.5,28.68,False,False,False,False
2009-10-05,26.84,1040.46,-33.52,28.68,False,False,False,False
2009-10-06,25.7,1054.72,-32.61,28.68,True,False,False,False
2009-10-07,24.68,1057.58,-32.43,28.68,True,False,False,False
2009-10-08,24.18,1065.48,-31.92,28.68,True,False,False,False
2009-10-09,23.12,1071.49,-31.54,28.68,True,False,False,False
2009-10-12,23.01,1076.19,-31.24,28.68,True,False,False,False
2009-10-13,22.99,1073.19,-31.43,28.68,True,False,False,False
2009-10-14,22.86,1092.02,-30.23,28.68,True,False,False,False
2009-10-15,21.72,1096.56,-29.94,28.68,True,False,False,False
2009-10-16,21.43,1087.68,-30.51,26.84,False,False,False,False
2009-10-19,21.49,1097.91,-29.85,25.7,False,False,False,False
2009-10-20,20.9,1091.06,-30.29,24.68,False,False,False,False
2009-10-21,22.22,1081.4,-30.91,24.18,False,False,False,False
2009-10-22,20.69,1092.91,-30.17,23.12,False,False,False,False
2009-10-23,22.27,1079.6,-31.02,23.01,False,False,False,False
2009-10-26,24.31,1066.95,-31.83,24.31,False,False,False,False
2009-10-27,24.83,1063.41,-32.06,24.83,False,False,False,False
2009-10-28,27.91,1042.63,-33.38,27.91,False,False,False,False
2009-10-29,24.76,1066.11,-31.88,27.91,False,False,False,False
2009-10-30,30.69,1036.19,-33.8,30.69,False,False,False,False
2009-11-02,29.78,1042.88,-33.37,30.69,False,False,False,False
2009-11-03,28.81,1045.41,-33.21,30.69,False,False,False,False
2009-11-04,27.72,1046.5,-33.14,30.69,False,False,False,False
2009-11-05,25.43,1066.63,-31.85,30.69,True,False,False,False
2009-11-06,24.19,1069.3,-31.68,30.69,True,False,False,False
2009-11-09,23.15,1093.08,-30.16,30.69,True,False,False,False
2009-11-10,22.84,1093.01,-30.17,30.69,True,False,False,False
2009-11-11,23.04,1098.51,-29.81,30.69,True,False,False,False
2009-11-12,24.24,1087.24,-30.53,30.69,True,False,False,False
2009-11-13,23.36,1093.48,-30.14,29.78,True,False,False,False
2009-11-16,22.89,1109.3,-29.13,28.81,True,False,False,False
2009-11-17,22.41,1110.32,-29.06,27.72,False,False,False,False
2009-11-18,21.63,1109.8,-29.09,25.43,False,False,False,False
2009-11-19,22.63,1094.9,-30.05,24.24,False,False,False,False
2009-11-20,22.19,1091.38,-30.27,24.24,False,False,False,False
2009-11-23,21.16,1106.24,-29.32,24.24,False,False,False,False
2009-11-24,20.47,1105.65,-29.36,24.24,False,False,False,False
2009-11-25,20.48,1110.63,-29.04,24.24,False,False,False,False
2009-11-27,24.74,1091.49,-30.26,24.74,False,False,False,False
2009-11-30,24.51,1095.63,-30.0,24.74,False,False,False,False
2009-12-01,21.92,1108.86,-29.15,24.74,False,False,False,False
2009-12-02,21.12,1109.24,-29.13,24.74,False,False,False,False
2009-12-03,22.46,1099.92,-29.72,24.74,False,False,False,False
2009-12-04,21.25,1105.98,-29.34,24.74,False,False,False,False
2009-12-07,22.1,1103.25,-29.51,24.74,False,False,False,False
2009-12-08,23.69,1091.94,-30.23,24.74,False,False,False,False
