date,spx_pm_bp_pct,es_span_bp_pct,short_vol_bp_dollar,combined_bp_dollar,combined_bp_pct,short_vol_bp_pct,stress_episode,second_leg
2009-06-30,0.000,11.491,11490.825,11490.825,5.745,5.745,True,False
2009-07-01,0.000,9.232,9232.150,9232.150,4.616,4.616,True,False
2009-07-02,0.000,9.232,9232.150,9232.150,4.616,4.616,True,False
2009-07-06,0.000,9.232,9232.150,9232.150,4.616,4.616,True,False
2009-07-07,0.000,9.232,9232.150,9232.150,4.616,4.616,True,False
2009-07-08,0.000,9.232,9232.150,9232.150,4.616,4.616,True,False
2009-07-09,0.000,9.232,9232.150,9232.150,4.616,4.616,True,False
2009-07-10,0.000,6.934,6934.300,6934.300,3.467,3.467,True,False
2009-07-13,0.000,6.934,6934.300,6934.300,3.467,3.467,True,False
2009-07-14,0.000,6.934,6934.300,6934.300,3.467,3.467,True,False
2009-07-15,0.000,9.266,9266.000,9266.000,4.633,4.633,True,False
2009-07-16,0.000,9.266,9266.000,9266.000,4.633,4.633,True,False
2009-07-17,0.000,9.266,9266.000,9266.000,4.633,4.633,True,False
2009-07-20,0.000,6.986,6986.075,6986.075,3.493,3.493,True,False
2009-07-21,0.000,4.630,4630.000,4630.000,2.315,2.315,True,False
2009-07-22,0.000,7.015,7015.175,7015.175,3.508,3.508,True,False
2009-07-23,0.000,7.015,7015.175,7015.175,3.508,3.508,True,False
2009-07-24,0.000,4.717,4716.875,4716.875,2.358,2.358,True,False
2009-07-27,0.000,4.717,4716.875,4716.875,2.358,2.358,True,False
2009-07-28,0.000,4.717,4716.875,4716.875,2.358,2.358,True,False
2009-07-29,0.000,7.155,7154.750,7154.750,3.577,3.577,True,False
2009-07-30,0.000,7.155,7154.750,7154.750,3.577,3.577,True,False
2009-07-31,0.000,7.155,7154.750,7154.750,3.577,3.577,True,False
2009-08-03,0.000,7.155,7154.750,7154.750,3.577,3.577,True,False
2009-08-04,0.000,7.155,7154.750,7154.750,3.577,3.577,True,False
2009-08-05,0.000,9.662,9661.550,9661.550,4.831,4.831,True,False
2009-08-06,0.000,9.662,9661.550,9661.550,4.831,4.831,True,False
2009-08-07,0.000,9.662,9661.550,9661.550,4.831,4.831,True,False
2009-08-10,0.000,7.330,7329.850,7329.850,3.665,3.665,True,False
2009-08-11,0.000,7.330,7329.850,7329.850,3.665,3.665,True,False
2009-08-12,0.000,9.844,9844.375,9844.375,4.922,4.922,True,False
2009-08-13,0.000,9.844,9844.375,9844.375,4.922,4.922,True,False
2009-08-14,0.000,9.844,9844.375,9844.375,4.922,4.922,True,False
2009-08-17,0.000,9.844,9844.375,9844.375,4.922,4.922,True,False
2009-08-18,0.000,9.844,9844.375,9844.375,4.922,4.922,True,False
2009-08-19,0.000,9.844,9844.375,9844.375,4.922,4.922,True,False
2009-08-20,0.000,9.844,9844.375,9844.375,4.922,4.922,True,False
2009-08-21,0.000,12.410,12409.700,12409.700,6.205,6.205,True,False
2009-08-24,0.000,10.025,10024.525,10024.525,5.012,5.012,True,False
2009-08-25,0.000,10.025,10024.525,10024.525,5.012,5.012,True,False
2009-08-26,0.000,10.025,10024.525,10024.525,5.012,5.012,True,False
2009-08-27,0.000,10.025,10024.525,10024.525,5.012,5.012,True,False
2009-08-28,0.000,10.025,10024.525,10024.525,5.012,5.012,True,False
2009-08-31,0.000,10.025,10024.525,10024.525,5.012,5.012,True,False
2009-09-01,0.000,10.025,10024.525,10024.525,5.012,5.012,True,False
2009-09-02,0.000,10.025,10024.525,10024.525,5.012,5.012,True,False
2009-09-03,0.000,10.025,10024.525,10024.525,5.012,5.012,True,False
2009-09-04,0.000,12.566,12565.525,12565.525,6.283,6.283,True,False
2009-09-08,0.000,12.566,12565.525,12565.525,6.283,6.283,True,False
2009-09-09,0.000,10.128,10127.650,10127.650,5.064,5.064,True,False
