sleeve,entry_date,exit_date,bucket_key,bp_dollar,days_held,exit_pnl,dollar_per_bp_day,pool,shrunk_dpbp,shrunk_tail,return_pct,tail_pct,priority,tier
Bull_Put_Spread,2015-10-16,2015-10-29,"('NEUTRAL', 'ivp_sweet')",15000.0,13,4929.08,0.025277333333333332,SPX_PM,0.016247641025641024,0.9613349333333333,97.83845278725825,34.470989761092156,44.914675767918084,3
Bull_Put_Spread,2015-10-30,2015-11-12,"('NEUTRAL', 'ivp_sweet')",15000.0,13,-3496.71,-0.017931846153846152,SPX_PM,0.016247641025641024,0.9613349333333333,97.83845278725825,34.470989761092156,44.914675767918084,3
Iron_Condor,2015-10-13,2015-11-16,"('NEUTRAL', 'ivp_extreme')",15000.0,34,3068.67,0.006017,SPX_PM,0.007193019707207206,0.49379639999999997,59.89761092150171,12.571103526734925,30.91012514220705,3
Bull_Put_Spread,2015-11-25,2015-12-09,"('NEUTRAL', 'ivp_sweet')",15000.0,14,-4454.73,-0.021213,SPX_PM,0.016247641025641024,0.9613349333333333,97.83845278725825,34.470989761092156,44.914675767918084,3
Iron_Condor,2015-12-03,2016-01-08,"('NEUTRAL', 'ivp_extreme')",15000.0,36,-4262.17,-0.007892907407407408,SPX_PM,0.007193019707207206,0.49379639999999997,59.89761092150171,12.571103526734925,30.91012514220705,3
Iron_Condor,2016-01-29,2016-03-01,"('NEUTRAL', 'ivp_extreme')",15000.0,32,4123.32,0.008590249999999999,SPX_PM,0.007193019707207206,0.49379639999999997,59.89761092150171,12.571103526734925,30.91012514220705,3
Iron_Condor_High_Vol,2016-02-16,2016-03-10,"('in_aftermath', 'vix_22to26')",14000.000000000002,23,1381.01,0.004288850931677018,SPX_PM,0.004794947969453414,0.4202902142857142,23.60637087599545,6.541524459613197,11.54721274175199,2
Iron_Condor_High_Vol,2016-02-17,2016-03-10,"('in_aftermath', 'vix_22to26')",14000.000000000002,22,1372.02,0.0044546103896103886,SPX_PM,0.004794947969453414,0.4202902142857142,23.60637087599545,6.541524459613197,11.54721274175199,2
Bull_Put_Spread,2016-03-11,2016-03-24,"('NEUTRAL', 'ivp_sweet')",15000.0,13,2875.99,0.014748666666666665,SPX_PM,0.016247641025641024,0.9613349333333333,97.83845278725825,34.470989761092156,44.914675767918084,3
Bull_Put_Spread,2016-03-28,2016-04-08,"('NEUTRAL', 'ivp_sweet')",15000.0,11,1794.79,0.010877515151515152,SPX_PM,0.016247641025641024,0.9613349333333333,97.83845278725825,34.470989761092156,44.914675767918084,3
Bull_Call_Diagonal,2016-03-24,2016-04-28,"('NEUTRAL', 'ivp_mid_low')",15000.0,35,4711.81,0.008974876190476192,SPX_PM,0.0035925871148459387,0.6606398166666667,2.218430034129693,25.426621160409557,-8.839590443686008,3
Bull_Call_Diagonal,2016-05-02,2016-05-19,"('NEUTRAL', 'ivp_mid_low')",15000.0,17,-3377.49,-0.01324505882352941,SPX_PM,0.0035925871148459387,0.6606398166666667,2.218430034129693,25.426621160409557,-8.839590443686008,3
Iron_Condor,2016-05-17,2016-06-21,"('NEUTRAL', 'ivp_sweet')",15000.0,35,1921.75,0.0036604761904761906,SPX_PM,0.006078685854341737,1.3214819166666667,43.06029579067122,37.03071672354949,11.023890784982935,3
Iron_Condor,2016-06-22,2016-07-07,"('NEUTRAL', 'ivp_extreme')",15000.0,15,4515.07,0.020066977777777776,SPX_PM,0.007193019707207206,0.49379639999999997,59.89761092150171,12.571103526734925,30.91012514220705,3
Iron_Condor,2016-07-07,2016-08-10,"('NEUTRAL', 'ivp_low')",15000.0,34,3225.37,0.006324254901960784,SPX_PM,0.006070562184873949,1.3629987666666668,42.377701934015924,37.71331058020478,10.341296928327642,3
Bull_Call_Diagonal,2016-08-10,2016-09-09,"('LOW_VOL', 'ivp_low')",15000.0,30,-2089.48,-0.004643288888888889,SPX_PM,0.008264838095238095,0.6148260666666667,71.21729237770194,22.753128555176335,33.629124004550626,3
Iron_Condor,2016-10-03,2016-11-04,"('LOW_VOL', 'ivp_low')",15000.0,32,-3662.2,-0.007629583333333333,SPX_PM,0.004021814425770308,1.50001345,2.844141069397042,39.02161547212742,-13.902161547212744,3
Bull_Call_Diagonal,2016-11-09,2016-12-14,"('NEUTRAL', 'ivp_mid_low')",15000.0,35,8923.61,0.01699735238095238,SPX_PM,0.0035925871148459387,0.6606398166666667,2.218430034129693,25.426621160409557,-8.839590443686008,3
Bull_Call_Diagonal,2016-12-14,2017-01-20,"('LOW_VOL', 'ivp_low')",15000.0,37,1437.72,0.0025904864864864864,SPX_PM,0.008264838095238095,0.6148260666666667,71.21729237770194,22.753128555176335,33.629124004550626,3
Bull_Call_Diagonal,2017-01-20,2017-02-24,"('LOW_VOL', 'ivp_low')",15000.0,35,10172.92,0.019376990476190476,SPX_PM,0.008264838095238095,0.6148260666666667,71.21729237770194,22.753128555176335,33.629124004550626,3
Bull_Call_Diagonal,2017-02-24,2017-03-30,"('LOW_VOL', 'ivp_low')",15000.0,34,-120.06,-0.00023541176470588237,SPX_PM,0.008264838095238095,0.6148260666666667,71.21729237770194,22.753128555176335,33.629124004550626,3
Bull_Call_Diagonal,2017-03-30,2017-04-12,"('LOW_VOL', 'ivp_low')",15000.0,13,-207.27,-0.001062923076923077,SPX_PM,0.008264838095238095,0.6148260666666667,71.21729237770194,22.753128555176335,33.629124004550626,3
Bull_Call_Diagonal,2017-04-24,2017-05-17,"('LOW_VOL', 'ivp_low')",15000.0,23,748.28,0.002168927536231884,SPX_PM,0.008264838095238095,0.6148260666666667,71.21729237770194,22.753128555176335,33.629124004550626,3
Bull_Call_Diagonal,2017-05-19,2017-06-23,"('LOW_VOL', 'ivp_mid_low')",15000.0,35,6123.92,0.011664609523809525,SPX_PM,0.004428610924369749,0.5980962333333333,7.053469852104664,20.591581342434583,-4.004550625711036,3
Bull_Call_Diagonal,2017-06-23,2017-07-28,"('LOW_VOL', 'ivp_low')",15000.0,35,4339.04,0.008264838095238095,SPX_PM,0.008264838095238095,0.6148260666666667,71.21729237770194,22.753128555176335,33.629124004550626,3
Bull_Call_Diagonal,2017-07-28,2017-08-10,"('LOW_VOL', 'ivp_low')",15000.0,13,-96.53,-0.000495025641025641,SPX_PM,0.008264838095238095,0.6148260666666667,71.21729237770194,22.753128555176335,33.629124004550626,3
Bull_Call_Diagonal,2017-08-14,2017-08-17,"('LOW_VOL', 'ivp_high')",15000.0,3,-1631.19,-0.036248666666666665,SPX_PM,-5.4265266106442826e-05,0.5262788666666667,0.9101251422070534,16.496018202502842,-6.052332195676905,3
Iron_Condor,2017-08-22,2017-09-21,"('LOW_VOL', 'ivp_mid_low')",15000.0,30,3855.04,0.008566755555555555,SPX_PM,0.006070562184873949,1.3629987666666668,42.377701934015924,37.71331058020478,10.341296928327642,3
Bull_Call_Diagonal,2017-09-21,2017-10-25,"('LOW_VOL', 'ivp_low')",15000.0,34,7205.94,0.014129294117647058,SPX_PM,0.008264838095238095,0.6148260666666667,71.21729237770194,22.753128555176335,33.629124004550626,3
Bull_Call_Diagonal,2017-10-25,2017-11-29,"('LOW_VOL', 'ivp_sweet')",15000.0,35,7333.44,0.013968457142857143,SPX_PM,0.008170334733893558,0.44575173333333334,69.39704209328784,7.736063708759955,38.54379977246872,3
Bull_Call_Diagonal,2017-11-29,2018-01-04,"('LOW_VOL', 'ivp_mid_low')",15000.0,36,9905.98,0.018344407407407406,SPX_PM,0.004428610924369749,0.5980962333333333,7.053469852104664,20.591581342434583,-4.004550625711036,3
Bull_Call_Diagonal,2018-01-04,2018-02-05,"('LOW_VOL', 'ivp_low')",15000.0,32,13904.95,0.028968645833333334,SPX_PM,0.008264838095238095,0.6148260666666667,71.21729237770194,22.753128555176335,33.629124004550626,3
Iron_Condor_High_Vol,2018-02-07,2018-02-22,"('in_aftermath', 'vix_26to30')",14000.000000000002,15,1868.49,0.008897571428571427,SPX_PM,0.005023970864661654,0.45451721428571423,25.483503981797494,8.987485779294653,11.695108077360633,2
Iron_Condor_High_Vol,2018-02-08,2018-02-23,"('in_aftermath', 'vix_30to40')",14000.000000000002,15,1903.03,0.009062047619047617,SPX_PM,0.005775131578947368,0.5027033928571428,40.50056882821388,15.358361774744028,18.156996587030715,2
Iron_Condor,2018-02-22,2018-03-16,"('NEUTRAL', 'ivp_extreme')",15000.0,22,3609.64,0.010938303030303029,SPX_PM,0.007193019707207206,0.49379639999999997,59.89761092150171,12.571103526734925,30.91012514220705,3
Iron_Condor,2018-03-16,2018-04-20,"('NEUTRAL', 'ivp_extreme')",15000.0,35,1094.7,0.002085142857142857,SPX_PM,0.007193019707207206,0.49379639999999997,59.89761092150171,12.571103526734925,30.91012514220705,3
Iron_Condor,2018-04-20,2018-05-09,"('NEUTRAL', 'ivp_extreme')",15000.0,19,3981.97,0.013971824561403508,SPX_PM,0.007193019707207206,0.49379639999999997,59.89761092150171,12.571103526734925,30.91012514220705,3
Bull_Call_Diagonal,2018-05-09,2018-06-13,"('LOW_VOL', 'ivp_high')",15000.0,35,6887.78,0.013119580952380952,SPX_PM,-5.4265266106442826e-05,0.5262788666666667,0.9101251422070534,16.496018202502842,-6.052332195676905,3
Bull_Call_Diagonal,2018-06-13,2018-06-27,"('LOW_VOL', 'ivp_high')",15000.0,14,-3143.74,-0.014970190476190475,SPX_PM,-5.4265266106442826e-05,0.5262788666666667,0.9101251422070534,16.496018202502842,-6.052332195676905,3
Bull_Call_Diagonal,2018-07-06,2018-08-09,"('LOW_VOL', 'ivp_high')",15000.0,34,7995.31,0.01567707843137255,SPX_PM,-5.4265266106442826e-05,0.5262788666666667,0.9101251422070534,16.496018202502842,-6.052332195676905,3
Bull_Call_Diagonal,2018-08-09,2018-09-13,"('LOW_VOL', 'ivp_mid_low')",15000.0,35,5297.0,0.01008952380952381,SPX_PM,0.004428610924369749,0.5980962333333333,7.053469852104664,20.591581342434583,-4.004550625711036,3
Bull_Call_Diagonal,2018-09-13,2018-10-10,"('LOW_VOL', 'ivp_sweet')",15000.0,27,-2136.39,-0.005275037037037036,SPX_PM,0.008170334733893558,0.44575173333333334,69.39704209328784,7.736063708759955,38.54379977246872,3
Iron_Condor,2018-10-18,2018-11-07,"('NEUTRAL', 'ivp_extreme')",15000.0,20,3654.4,0.012181333333333334,SPX_PM,0.007193019707207206,0.49379639999999997,59.89761092150171,12.571103526734925,30.91012514220705,3
Iron_Condor,2018-11-07,2018-12-13,"('NEUTRAL', 'ivp_extreme')",15000.0,36,-3962.97,-0.007338833333333333,SPX_PM,0.007193019707207206,0.49379639999999997,59.89761092150171,12.571103526734925,30.91012514220705,3
Iron_Condor_High_Vol,2018-12-26,2019-01-10,"('in_aftermath', 'vix_30to40')",14000.000000000002,15,1554.03,0.007400142857142856,SPX_PM,0.005775131578947368,0.5027033928571428,40.50056882821388,15.358361774744028,18.156996587030715,2
Iron_Condor_High_Vol,2018-12-27,2019-01-11,"('in_aftermath', 'vix_26to30')",14000.000000000002,15,1776.72,0.008460571428571427,SPX_PM,0.005023970864661654,0.45451721428571423,25.483503981797494,8.987485779294653,11.695108077360633,2
Bull_Put_Spread,2019-01-31,2019-02-13,"('NEUTRAL', 'ivp_sweet')",15000.0,13,3961.28,0.02031425641025641,SPX_PM,0.016247641025641024,0.9613349333333333,97.83845278725825,34.470989761092156,44.914675767918084,3
Iron_Condor,2019-01-10,2019-02-14,"('NEUTRAL', 'ivp_extreme')",15000.0,35,1859.33,0.003541580952380952,SPX_PM,0.007193019707207206,0.49379639999999997,59.89761092150171,12.571103526734925,30.91012514220705,3
Bull_Put_Spread,2019-02-13,2019-02-27,"('NEUTRAL', 'ivp_sweet')",15000.0,14,3619.37,0.017235095238095237,SPX_PM,0.016247641025641024,0.9613349333333333,97.83845278725825,34.470989761092156,44.914675767918084,3
Bull_Put_Spread,2019-03-06,2019-03-19,"('NEUTRAL', 'ivp_sweet')",15000.0,13,4983.81,0.025558,SPX_PM,0.016247641025641024,0.9613349333333333,97.83845278725825,34.470989761092156,44.914675767918084,3
Bull_Call_Diagonal,2019-02-27,2019-04-02,"('NEUTRAL', 'ivp_mid_low')",15000.0,34,5980.55,0.011726568627450982,SPX_PM,0.0035925871148459387,0.6606398166666667,2.218430034129693,25.426621160409557,-8.839590443686008,3
Bull_Call_Diagonal,2019-04-02,2019-05-07,"('LOW_VOL', 'ivp_low')",15000.0,35,4044.21,0.007703257142857143,SPX_PM,0.008264838095238095,0.6148260666666667,71.21729237770194,22.753128555176335,33.629124004550626,3
Iron_Condor,2019-05-22,2019-06-26,"('NEUTRAL', 'ivp_sweet')",15000.0,35,2646.37,0.0050407047619047615,SPX_PM,0.006078685854341737,1.3214819166666667,43.06029579067122,37.03071672354949,11.023890784982935,3
Bull_Put_Spread,2019-06-18,2019-07-01,"('NEUTRAL', 'ivp_sweet')",15000.0,13,3943.68,0.020224,SPX_PM,0.016247641025641024,0.9613349333333333,97.83845278725825,34.470989761092156,44.914675767918084,3
Bull_Call_Diagonal,2019-07-01,2019-08-05,"('NEUTRAL', 'ivp_mid_low')",15000.0,35,-2150.94,-0.004097028571428572,SPX_PM,0.0035925871148459387,0.6606398166666667,2.218430034129693,25.426621160409557,-8.839590443686008,3
Iron_Condor,2019-08-15,2019-09-16,"('NEUTRAL', 'ivp_extreme')",15000.0,32,3500.62,0.007292958333333333,SPX_PM,0.007193019707207206,0.49379639999999997,59.89761092150171,12.571103526734925,30.91012514220705,3
Bull_Put_Spread,2019-09-05,2019-09-18,"('NEUTRAL', 'ivp_sweet')",15000.0,13,3673.97,0.018840871794871795,SPX_PM,0.016247641025641024,0.9613349333333333,97.83845278725825,34.470989761092156,44.914675767918084,3
Bull_Call_Diagonal,2019-09-18,2019-10-02,"('LOW_VOL', 'ivp_low')",15000.0,14,-4157.8,-0.01979904761904762,SPX_PM,0.008264838095238095,0.6148260666666667,71.21729237770194,22.753128555176335,33.629124004550626,3
Bull_Call_Diagonal,2019-10-14,2019-11-15,"('NEUTRAL', 'ivp_low')",15000.0,32,10628.93,0.022143604166666667,SPX_PM,0.005063889915966386,0.5436535666666666,27.076222980659843,17.4061433447099,9.283276450511945,3
Bull_Call_Diagonal,2019-11-15,2019-12-20,"('LOW_VOL', 'ivp_low')",15000.0,35,8153.75,0.015530952380952381,SPX_PM,0.008264838095238095,0.6148260666666667,71.21729237770194,22.753128555176335,33.629124004550626,3
Bull_Call_Diagonal,2019-12-20,2020-01-28,"('LOW_VOL', 'ivp_low')",15000.0,39,5621.94,0.009610153846153845,SPX_PM,0.008264838095238095,0.6148260666666667,71.21729237770194,22.753128555176335,33.629124004550626,3
Bull_Call_Diagonal,2020-02-06,2020-02-24,"('NEUTRAL', 'ivp_high')",15000.0,18,-1534.2,-0.005682222222222222,SPX_PM,-0.0049021525676937435,0.655637,0.3412969283276451,24.800910125142206,-9.715585893060295,3
Iron_Condor_High_Vol,2020-03-02,2020-04-03,"('in_aftermath', 'vix_30to40')",14000.000000000002,32,-2016.39,-0.004500870535714285,SPX_PM,0.005775131578947368,0.5027033928571428,40.50056882821388,15.358361774744028,18.156996587030715,2
Iron_Condor_High_Vol,2020-03-04,2020-04-07,"('in_aftermath', 'vix_30to40')",14000.000000000002,34,-1297.46,-0.002725756302521008,SPX_PM,0.005775131578947368,0.5027033928571428,40.50056882821388,15.358361774744028,18.156996587030715,2
Bull_Put_Spread_High_Vol,2020-04-27,2020-05-11,"('in_aftermath', 'vix_30to40')",14000.000000000002,14,2917.8,0.01488673469387755,SPX_PM,0.015229854437229434,0.3725739821428571,95.44937428896473,5.346985210466439,55.13083048919226,1
Bull_Put_Spread_High_Vol,2020-05-11,2020-05-27,"('in_aftermath', 'vix_26to30')",14000.000000000002,16,2767.44,0.012354642857142856,SPX_PM,0.012354059523809522,0.5659896785714285,93.91353811149033,18.37315130830489,48.998862343572235,1
Bull_Put_Spread_High_Vol,2020-05-27,2020-06-05,"('in_aftermath', 'vix_26to30')",14000.000000000002,9,3428.46,0.027209999999999998,SPX_PM,0.012354059523809522,0.5659896785714285,93.91353811149033,18.37315130830489,48.998862343572235,1
Bull_Put_Spread_High_Vol,2020-06-05,2020-06-25,"('in_aftermath', 'vix_22to26')",14000.000000000002,20,-3162.67,-0.011295249999999998,SPX_PM,0.012053518557422968,0.48832341071428564,93.23094425483504,10.295790671217292,51.82025028441411,1
Bull_Put_Spread_High_Vol,2020-06-25,2020-07-06,"('in_aftermath', 'vix_30to40')",14000.000000000002,11,2788.27,0.018105649350649348,SPX_PM,0.015229854437229434,0.3725739821428571,95.44937428896473,5.346985210466439,55.13083048919226,1
Bull_Put_Spread_High_Vol,2020-07-07,2020-07-20,"('in_aftermath', 'vix_26to30')",14000.000000000002,13,3332.91,0.018312692307692304,SPX_PM,0.012354059523809522,0.5659896785714285,93.91353811149033,18.37315130830489,48.998862343572235,1
Iron_Condor_High_Vol,2020-06-26,2020-07-24,"('not_aftermath', 'vix_30to40')",14000.000000000002,28,3312.18,0.008449438775510203,SPX_PM,0.0051152631578947364,0.7532975714285713,27.92946530147895,26.564277588168373,6.131968145620018,2
Iron_Condor_High_Vol,2020-07-02,2020-08-06,"('in_aftermath', 'vix_26to30')",14000.000000000002,35,2634.65,0.005376836734693877,SPX_PM,0.005023970864661654,0.45451721428571423,25.483503981797494,8.987485779294653,11.695108077360633,2
Bull_Put_Spread,2020-08-17,2020-08-27,"('NEUTRAL', 'ivp_sweet')",15000.0,10,3158.52,0.0210568,SPX_PM,0.016247641025641024,0.9613349333333333,97.83845278725825,34.470989761092156,44.914675767918084,3
Iron_Condor_High_Vol,2020-08-19,2020-09-23,"('not_aftermath', 'vix_22to26')",14000.000000000002,35,-12.53,-2.5571428571428566e-05,SPX_PM,0.00737205357142857,0.8304628571428571,65.07394766780432,28.213879408418656,27.758816837315123,2
Iron_Condor_High_Vol,2020-08-20,2020-09-24,"('not_aftermath', 'vix_22to26')",14000.000000000002,35,48.6,9.918367346938775e-05,SPX_PM,0.00737205357142857,0.8304628571428571,65.07394766780432,28.213879408418656,27.758816837315123,2
Bull_Put_Spread_High_Vol,2020-11-06,2020-11-23,"('in_aftermath', 'vix_22to26')",14000.000000000002,17,2654.29,0.011152478991596637,SPX_PM,0.012053518557422968,0.48832341071428564,93.23094425483504,10.295790671217292,51.82025028441411,1
Iron_Condor_High_Vol,2020-11-05,2020-11-25,"('in_aftermath', 'vix_26to30')",14000.000000000002,20,3456.62,0.012345071428571426,SPX_PM,0.005023970864661654,0.45451721428571423,25.483503981797494,8.987485779294653,11.695108077360633,2
Iron_Condor_High_Vol,2020-11-09,2020-11-27,"('in_aftermath', 'vix_22to26')",14000.000000000002,18,3237.13,0.012845753968253968,SPX_PM,0.004794947969453414,0.4202902142857142,23.60637087599545,6.541524459613197,11.54721274175199,2
Bull_Put_Spread_High_Vol,2020-11-23,2020-12-08,"('not_aftermath', 'vix_22to26')",14000.000000000002,15,3176.24,0.015124952380952378,SPX_PM,0.011609971938775509,0.5961443035714284,92.26393629124004,19.340159271899886,47.62229806598407,1
Bull_Put_Spread_High_Vol,2020-12-09,2020-12-30,"('not_aftermath', 'vix_22to26')",14000.000000000002,21,2282.58,0.007763877551020406,SPX_PM,0.011609971938775509,0.5961443035714284,92.26393629124004,19.340159271899886,47.62229806598407,1
Bull_Put_Spread_High_Vol,2020-12-30,2021-01-20,"('not_aftermath', 'vix_22to26')",14000.000000000002,21,3194.57,0.010865884353741495,SPX_PM,0.011609971938775509,0.5961443035714284,92.26393629124004,19.340159271899886,47.62229806598407,1
Iron_Condor_High_Vol,2021-01-04,2021-02-03,"('not_aftermath', 'vix_26to30')",14000.000000000002,30,3627.12,0.008635999999999998,SPX_PM,0.0051152631578947364,0.7532975714285713,27.92946530147895,26.564277588168373,6.131968145620018,2
Bull_Put_Spread_High_Vol,2021-01-25,2021-02-11,"('not_aftermath', 'vix_22to26')",14000.000000000002,17,2690.31,0.011303823529411764,SPX_PM,0.011609971938775509,0.5961443035714284,92.26393629124004,19.340159271899886,47.62229806598407,1
Iron_Condor_High_Vol,2021-01-29,2021-02-12,"('in_aftermath', 'vix_30to40')",14000.000000000002,14,1613.72,0.008233265306122449,SPX_PM,0.005775131578947368,0.5027033928571428,40.50056882821388,15.358361774744028,18.156996587030715,2
Bull_Put_Spread_High_Vol,2021-02-18,2021-03-10,"('not_aftermath', 'vix_22to26')",14000.000000000002,20,1099.7,0.0039275,SPX_PM,0.011609971938775509,0.5961443035714284,92.26393629124004,19.340159271899886,47.62229806598407,1
Iron_Condor_High_Vol,2021-03-05,2021-03-22,"('in_aftermath', 'vix_22to26')",14000.000000000002,17,3339.76,0.014032605042016807,SPX_PM,0.004794947969453414,0.4202902142857142,23.60637087599545,6.541524459613197,11.54721274175199,2
Iron_Condor_High_Vol,2021-03-08,2021-03-22,"('in_aftermath', 'vix_22to26')",14000.000000000002,14,3346.48,0.017073877551020404,SPX_PM,0.004794947969453414,0.4202902142857142,23.60637087599545,6.541524459613197,11.54721274175199,2
Bull_Put_Spread_High_Vol,2021-03-10,2021-03-26,"('in_aftermath', 'vix_22to26')",14000.000000000002,16,3129.69,0.013971830357142856,SPX_PM,0.012053518557422968,0.48832341071428564,93.23094425483504,10.295790671217292,51.82025028441411,1
Bull_Put_Spread_High_Vol,2021-05-19,2021-06-03,"('not_aftermath', 'vix_22to26')",14000.000000000002,15,3086.08,0.014695619047619046,SPX_PM,0.011609971938775509,0.5961443035714284,92.26393629124004,19.340159271899886,47.62229806598407,1
Bull_Put_Spread,2021-08-18,2021-08-31,"('NEUTRAL', 'ivp_sweet')",15000.0,13,5685.51,0.02915646153846154,SPX_PM,0.016247641025641024,0.9613349333333333,97.83845278725825,34.470989761092156,44.914675767918084,3
Iron_Condor,2021-09-17,2021-10-14,"('NEUTRAL', 'ivp_sweet')",15000.0,27,4495.12,0.011099061728395062,SPX_PM,0.006078685854341737,1.3214819166666667,43.06029579067122,37.03071672354949,11.023890784982935,3
