entry,exit_days,exit_reason,entry_spx,entry_vix,exit_spx,exit_vix,short_strike,long_strike,width,credit_per_share,max_loss_per_share,pnl_per_share,pnl_usd,roe_on_max_loss,win,state_ivp,state_ivr,state_iv_signal,range_252d,year
2012-07-06,10,dte_roll,1354.68,17.1,1353.64,17.11,1325,1295,30,7.08,22.92,1.07,107.01,0.0467,True,11.6,8.4,LOW,33.74,2012
2012-07-09,9,dte_roll,1352.46,17.98,1372.78,16.16,1320,1285,35,7.84,27.16,4.84,483.61,0.1781,True,18.7,11.0,LOW,33.74,2012
2012-07-13,10,dte_roll,1356.78,16.74,1350.52,18.62,1330,1295,35,8.2,26.8,-0.58,-57.91,-0.0216,False,9.2,7.4,LOW,33.74,2012
2012-07-16,9,dte_roll,1353.64,17.11,1337.89,19.34,1325,1290,35,8.05,26.95,-2.58,-257.88,-0.0957,False,12.4,8.4,LOW,33.74,2012
2012-07-17,9,dte_roll,1363.67,16.48,1360.02,17.53,1335,1305,30,7.02,22.98,0.07,6.84,0.003,True,8.0,6.6,LOW,33.74,2012
2012-07-18,9,dte_roll,1372.78,16.16,1385.97,16.7,1345,1315,30,7.05,22.95,2.65,265.06,0.1155,True,6.8,5.6,LOW,33.74,2012
2012-07-19,11,dte_roll,1376.51,15.45,1385.3,18.03,1350,1320,30,6.95,23.05,1.56,155.54,0.0675,True,3.2,3.5,LOW,33.74,2012
2012-07-20,10,dte_roll,1362.66,16.27,1385.3,18.03,1335,1305,30,7.07,22.93,3.37,337.46,0.1472,True,8.0,6.0,LOW,33.74,2012
2012-07-23,9,dte_roll,1350.52,18.62,1375.32,18.96,1320,1285,35,8.42,26.58,4.42,442.38,0.1664,True,28.7,12.9,LOW,33.74,2012
2012-07-26,11,profit_target,1360.02,17.53,1394.23,15.95,1330,1295,35,8.06,26.94,6.36,636.18,0.2361,True,17.9,9.7,LOW,33.74,2012
2012-07-27,10,dte_roll,1385.97,16.7,1394.23,15.95,1355,1325,30,6.88,23.12,2.71,270.77,0.1171,True,10.4,7.2,LOW,33.74,2012
2012-07-30,9,dte_roll,1385.3,18.03,1402.22,15.32,1355,1320,35,8.38,26.62,4.99,499.17,0.1875,True,22.3,11.2,LOW,33.74,2012
2012-07-31,9,dte_roll,1379.32,18.93,1402.8,15.28,1345,1310,35,8.13,26.87,5.86,586.27,0.2182,True,33.1,13.8,LOW,33.74,2012
2012-08-01,9,dte_roll,1375.32,18.96,1405.87,14.74,1345,1305,40,9.56,30.44,7.67,766.72,0.2519,True,33.9,13.9,LOW,33.74,2012
2012-08-02,11,profit_target,1365.0,17.57,1404.11,13.7,1335,1300,35,8.11,26.89,7.36,735.66,0.2735,True,19.1,9.8,LOW,33.74,2012
2012-08-03,10,dte_roll,1390.99,15.64,1404.11,13.7,1365,1335,30,7.18,22.82,4.01,400.63,0.1755,True,6.0,4.1,LOW,33.74,2012
2012-08-06,9,dte_roll,1394.23,15.95,1405.53,14.63,1365,1335,30,6.85,23.15,3.24,324.26,0.14,True,7.6,5.0,LOW,33.74,2012
2012-08-07,9,dte_roll,1401.35,15.99,1415.51,14.29,1375,1340,35,8.13,26.87,4.37,436.61,0.1625,True,8.0,5.5,LOW,33.74,2012
2012-08-08,9,dte_roll,1402.22,15.32,1418.16,13.45,1375,1345,30,6.9,23.1,4.12,411.66,0.1782,True,2.8,3.4,LOW,31.19,2012
2012-08-09,11,dte_roll,1402.8,15.28,1418.13,14.02,1375,1345,30,6.79,23.21,4.03,403.46,0.1739,True,2.4,3.3,LOW,31.19,2012
2012-08-21,9,dte_roll,1413.17,15.02,1399.48,17.83,1385,1355,30,6.66,23.34,-2.34,-234.49,-0.1005,False,4.4,4.9,LOW,32.0,2012
2012-08-22,9,dte_roll,1413.49,15.11,1406.58,17.47,1385,1355,30,6.66,23.34,-1.04,-103.57,-0.0444,False,5.2,5.2,LOW,32.0,2012
2012-08-23,12,dte_roll,1402.08,15.96,1404.94,17.98,1375,1340,35,8.0,27.0,1.31,130.51,0.0483,True,12.4,7.8,LOW,32.0,2012
2012-08-24,11,dte_roll,1411.13,15.18,1404.94,17.98,1385,1355,30,7.04,22.96,-0.84,-83.97,-0.0366,False,6.0,5.4,LOW,32.0,2012
2012-08-27,9,dte_roll,1410.44,16.35,1403.44,17.74,1380,1350,30,6.92,23.08,-0.56,-56.16,-0.0243,False,15.1,9.1,LOW,32.0,2012
2012-08-28,9,dte_roll,1409.3,16.49,1432.12,15.6,1380,1345,35,7.94,27.06,4.82,481.68,0.178,True,16.3,9.5,LOW,32.0,2012
2012-08-29,9,dte_roll,1410.49,17.06,1437.92,14.38,1380,1345,35,8.03,26.97,6.0,600.44,0.2226,True,20.3,11.3,LOW,32.0,2012
2012-08-30,11,profit_target,1399.48,17.83,1429.08,16.28,1370,1335,35,8.49,26.51,6.1,609.63,0.2299,True,28.3,13.7,LOW,32.0,2012
2012-08-31,10,profit_target,1406.58,17.47,1429.08,16.28,1375,1340,35,8.03,26.97,4.99,498.7,0.1849,True,25.5,12.6,LOW,32.0,2012
2012-09-04,9,dte_roll,1404.94,17.98,1459.99,14.05,1375,1335,40,9.32,30.68,8.75,875.31,0.2853,True,30.3,14.2,LOW,32.0,2012
2012-09-05,9,dte_roll,1403.44,17.74,1465.77,14.51,1370,1335,35,7.86,27.14,7.49,748.96,0.276,True,27.9,13.4,LOW,32.0,2012
2012-09-06,11,profit_target,1432.12,15.6,1461.19,14.59,1405,1375,30,7.17,22.83,5.23,522.88,0.229,True,10.8,6.7,LOW,32.0,2012
2012-09-10,9,dte_roll,1429.08,16.28,1461.05,13.88,1400,1365,35,7.97,27.03,6.31,630.79,0.2334,True,15.5,8.8,LOW,32.0,2012
2012-09-11,9,dte_roll,1433.56,16.41,1460.26,14.07,1405,1370,35,8.14,26.86,5.93,592.63,0.2207,True,16.7,9.2,LOW,32.0,2012
2012-09-12,9,dte_roll,1436.56,15.8,1460.15,13.98,1410,1375,35,8.18,26.82,5.51,551.06,0.2055,True,13.1,7.3,LOW,32.0,2012
2012-09-25,9,dte_roll,1441.59,15.43,1461.4,14.55,1415,1380,35,8.01,26.99,4.62,461.78,0.1711,True,11.6,6.2,LOW,32.0,2012
2012-09-26,9,dte_roll,1433.32,16.81,1460.93,14.33,1405,1370,35,8.37,26.63,6.1,609.56,0.2289,True,25.1,10.5,LOW,32.0,2012
2012-09-28,10,dte_roll,1440.67,15.73,1455.88,15.11,1415,1380,35,8.32,26.68,4.11,411.31,0.1541,True,17.1,7.1,LOW,32.0,2012
2012-10-01,9,dte_roll,1444.49,16.32,1432.56,16.29,1415,1380,35,8.0,27.0,-0.9,-90.03,-0.0333,False,20.7,9.0,LOW,32.0,2012
2012-10-02,9,dte_roll,1445.75,15.71,1432.84,15.59,1420,1385,35,8.32,26.68,-1.25,-125.34,-0.047,False,17.1,8.3,LOW,32.0,2012
2012-10-03,9,dte_roll,1450.99,15.43,1428.59,16.14,1425,1390,35,8.16,26.84,-3.7,-369.63,-0.1377,False,12.0,8.1,LOW,27.37,2012
2012-10-08,9,dte_roll,1455.88,15.11,1460.91,15.07,1430,1395,35,8.03,26.97,2.11,210.8,0.0782,True,10.0,7.3,LOW,22.75,2012
2012-10-09,9,dte_roll,1441.48,16.37,1457.34,15.03,1410,1380,30,6.92,23.08,3.68,368.07,0.1595,True,23.9,12.9,LOW,22.71,2012
2012-10-15,9,dte_roll,1440.13,15.27,1408.75,18.33,1415,1380,35,8.17,26.83,-6.43,-642.6,-0.2395,False,11.6,8.0,LOW,22.71,2012
2012-10-16,9,dte_roll,1454.92,15.22,1412.97,18.12,1430,1395,35,8.25,26.75,-8.71,-871.19,-0.3257,False,11.6,7.8,LOW,22.71,2012
2012-10-17,9,dte_roll,1460.91,15.07,1411.94,17.81,1435,1400,35,8.03,26.97,-10.28,-1028.24,-0.3813,False,10.0,7.1,LOW,22.71,2012
2012-10-18,13,dte_roll,1457.34,15.03,1412.16,18.6,1430,1400,30,6.99,23.01,-8.3,-829.51,-0.3604,False,9.6,7.0,LOW,22.71,2012
2012-12-11,9,dte_roll,1427.84,15.57,1443.69,17.67,1400,1370,30,7.03,22.97,2.27,226.75,0.0987,True,19.9,16.0,LOW,17.14,2012
2012-12-12,9,dte_roll,1428.48,15.95,1430.15,17.84,1400,1370,30,7.1,22.9,0.51,50.66,0.0221,True,26.3,18.9,LOW,13.21,2012
2012-12-17,9,dte_roll,1430.36,16.34,1419.83,19.48,1400,1370,30,7.01,22.99,-1.7,-170.47,-0.0742,False,31.5,21.9,LOW,13.21,2012
2012-12-18,9,dte_roll,1446.79,15.57,1418.1,19.47,1420,1385,35,8.08,26.92,-5.84,-584.09,-0.2169,False,19.9,16.0,LOW,13.21,2012
2013-02-21,11,profit_target,1502.42,15.22,1525.2,14.01,1475,1440,35,8.06,26.94,5.4,540.43,0.2006,True,27.1,20.3,LOW,14.35,2013
2013-02-28,11,profit_target,1514.68,15.51,1556.22,11.56,1485,1450,35,7.91,27.09,7.44,743.69,0.2745,True,34.3,22.3,LOW,14.35,2013
2013-03-01,10,profit_target,1518.2,15.36,1556.22,11.56,1490,1455,35,8.08,26.92,7.36,736.31,0.2735,True,31.1,21.3,LOW,14.35,2013
2019-09-06,10,dte_roll,2978.71,15.0,2997.96,14.67,2925,2860,65,15.17,49.83,5.9,589.57,0.1183,True,37.5,13.9,LOW,24.46,2019
2019-09-09,9,dte_roll,2978.43,15.27,3006.73,13.95,2920,2855,65,14.71,50.29,7.66,766.44,0.1524,True,39.4,15.0,LOW,24.46,2019
2019-09-10,9,dte_roll,2979.39,15.2,3006.79,14.05,2925,2860,65,15.27,49.73,7.49,749.19,0.1506,True,38.6,14.7,LOW,24.46,2019
2019-10-11,10,profit_target,2970.27,15.58,3006.72,14.0,2915,2845,70,16.26,53.74,9.85,985.16,0.1833,True,38.6,14.8,LOW,24.06,2019
2020-11-24,9,dte_roll,3635.41,21.64,3666.72,21.28,3535,3425,110,25.99,84.01,9.23,923.45,0.1099,True,24.3,14.2,LOW,71.15,2020
2020-11-25,9,dte_roll,3629.65,21.25,3699.12,20.79,3530,3425,105,24.79,80.21,13.51,1351.19,0.1685,True,23.1,13.4,LOW,71.15,2020
2020-11-27,10,dte_roll,3638.35,20.84,3691.96,21.3,3545,3435,110,26.16,83.84,11.89,1189.15,0.1418,True,22.7,12.4,LOW,70.94,2020
2020-11-30,9,dte_roll,3621.63,20.57,3672.82,22.27,3530,3425,105,25.18,79.82,9.15,915.35,0.1147,True,22.3,12.0,LOW,70.59,2020
2020-12-01,9,dte_roll,3662.45,20.77,3668.1,22.52,3565,3460,105,24.77,80.23,2.75,274.62,0.0342,True,22.3,12.3,LOW,70.59,2020
2020-12-02,9,dte_roll,3669.01,21.17,3663.46,23.31,3570,3460,110,25.86,84.14,0.71,70.7,0.0084,True,22.7,12.8,LOW,70.59,2020
2020-12-03,11,dte_roll,3666.72,21.28,3647.49,24.72,3570,3460,110,26.34,83.66,-1.8,-179.93,-0.0215,False,23.1,13.0,LOW,70.59,2020
2020-12-04,10,dte_roll,3699.12,20.79,3647.49,24.72,3600,3495,105,24.76,80.24,-8.22,-821.88,-0.1024,False,21.5,12.3,LOW,70.59,2020
2020-12-07,9,dte_roll,3691.96,21.3,3701.17,22.5,3595,3480,115,27.3,87.7,4.27,427.45,0.0487,True,23.1,13.0,LOW,70.59,2020
2020-12-08,9,dte_roll,3702.25,20.68,3722.48,21.93,3605,3500,105,24.93,80.07,5.43,543.02,0.0678,True,20.3,12.2,LOW,70.59,2020
2020-12-17,11,dte_roll,3722.48,21.93,3735.36,21.7,3620,3505,115,27.41,87.59,7.94,793.69,0.0906,True,21.9,13.9,LOW,70.59,2020
2020-12-18,10,dte_roll,3709.41,21.57,3735.36,21.7,3610,3495,115,27.36,87.64,8.8,879.96,0.1004,True,21.1,13.4,LOW,70.59,2020
2020-12-24,11,dte_roll,3703.06,21.53,3700.65,26.97,3600,3490,110,25.89,84.11,-0.93,-92.75,-0.011,False,19.5,13.4,LOW,70.59,2020
2020-12-28,9,dte_roll,3735.36,21.7,3748.14,25.07,3635,3520,115,27.54,87.46,2.3,230.05,0.0263,True,20.3,13.6,LOW,70.59,2020
2021-01-08,11,dte_roll,3824.68,21.56,3798.91,23.24,3720,3605,115,27.27,87.73,-0.83,-83.31,-0.0095,False,16.3,13.4,LOW,70.59,2021
2021-01-20,9,dte_roll,3851.85,21.58,3714.24,33.09,3745,3630,115,27.14,87.86,-26.62,-2662.3,-0.303,False,14.3,12.4,LOW,69.84,2021
2021-01-21,11,dte_roll,3853.07,21.32,3773.86,30.24,3750,3635,115,27.41,87.59,-16.1,-1610.26,-0.1838,False,12.0,12.0,LOW,69.78,2021
2021-01-22,10,dte_roll,3841.47,21.91,3773.86,30.24,3735,3615,120,28.36,91.64,-14.4,-1439.94,-0.1571,False,15.1,11.9,LOW,69.71,2021
2021-02-04,12,dte_roll,3871.74,21.77,3932.59,21.46,3765,3645,120,28.34,91.66,15.53,1552.97,0.1694,True,11.6,11.7,LOW,69.01,2021
2021-02-05,11,dte_roll,3886.83,20.87,3932.59,21.46,3785,3670,115,27.24,87.76,11.47,1146.82,0.1307,True,6.0,10.4,LOW,69.01,2021
2021-02-08,9,dte_roll,3915.59,21.24,3931.33,21.5,3810,3695,115,27.31,87.69,6.38,637.66,0.0727,True,6.4,11.0,LOW,69.01,2021
2021-02-09,9,dte_roll,3911.23,21.63,3913.97,22.49,3805,3685,120,28.5,91.5,3.82,381.57,0.0417,True,10.4,11.5,LOW,69.01,2021
2021-02-10,9,dte_roll,3909.88,21.99,3906.71,22.05,3800,3680,120,28.39,91.61,3.94,394.46,0.0431,True,12.4,12.0,LOW,69.01,2021
2021-02-11,11,dte_roll,3916.38,21.25,3876.5,23.45,3810,3695,115,27.21,87.79,-3.9,-389.72,-0.0444,False,5.6,11.0,LOW,69.01,2021
2021-02-12,10,dte_roll,3934.83,19.97,3876.5,23.45,3835,3725,110,25.88,84.12,-9.38,-937.51,-0.1114,False,2.0,9.1,LOW,69.01,2021
2021-02-16,9,dte_roll,3932.59,21.46,3829.34,28.89,3825,3705,120,28.21,91.79,-20.32,-2031.63,-0.2213,False,7.6,10.4,LOW,69.01,2021
2021-02-17,9,dte_roll,3931.33,21.5,3811.15,27.95,3825,3705,120,28.45,91.55,-22.89,-2288.51,-0.25,False,7.6,10.4,LOW,68.31,2021
2021-02-24,9,dte_roll,3925.43,21.34,3841.94,24.66,3820,3700,120,28.34,91.66,-14.35,-1434.56,-0.1565,False,5.6,2.2,LOW,62.72,2021
2021-03-11,11,dte_roll,3939.34,21.91,3940.59,18.88,3830,3710,120,28.56,91.44,10.38,1037.66,0.1135,True,10.8,3.1,LOW,62.72,2021
2021-03-12,10,dte_roll,3943.34,20.69,3940.59,18.88,3840,3725,115,27.13,87.87,7.0,700.22,0.0797,True,1.2,1.1,LOW,62.72,2021
2021-03-15,9,dte_roll,3968.94,20.03,3889.14,21.2,3870,3755,115,27.11,87.89,-12.29,-1229.13,-0.1398,False,0.4,0.1,LOW,62.72,2021
2021-03-16,9,dte_roll,3962.71,19.79,3909.52,19.81,3865,3755,110,26.14,83.86,-5.58,-557.75,-0.0665,False,0.0,0.0,LOW,62.72,2021
2021-03-17,9,dte_roll,3974.12,19.23,3974.54,18.86,3880,3770,110,26.04,83.96,4.61,461.36,0.0549,True,0.0,0.0,LOW,56.66,2021
2021-03-18,11,dte_roll,3915.46,21.58,3971.09,20.74,3810,3690,120,28.59,91.41,14.94,1494.43,0.1635,True,10.4,4.5,LOW,57.22,2021
2021-03-19,10,dte_roll,3913.1,20.95,3971.09,20.74,3810,3695,115,27.31,87.69,13.32,1332.25,0.1519,True,4.4,3.7,LOW,52.77,2021
2021-03-22,9,dte_roll,3940.59,18.88,3972.89,19.4,3845,3740,105,24.35,80.65,7.91,791.49,0.0981,True,0.0,0.0,LOW,46.81,2021
2021-03-23,9,dte_roll,3910.52,20.3,4019.87,17.33,3810,3700,110,26.05,83.95,20.48,2047.77,0.2439,True,2.0,3.0,LOW,46.66,2021
2021-03-25,11,profit_target,3909.52,19.81,4077.91,17.91,3810,3700,110,25.57,84.43,23.1,2309.53,0.2735,True,1.2,2.0,LOW,46.66,2021
2021-03-26,10,profit_target,3974.54,18.86,4077.91,17.91,3880,3775,105,24.68,80.32,17.86,1785.55,0.2223,True,0.0,0.0,LOW,46.66,2021
2021-03-29,9,dte_roll,3971.09,20.74,4079.95,17.16,3865,3750,115,26.94,88.06,21.54,2154.14,0.2446,True,4.4,4.9,LOW,46.68,2021
2021-03-30,9,dte_roll,3958.55,19.61,4097.17,16.95,3860,3750,110,25.75,84.25,21.93,2193.4,0.2603,True,1.2,2.0,LOW,38.22,2021
2021-03-31,9,dte_roll,3972.89,19.4,4128.8,16.69,3875,3765,110,25.66,84.34,22.75,2275.2,0.2698,True,1.2,1.4,LOW,38.2,2021
2021-04-01,11,profit_target,4019.87,17.33,4127.99,16.91,3935,3835,100,23.61,76.39,17.86,1785.9,0.2338,True,0.0,0.0,LOW,38.2,2021
2021-04-05,9,dte_roll,4077.91,17.91,4124.66,16.99,3985,3885,100,23.43,76.57,11.34,1134.33,0.1482,True,0.4,2.0,LOW,33.58,2021
2021-04-06,9,dte_roll,4073.94,18.12,4170.42,16.57,3980,3875,105,24.34,80.66,17.56,1756.01,0.2177,True,0.8,2.7,LOW,29.47,2021
2021-04-07,9,dte_roll,4079.95,17.16,4185.47,16.25,3995,3895,100,23.68,76.32,17.36,1735.89,0.2274,True,0.0,0.0,LOW,29.37,2021
2021-04-08,11,dte_roll,4097.17,16.95,4163.26,17.29,4010,3910,100,23.13,76.87,13.08,1307.78,0.1701,True,0.0,0.0,LOW,29.54,2021
2021-04-09,10,dte_roll,4128.8,16.69,4163.26,17.29,4045,3945,100,23.47,76.53,8.44,843.59,0.1102,True,0.0,0.0,LOW,28.46,2021
2021-04-12,9,dte_roll,4127.99,16.91,4173.42,17.5,4040,3940,100,23.11,76.89,9.25,925.1,0.1203,True,0.4,0.8,LOW,28.72,2021
2021-04-13,9,dte_roll,4141.59,16.65,4134.98,18.71,4055,3955,100,23.04,76.96,-0.23,-23.28,-0.003,False,0.0,0.0,LOW,28.72,2021
2021-04-14,9,dte_roll,4124.66,16.99,4180.17,17.33,4035,3935,100,22.94,77.06,10.75,1074.99,0.1395,True,1.6,1.2,LOW,28.76,2021
2021-04-15,11,dte_roll,4170.42,16.57,4187.62,17.64,4085,3985,100,23.25,76.75,5.84,583.55,0.076,True,0.0,0.0,LOW,28.76,2021
2021-04-16,10,dte_roll,4185.47,16.25,4187.62,17.64,4100,4005,95,22.08,72.92,2.35,234.67,0.0322,True,0.0,0.0,LOW,28.84,2021
2021-04-19,9,dte_roll,4163.26,17.29,4183.18,17.28,4075,3970,105,24.57,80.43,6.94,693.53,0.0862,True,3.2,3.6,LOW,29.16,2021
2021-04-20,9,dte_roll,4134.94,18.68,4211.47,17.61,4040,3930,110,26.08,83.92,15.75,1575.21,0.1877,True,4.8,8.3,LOW,29.16,2021
2021-04-21,9,dte_roll,4173.42,17.5,4181.17,18.61,4080,3980,100,23.31,76.69,3.32,332.13,0.0433,True,4.0,4.9,LOW,29.16,2021
2021-04-22,11,dte_roll,4134.98,18.71,4192.66,18.31,4040,3930,110,26.12,83.88,13.91,1391.25,0.1659,True,5.6,9.8,LOW,25.73,2021
2021-04-23,10,dte_roll,4180.17,17.33,4192.66,18.31,4090,3985,105,24.41,80.59,4.93,493.21,0.0612,True,3.6,4.4,LOW,25.13,2021
2021-04-26,9,dte_roll,4187.62,17.64,4167.59,19.15,4095,3990,105,24.5,80.5,-1.55,-154.68,-0.0192,False,4.8,5.7,LOW,24.54,2021
2021-04-27,9,dte_roll,4186.72,17.56,4201.62,18.39,4095,3990,105,24.52,80.48,4.95,495.03,0.0615,True,4.8,5.3,LOW,24.54,2021
2021-04-28,9,dte_roll,4183.18,17.28,4232.6,16.69,4095,3990,105,24.67,80.33,11.82,1182.1,0.1472,True,3.2,4.2,LOW,24.54,2021
2021-04-29,11,dte_roll,4211.47,17.61,4188.43,19.66,4120,4015,105,24.76,80.24,-1.74,-173.52,-0.0216,False,5.6,5.5,LOW,24.54,2021
2021-04-30,10,dte_roll,4181.17,18.61,4188.43,19.66,4085,3975,110,26.05,83.95,4.28,428.37,0.051,True,7.2,9.6,LOW,24.54,2021
2021-05-03,9,dte_roll,4192.66,18.31,4063.04,27.59,4095,3985,110,25.47,84.53,-25.66,-2566.33,-0.3036,False,7.2,8.4,LOW,24.54,2021
2021-05-04,9,dte_roll,4164.66,19.48,4112.5,23.13,4065,3950,115,27.42,87.58,-9.09,-909.04,-0.1038,False,10.4,13.2,LOW,24.54,2021
2021-05-05,9,dte_roll,4167.59,19.15,4173.85,18.81,4065,3955,110,25.72,84.28,5.51,550.84,0.0654,True,9.6,11.8,LOW,24.54,2021
2021-05-06,11,dte_roll,4201.62,18.39,4163.29,19.72,4105,3995,110,25.79,84.21,-3.4,-340.09,-0.0404,False,7.6,8.7,LOW,24.54,2021
2021-05-07,10,dte_roll,4232.6,16.69,4163.29,19.72,4145,4045,100,23.39,76.61,-11.89,-1188.86,-0.1552,False,1.2,1.8,LOW,24.54,2021
2021-05-10,9,dte_roll,4188.43,19.66,4115.68,22.18,4085,3970,115,27.22,87.78,-11.62,-1161.51,-0.1323,False,12.4,13.9,LOW,24.54,2021
2021-05-11,9,dte_roll,4152.1,21.84,4159.12,20.67,4040,3910,130,31.08,98.92,7.76,775.88,0.0784,True,27.1,22.8,LOW,24.54,2021
2021-05-14,10,dte_roll,4173.85,18.81,4197.05,18.4,4075,3965,110,25.87,84.13,8.73,872.91,0.1038,True,9.6,10.4,LOW,24.54,2021
2021-05-17,9,dte_roll,4163.29,19.72,4195.99,17.36,4060,3945,115,27.17,87.83,12.65,1265.01,0.144,True,13.1,14.1,LOW,24.54,2021
2021-05-18,9,dte_roll,4127.83,21.34,4200.88,16.74,4015,3890,125,29.3,95.7,21.19,2118.55,0.2214,True,22.3,20.7,LOW,24.54,2021
2021-05-20,12,dte_roll,4159.12,20.67,4202.04,17.9,4050,3930,120,28.35,91.65,16.74,1674.11,0.1827,True,15.9,18.0,LOW,24.54,2021
2021-05-21,11,dte_roll,4155.86,20.15,4202.04,17.9,4050,3930,120,28.13,91.87,15.85,1585.16,0.1725,True,15.1,15.9,LOW,24.54,2021
2021-05-24,9,dte_roll,4197.05,18.4,4208.12,17.48,4100,3990,110,25.71,84.29,7.14,713.85,0.0847,True,8.4,8.8,LOW,24.54,2021
2021-05-25,9,dte_roll,4188.13,18.84,4192.85,18.04,4090,3975,115,26.91,88.09,6.2,619.73,0.0704,True,10.4,10.6,LOW,24.54,2021
2021-05-26,9,dte_roll,4195.99,17.36,4229.89,16.42,4105,4000,105,24.41,80.59,10.27,1027.08,0.1274,True,5.2,4.5,LOW,24.54,2021
2021-05-27,11,dte_roll,4200.88,16.74,4226.52,16.42,4115,4015,100,23.57,76.43,9.02,902.3,0.1181,True,2.0,2.0,LOW,24.54,2021
2021-05-28,10,dte_roll,4204.11,16.76,4226.52,16.42,4115,4015,100,23.11,76.89,8.01,801.07,0.1042,True,2.4,2.1,LOW,24.54,2021
2021-06-01,9,dte_roll,4202.04,17.9,4239.18,16.1,4110,4000,110,25.83,84.17,12.4,1240.38,0.1474,True,8.0,6.7,LOW,24.54,2021
2021-06-02,9,dte_roll,4208.12,17.48,4247.44,15.65,4115,4010,105,24.31,80.69,12.28,1227.84,0.1522,True,6.4,5.0,LOW,24.54,2021
2021-06-03,11,profit_target,4192.85,18.04,4255.15,16.39,4100,3990,110,25.85,84.15,16.28,1628.4,0.1935,True,9.2,7.3,LOW,24.54,2021
2021-06-04,10,dte_roll,4229.89,16.42,4255.15,16.39,4145,4045,100,23.42,76.58,8.01,800.64,0.1045,True,0.4,0.7,LOW,24.54,2021
2021-06-07,9,dte_roll,4226.52,16.42,4223.7,18.15,4140,4040,100,23.15,76.85,0.75,74.85,0.0097,True,0.4,0.7,LOW,24.54,2021
2021-06-08,9,dte_roll,4227.26,17.07,4221.86,17.75,4135,4035,100,23.17,76.83,1.83,182.69,0.0238,True,4.8,3.3,LOW,24.54,2021
2021-06-09,9,dte_roll,4219.55,17.89,4166.45,20.7,4125,4020,105,24.71,80.29,-8.61,-860.8,-0.1072,False,9.6,6.7,LOW,24.54,2021
2021-06-10,11,dte_roll,4239.18,16.1,4224.79,17.89,4155,4055,100,23.12,76.88,-0.35,-34.99,-0.0046,False,0.0,0.0,LOW,24.54,2021
2021-06-11,10,dte_roll,4247.44,15.65,4224.79,17.89,4165,4070,95,22.01,72.99,-2.91,-290.62,-0.0398,False,0.0,0.0,LOW,24.69,2021
2021-06-14,9,dte_roll,4255.15,16.39,4241.84,16.32,4170,4070,100,23.46,76.54,1.39,138.84,0.0181,True,1.2,3.0,LOW,24.63,2021
2021-06-15,9,dte_roll,4246.59,17.02,4266.49,15.97,4155,4055,100,23.3,76.7,8.13,812.53,0.1059,True,6.0,5.6,LOW,24.63,2021
2021-06-16,9,dte_roll,4223.7,18.15,4280.7,15.62,4130,4020,110,26.04,83.96,15.88,1587.85,0.1891,True,13.1,10.2,LOW,24.63,2021
2021-06-17,11,profit_target,4221.86,17.75,4290.61,15.76,4130,4020,110,25.75,84.25,17.48,1748.3,0.2075,True,11.2,8.5,LOW,24.63,2021
2021-06-21,9,dte_roll,4224.79,17.89,4297.5,15.83,4130,4025,105,24.7,80.3,16.17,1617.07,0.2014,True,11.6,9.1,LOW,24.63,2021
2021-06-22,9,dte_roll,4246.44,16.66,4319.94,15.48,4160,4055,105,24.39,80.61,15.47,1546.74,0.1919,True,3.2,4.1,LOW,24.63,2021
2021-06-23,9,dte_roll,4241.84,16.32,4352.34,15.07,4155,4055,100,23.03,76.97,17.89,1788.65,0.2324,True,1.2,2.7,LOW,24.63,2021
2021-06-24,12,profit_target,4266.49,15.97,4343.54,16.44,4180,4085,95,21.92,73.08,13.89,1389.31,0.1901,True,0.4,1.3,LOW,24.63,2021
2021-06-25,11,dte_roll,4280.7,15.62,4343.54,16.44,4200,4100,100,23.18,76.82,12.23,1222.89,0.1592,True,0.0,0.0,LOW,24.63,2021
2021-06-28,9,dte_roll,4290.61,15.76,4358.13,16.2,4205,4110,95,21.87,73.13,11.54,1153.6,0.1578,True,0.8,0.6,LOW,24.66,2021
2021-06-29,9,dte_roll,4291.8,16.02,4320.82,19.0,4205,4110,95,22.06,72.94,3.62,362.12,0.0496,True,1.6,1.6,LOW,24.66,2021
2021-06-30,9,dte_roll,4297.5,15.83,4369.55,16.18,4215,4115,100,23.28,76.72,12.78,1277.59,0.1665,True,1.2,0.9,LOW,24.66,2021
2021-07-01,11,dte_roll,4319.94,15.48,4384.63,16.17,4235,4140,95,21.72,73.28,11.9,1190.24,0.1624,True,0.0,0.0,LOW,24.66,2021
2021-07-02,10,dte_roll,4352.34,15.07,4384.63,16.17,4270,4180,90,20.88,69.12,6.68,667.77,0.0966,True,0.0,0.0,LOW,24.8,2021
2021-07-06,9,dte_roll,4343.54,16.44,4360.03,17.01,4255,4155,100,23.43,76.57,5.26,526.06,0.0687,True,5.6,5.4,LOW,25.21,2021
2021-07-07,9,dte_roll,4358.13,16.2,4327.16,18.45,4270,4170,100,23.22,76.78,-4.58,-458.45,-0.0597,False,3.6,4.5,LOW,25.21,2021
2021-07-08,11,dte_roll,4320.82,19.0,4258.49,22.5,4220,4100,120,28.28,91.72,-10.25,-1025.4,-0.1118,False,22.7,15.6,LOW,25.21,2021
2021-07-09,10,dte_roll,4369.55,16.18,4258.49,22.5,4280,4180,100,23.03,76.97,-21.32,-2132.25,-0.277,False,3.6,4.4,LOW,25.21,2021
