bearish_streak,book_core_shock,date,hv_spell_age,iv_signal,ivp,ivp252,ivp63,ivr,local_spike,overlay_level,overlay_reason,regime,regime_decay,spx,strategy,strategy_key,trend,trend_gap,vix,vix_5d_avg
0,0.0,2025-04-28,14,HIGH,91.6,91.6,72.6,32.8,False,0,overlay disabled,HIGH_VOL,False,5528.75,Iron Condor (High Vol),iron_condor_hv,NEUTRAL,-1.7,25.15,27.1
0,0.0,2025-04-29,15,HIGH,89.6,89.6,64.5,30.4,False,0,overlay disabled,HIGH_VOL,False,5560.83,Iron Condor (High Vol),iron_condor_hv,NEUTRAL,-0.94,24.17,25.82
0,0.0,2025-04-30,16,HIGH,90.4,90.4,67.7,31.7,False,0,overlay disabled,HIGH_VOL,False,5569.06,Iron Condor (High Vol),iron_condor_hv,NEUTRAL,-0.59,24.7,25.07
0,0.0,2025-05-01,17,HIGH,89.6,89.6,64.5,31.5,False,0,overlay disabled,HIGH_VOL,False,5604.14,Iron Condor (High Vol),iron_condor_hv,NEUTRAL,0.23,24.6,24.69
0,0.0,2025-05-02,18,HIGH,85.7,85.7,54.8,26.7,False,0,overlay disabled,HIGH_VOL,False,5686.67,Bull Put Spread (High Vol),bull_put_spread_hv,BULLISH,1.86,22.68,24.26
0,0.0,2025-05-05,21,HIGH,87.6,87.6,59.7,29.1,False,0,overlay disabled,HIGH_VOL,False,5650.38,Bull Put Spread (High Vol),bull_put_spread_hv,BULLISH,1.34,23.64,23.96
0,0.0,2025-05-06,22,HIGH,90.4,90.4,67.7,31.9,False,0,overlay disabled,HIGH_VOL,False,5606.91,Iron Condor (High Vol),iron_condor_hv,NEUTRAL,0.7,24.76,24.08
0,0.0,2025-05-07,23,HIGH,86.9,86.9,56.5,28.9,False,0,overlay disabled,HIGH_VOL,False,5631.28,Bull Put Spread (High Vol),bull_put_spread_hv,BULLISH,1.25,23.55,23.85
0,0.0,2025-05-08,24,HIGH,83.7,83.7,48.4,26.2,False,0,overlay disabled,HIGH_VOL,True,5663.94,Bull Put Spread (High Vol),bull_put_spread_hv,BULLISH,1.95,22.48,23.42
0,0.0,2025-05-09,0,HIGH,81.7,81.7,43.5,24.8,False,0,overlay disabled,NORMAL,True,5659.91,Reduce / Wait,,BULLISH,1.95,21.9,23.27
0,0.0,2025-05-12,0,NEUTRAL,62.2,62.2,17.7,16.1,False,0,overlay disabled,NORMAL,True,5844.19,Reduce / Wait,,BULLISH,5.31,18.39,22.22
0,0.0,2025-05-13,0,NEUTRAL,60.2,60.2,14.5,15.7,False,0,overlay disabled,NORMAL,True,5886.55,Reduce / Wait,,BULLISH,6.06,18.22,20.91
0,0.0,2025-05-14,0,NEUTRAL,62.9,62.9,17.7,16.7,False,0,overlay disabled,NORMAL,True,5892.58,Reduce / Wait,,BULLISH,6.13,18.62,19.92
0,0.0,2025-05-15,0,NEUTRAL,56.6,56.6,9.7,14.8,False,0,overlay disabled,NORMAL,True,5916.93,Reduce / Wait,,BULLISH,6.54,17.83,18.99
0,0.0,2025-05-16,0,NEUTRAL,52.6,52.6,6.5,13.3,False,0,overlay disabled,NORMAL,True,5958.38,Bull Put Spread,bull_put_spread,BULLISH,7.2,17.24,18.06
0,0.0,2025-05-19,0,NEUTRAL,58.6,58.6,9.7,15.5,False,0,overlay disabled,NORMAL,True,5963.6,Reduce / Wait,,BULLISH,7.22,18.14,18.01
0,0.0,2025-05-20,0,NEUTRAL,57.8,57.8,8.1,15.4,False,0,overlay disabled,NORMAL,True,5940.46,Reduce / Wait,,BULLISH,6.68,18.09,17.98
0,-0.0,2025-05-21,0,HIGH,77.3,77.3,32.3,22.3,False,0,overlay disabled,NORMAL,True,5844.61,Reduce / Wait,,BULLISH,4.85,20.87,18.43
0,-0.0,2025-05-22,0,HIGH,72.5,72.5,29.0,20.8,False,0,overlay disabled,NORMAL,True,5842.01,Reduce / Wait,,BULLISH,4.71,20.28,18.92
0,-0.00012,2025-05-23,0,HIGH,82.9,82.9,46.8,25.6,False,0,overlay disabled,HIGH_VOL,True,5802.82,Reduce / Wait,,BULLISH,3.91,22.29,19.93
0,0.0,2025-05-27,0,NEUTRAL,63.3,63.3,17.7,17.4,False,0,overlay disabled,NORMAL,True,5921.54,Reduce / Wait,,BULLISH,5.93,18.96,20.1
0,0.0,2025-05-28,0,NEUTRAL,67.3,67.3,21.0,18.3,False,0,overlay disabled,NORMAL,True,5888.55,Reduce / Wait,,BULLISH,5.26,19.31,20.34
0,0.0,2025-05-29,0,NEUTRAL,64.9,64.9,19.4,17.9,False,0,overlay disabled,NORMAL,True,5912.17,Reduce / Wait,,BULLISH,5.56,19.18,20.0
0,0.0,2025-05-30,0,NEUTRAL,59.8,59.8,14.5,16.4,False,0,overlay disabled,NORMAL,True,5911.69,Reduce / Wait,,BULLISH,5.47,18.57,19.66
0,0.0,2025-06-02,0,NEUTRAL,57.8,57.8,12.9,15.9,False,0,overlay disabled,NORMAL,True,5935.94,Reduce / Wait,,BULLISH,5.8,18.36,18.88
0,0.0,2025-06-03,0,NEUTRAL,50.6,50.6,4.8,14.2,False,0,overlay disabled,NORMAL,True,5970.37,Bull Put Spread,bull_put_spread,BULLISH,6.3,17.69,18.62
0,0.0,2025-06-04,0,NEUTRAL,49.8,49.8,4.8,14.0,False,0,overlay disabled,NORMAL,False,5970.81,Bull Put Spread,bull_put_spread,BULLISH,6.23,17.61,18.28
0,0.0,2025-06-05,0,NEUTRAL,59.4,59.4,19.4,16.2,False,0,overlay disabled,NORMAL,True,5939.3,Reduce / Wait,,BULLISH,5.61,18.48,18.14
0,0.0,2025-06-06,0,NEUTRAL,43.4,43.4,0.0,12.0,False,0,overlay disabled,NORMAL,False,6000.36,Bull Put Spread,bull_put_spread,BULLISH,6.58,16.77,17.78
0,0.0,2025-06-09,0,NEUTRAL,46.2,46.2,3.2,12.9,False,0,overlay disabled,NORMAL,False,6005.88,Bull Put Spread,bull_put_spread,BULLISH,6.56,17.16,17.54
0,0.0,2025-06-10,0,NEUTRAL,43.8,43.8,1.6,12.4,False,0,overlay disabled,NORMAL,False,6038.81,Bull Put Spread,bull_put_spread,BULLISH,6.97,16.95,17.39
0,0.0,2025-06-11,0,NEUTRAL,47.4,47.4,8.1,13.2,False,0,overlay disabled,NORMAL,False,6022.24,Bull Put Spread,bull_put_spread,BULLISH,6.52,17.26,17.32
0,0.0,2025-06-12,0,NEUTRAL,53.0,53.0,16.1,15.1,False,0,overlay disabled,NORMAL,True,6045.26,Bull Put Spread,bull_put_spread,BULLISH,6.77,18.02,17.23
0,0.0,2025-06-13,0,HIGH,76.1,76.1,46.8,22.0,False,0,overlay disabled,NORMAL,True,5976.97,Reduce / Wait,,BULLISH,5.45,20.82,18.04
0,0.0,2025-06-16,0,NEUTRAL,63.7,63.7,35.5,17.8,False,0,overlay disabled,NORMAL,True,6033.11,Reduce / Wait,,BULLISH,6.21,19.11,18.43
0,0.0,2025-06-17,0,HIGH,78.9,78.9,51.6,23.7,False,0,overlay disabled,NORMAL,False,5982.72,Reduce / Wait,,BULLISH,4.98,21.6,19.36
0,0.0,2025-06-18,0,HIGH,70.9,70.9,43.5,20.1,False,0,overlay disabled,NORMAL,True,5980.87,Reduce / Wait,,BULLISH,4.61,20.14,19.94
0,0.0,2025-06-20,0,HIGH,74.1,74.1,45.2,21.3,False,0,overlay disabled,NORMAL,True,5967.84,Reduce / Wait,,BULLISH,4.03,20.62,20.46
0,0.0,2025-06-23,0,NEUTRAL,69.3,69.3,40.3,19.4,False,0,overlay disabled,NORMAL,True,6025.17,Reduce / Wait,,BULLISH,4.82,19.83,20.26
0,0.0,2025-06-24,0,NEUTRAL,45.4,45.4,9.7,13.5,False,0,overlay disabled,NORMAL,False,6092.18,Reduce / Wait,,BULLISH,5.68,17.48,19.93
0,0.0,2025-06-25,0,LOW,38.6,38.6,0.0,11.7,False,0,overlay disabled,NORMAL,False,6092.16,Reduce / Wait,,BULLISH,5.42,16.76,18.97
0,0.0,2025-06-26,0,LOW,37.1,37.1,0.0,11.3,False,0,overlay disabled,NORMAL,False,6141.02,Reduce / Wait,,BULLISH,5.99,16.59,18.26
0,0.0,2025-06-27,0,LOW,32.7,32.7,0.0,10.6,False,0,overlay disabled,NORMAL,False,6173.07,Reduce / Wait,,BULLISH,6.26,16.32,17.4
0,0.0,2025-06-30,0,LOW,37.8,37.8,3.2,11.7,False,0,overlay disabled,NORMAL,False,6204.95,Reduce / Wait,,BULLISH,6.47,16.73,16.78
0,0.0,2025-07-01,0,LOW,39.4,39.4,8.1,11.9,False,0,overlay disabled,NORMAL,False,6198.01,Reduce / Wait,,BULLISH,6.02,16.83,16.65
0,0.0,2025-07-02,0,LOW,37.1,37.1,3.2,11.4,False,0,overlay disabled,NORMAL,False,6227.42,Reduce / Wait,,BULLISH,6.13,16.64,16.62
0,0.0,2025-07-03,0,LOW,32.7,32.7,1.6,10.8,False,0,overlay disabled,NORMAL,False,6279.35,Reduce / Wait,,BULLISH,6.65,16.38,16.58
0,0.0,2025-07-07,0,NEUTRAL,48.6,48.6,24.2,14.2,False,0,overlay disabled,NORMAL,False,6229.98,Bull Put Spread,bull_put_spread,BULLISH,5.51,17.79,16.87
0,0.0,2025-07-08,0,LOW,38.6,38.6,11.3,11.1,False,0,overlay disabled,NORMAL,False,6225.52,Reduce / Wait,,BULLISH,5.17,16.81,16.89
0,0.0,2025-07-09,0,LOW,25.1,25.1,0.0,8.9,False,0,overlay disabled,NORMAL,False,6263.26,Reduce / Wait,,BULLISH,5.54,15.94,16.71
0,0.0,2025-07-10,0,LOW,21.5,21.5,0.0,8.3,False,0,overlay disabled,NORMAL,False,6280.46,Reduce / Wait,,BULLISH,5.57,15.78,16.54
0,0.0,2025-07-11,0,LOW,32.3,32.3,6.5,9.9,False,0,overlay disabled,NORMAL,False,6259.75,Reduce / Wait,,BULLISH,4.97,16.4,16.54
0,0.0,2025-07-14,0,NEUTRAL,42.6,42.6,22.6,11.9,False,0,overlay disabled,NORMAL,False,6268.56,Reduce / Wait,,BULLISH,4.87,17.2,16.43
0,0.0,2025-07-15,0,NEUTRAL,44.2,44.2,27.4,12.3,False,0,overlay disabled,NORMAL,False,6243.76,Bull Put Spread,bull_put_spread,BULLISH,4.24,17.38,16.54
0,0.0,2025-07-16,0,NEUTRAL,41.0,41.0,21.0,11.1,False,0,overlay disabled,NORMAL,False,6263.7,Reduce / Wait,,BULLISH,4.37,17.16,16.78
0,0.0,2025-07-17,0,LOW,31.9,31.9,8.1,9.5,False,0,overlay disabled,NORMAL,False,6297.36,Reduce / Wait,,BULLISH,4.7,16.52,16.93
0,0.0,2025-07-18,0,LOW,30.7,30.7,8.1,9.2,False,0,overlay disabled,NORMAL,False,6296.79,Reduce / Wait,,BULLISH,4.45,16.41,16.93
0,0.0,2025-07-21,0,LOW,35.1,35.1,14.5,9.8,False,0,overlay disabled,NORMAL,False,6305.6,Reduce / Wait,,BULLISH,4.37,16.65,16.82
0,0.0,2025-07-22,0,LOW,31.1,31.1,9.7,9.4,False,0,overlay disabled,NORMAL,False,6309.62,Reduce / Wait,,BULLISH,4.21,16.5,16.65
0,0.0,2025-07-23,0,LOW,15.1,15.1,0.0,6.6,False,0,overlay disabled,NORMAL,False,6358.91,Reduce / Wait,,BULLISH,4.78,15.37,16.29
0,0.0,2025-07-24,0,LOW,15.5,15.5,1.6,6.6,False,0,overlay disabled,NORMAL,False,6363.35,Reduce / Wait,,BULLISH,4.68,15.39,16.06
0,0.0,2025-07-25,0,LOW,9.6,9.6,0.0,5.5,False,0,overlay disabled,LOW_VOL,False,6388.64,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.92,14.93,15.77
0,-0.0002,2025-07-28,0,LOW,11.6,11.6,1.6,5.7,False,0,overlay disabled,NORMAL,False,6389.77,Reduce / Wait,,BULLISH,4.77,15.03,15.44
0,-0.00019,2025-07-29,0,LOW,23.9,23.9,9.7,8.1,False,0,overlay disabled,NORMAL,False,6370.86,Reduce / Wait,,BULLISH,4.3,15.98,15.34
0,-0.00019,2025-07-30,0,LOW,17.5,17.5,6.5,6.9,False,0,overlay disabled,NORMAL,False,6362.9,Reduce / Wait,,BULLISH,4.03,15.48,15.36
0,-0.00019,2025-07-31,0,LOW,35.9,35.9,27.4,10.0,False,0,overlay disabled,NORMAL,False,6339.39,Reduce / Wait,,BULLISH,3.52,16.72,15.63
0,-0.00019,2025-08-01,0,HIGH,72.1,72.1,82.3,19.2,False,0,overlay disabled,NORMAL,False,6238.01,Reduce / Wait,,BULLISH,1.77,20.38,16.72
0,-0.00018,2025-08-04,0,NEUTRAL,46.2,46.2,50.0,12.0,True,0,overlay disabled,NORMAL,False,6329.94,Reduce / Wait,,BULLISH,3.1,17.52,17.22
0,-0.00018,2025-08-05,0,NEUTRAL,50.2,50.2,58.1,12.8,False,0,overlay disabled,NORMAL,False,6299.19,Reduce / Wait,,BULLISH,2.45,17.85,17.59
0,-0.00018,2025-08-06,0,LOW,37.1,37.1,32.3,10.1,False,0,overlay disabled,NORMAL,False,6345.06,Reduce / Wait,,BULLISH,3.01,16.77,17.85
0,-0.00018,2025-08-07,0,LOW,33.9,33.9,22.6,9.6,False,0,overlay disabled,NORMAL,False,6340.0,Reduce / Wait,,BULLISH,2.79,16.57,17.82
0,-0.00018,2025-08-08,0,LOW,13.1,13.1,3.2,6.0,False,0,overlay disabled,NORMAL,False,6389.45,Reduce / Wait,,BULLISH,3.43,15.15,16.77
0,-0.00017,2025-08-11,0,LOW,28.3,28.3,14.5,8.8,False,0,overlay disabled,NORMAL,False,6373.45,Reduce / Wait,,BULLISH,3.01,16.25,16.52
0,-0.00017,2025-08-12,0,LOW,8.0,8.0,0.0,5.0,False,0,overlay disabled,LOW_VOL,False,6445.76,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.0,14.73,15.89
0,-0.00017,2025-08-13,0,LOW,6.4,6.4,0.0,4.3,False,0,overlay disabled,LOW_VOL,False,6466.58,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.16,14.49,15.44
0,-0.00017,2025-08-14,0,LOW,10.0,10.0,3.2,5.2,False,0,overlay disabled,LOW_VOL,False,6468.54,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.03,14.83,15.09
0,-0.00017,2025-08-15,0,LOW,13.5,13.5,8.1,5.9,False,0,overlay disabled,NORMAL,False,6449.8,Reduce / Wait,,BULLISH,3.56,15.09,15.08
0,-0.00016,2025-08-18,0,LOW,12.0,12.0,6.5,5.6,False,0,overlay disabled,LOW_VOL,False,6449.15,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.38,14.99,14.83
0,-0.00016,2025-08-19,0,LOW,20.3,20.3,17.7,7.1,False,0,overlay disabled,NORMAL,False,6411.37,Reduce / Wait,,BULLISH,2.64,15.57,14.99
0,-0.00016,2025-08-20,0,LOW,21.5,21.5,19.4,7.4,False,0,overlay disabled,NORMAL,False,6395.78,Reduce / Wait,,BULLISH,2.27,15.69,15.23
0,-0.00016,2025-08-21,0,LOW,36.7,36.7,40.3,9.7,False,0,overlay disabled,NORMAL,False,6370.17,Reduce / Wait,,BULLISH,1.75,16.6,15.59
0,-0.00015,2025-08-22,0,LOW,5.6,5.6,0.0,3.7,False,0,overlay disabled,LOW_VOL,False,6466.91,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.15,14.22,15.41
0,-0.00015,2025-08-25,0,LOW,9.6,9.6,4.8,5.1,False,0,overlay disabled,LOW_VOL,False,6439.32,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.58,14.79,15.37
0,-0.00015,2025-08-26,0,LOW,7.6,7.6,3.2,4.7,False,0,overlay disabled,LOW_VOL,False,6465.94,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.84,14.62,15.18
0,-0.00015,2025-08-27,0,LOW,10.8,10.8,9.7,5.3,False,0,overlay disabled,LOW_VOL,False,6481.4,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.94,14.85,15.02
0,0.0,2025-08-28,0,LOW,6.8,6.8,1.6,4.2,False,0,overlay disabled,LOW_VOL,False,6501.86,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.1,14.43,14.58
0,-0.0002,2025-08-29,0,LOW,18.3,18.3,21.0,6.5,False,0,overlay disabled,NORMAL,False,6460.26,Reduce / Wait,,BULLISH,2.28,15.36,14.81
0,-0.0002,2025-09-02,0,NEUTRAL,45.8,45.8,71.0,11.1,True,0,overlay disabled,NORMAL,False,6415.54,Bull Put Spread,bull_put_spread,BULLISH,1.43,17.17,15.29
0,-0.0002,2025-09-03,0,LOW,31.5,31.5,38.7,9.0,False,0,overlay disabled,NORMAL,False,6448.26,Reduce / Wait,,BULLISH,1.81,16.35,15.63
0,-0.0002,2025-09-04,0,LOW,17.5,17.5,21.0,6.4,False,0,overlay disabled,NORMAL,False,6502.08,Reduce / Wait,,BULLISH,2.53,15.3,15.72
0,-0.00019,2025-09-05,0,LOW,16.3,16.3,21.0,6.1,False,0,overlay disabled,NORMAL,False,6481.5,Reduce / Wait,,BULLISH,2.08,15.18,15.87
0,-0.00019,2025-09-08,0,LOW,15.9,15.9,19.4,5.9,False,0,overlay disabled,NORMAL,False,6495.15,Reduce / Wait,,BULLISH,2.18,15.11,15.82
0,-0.00019,2025-09-09,0,LOW,14.3,14.3,17.7,5.7,False,0,overlay disabled,NORMAL,False,6512.61,Reduce / Wait,,BULLISH,2.34,15.04,15.4
0,-0.00019,2025-09-10,0,LOW,19.1,19.1,27.4,6.5,False,0,overlay disabled,NORMAL,False,6532.04,Reduce / Wait,,BULLISH,2.54,15.35,15.2
0,-0.00018,2025-09-11,0,LOW,8.8,8.8,6.5,4.9,False,0,overlay disabled,LOW_VOL,False,6587.47,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.29,14.71,15.08
0,-0.00018,2025-09-12,0,LOW,10.4,10.4,9.7,5.0,False,0,overlay disabled,LOW_VOL,False,6584.29,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.12,14.76,14.99
0,-0.00018,2025-09-15,0,LOW,25.1,25.1,40.3,7.4,False,0,overlay disabled,NORMAL,False,6615.28,Reduce / Wait,,BULLISH,3.5,15.69,15.11
0,-0.00018,2025-09-16,0,LOW,35.1,35.1,53.2,9.1,True,0,overlay disabled,NORMAL,False,6606.76,Reduce / Wait,,BULLISH,3.24,16.36,15.37
0,-0.00018,2025-09-17,0,LOW,25.9,25.9,43.5,7.5,False,0,overlay disabled,NORMAL,False,6600.35,Reduce / Wait,,BULLISH,3.02,15.72,15.45
0,-0.00017,2025-09-18,0,LOW,25.9,25.9,43.5,7.4,False,0,overlay disabled,NORMAL,False,6631.96,Reduce / Wait,,BULLISH,3.4,15.7,15.65
0,-0.00017,2025-09-19,0,LOW,23.1,23.1,37.1,6.8,False,0,overlay disabled,NORMAL,False,6664.36,Reduce / Wait,,BULLISH,3.78,15.45,15.78
0,-0.00017,2025-09-22,0,LOW,32.3,32.3,53.2,8.4,True,0,overlay disabled,NORMAL,False,6693.75,Reduce / Wait,,BULLISH,4.1,16.1,15.87
0,-0.00017,2025-09-23,0,NEUTRAL,41.8,41.8,74.2,9.8,True,0,overlay disabled,NORMAL,False,6656.92,Reduce / Wait,,BULLISH,3.4,16.64,15.92
0,-0.00016,2025-09-24,0,LOW,33.9,33.9,54.8,8.6,True,0,overlay disabled,NORMAL,False,6637.97,Reduce / Wait,,BULLISH,2.98,16.18,16.01
0,-0.00016,2025-09-25,0,NEUTRAL,43.8,43.8,82.3,10.0,True,0,overlay disabled,NORMAL,False,6604.72,Bull Put Spread,bull_put_spread,BULLISH,2.35,16.74,16.22
0,-0.00016,2025-09-26,0,LOW,19.5,19.5,29.0,6.4,False,0,overlay disabled,NORMAL,False,6643.7,Reduce / Wait,,BULLISH,2.85,15.29,16.19
0,-0.00016,2025-09-29,0,LOW,31.9,31.9,56.5,8.5,True,0,overlay disabled,NORMAL,False,6661.21,Reduce / Wait,,BULLISH,3.0,16.12,16.19
0,-0.00016,2025-09-30,0,LOW,34.3,34.3,61.3,8.9,True,0,overlay disabled,NORMAL,False,6688.46,Reduce / Wait,,BULLISH,3.3,16.28,16.12
0,-0.00015,2025-10-01,0,LOW,34.7,34.7,62.9,8.9,True,0,overlay disabled,NORMAL,False,6711.2,Reduce / Wait,,BULLISH,3.52,16.29,16.14
0,0.0,2025-10-02,0,NEUTRAL,41.8,41.8,77.4,9.8,True,0,overlay disabled,NORMAL,False,6715.35,Reduce / Wait,,BULLISH,3.47,16.63,16.12
0,0.0,2025-10-03,0,NEUTRAL,43.0,43.0,80.6,9.8,True,0,overlay disabled,NORMAL,False,6715.79,Bull Put Spread,bull_put_spread,BULLISH,3.37,16.65,16.39
0,0.0,2025-10-06,0,LOW,36.7,36.7,67.7,9.1,True,0,overlay disabled,NORMAL,False,6740.28,Reduce / Wait,,BULLISH,3.63,16.37,16.44
0,0.0,2025-10-07,0,NEUTRAL,51.4,51.4,93.5,11.3,False,0,overlay disabled,NORMAL,False,6714.59,Bull Put Spread,bull_put_spread,BULLISH,3.14,17.24,16.64
0,0.0,2025-10-08,0,LOW,35.1,35.1,61.3,8.9,True,0,overlay disabled,NORMAL,False,6753.72,Reduce / Wait,,BULLISH,3.61,16.3,16.64
0,0.0,2025-10-09,0,LOW,39.0,39.0,69.4,9.3,True,0,overlay disabled,NORMAL,False,6735.11,Reduce / Wait,,BULLISH,3.21,16.43,16.6
0,0.0,2025-10-10,0,HIGH,82.1,82.1,100.0,22.5,False,0,overlay disabled,NORMAL,False,6552.51,Reduce / Wait,,NEUTRAL,0.35,21.66,17.6
0,0.0,2025-10-13,0,NEUTRAL,67.3,67.3,96.8,15.8,False,0,overlay disabled,NORMAL,False,6654.72,Reduce / Wait,,BULLISH,1.78,19.03,18.13
0,0.0,2025-10-14,0,HIGH,79.3,79.3,98.4,20.3,False,0,overlay disabled,NORMAL,False,6644.31,Reduce / Wait,,BULLISH,1.53,20.81,18.85
0,0.0,2025-10-15,0,HIGH,78.5,78.5,96.8,19.9,False,0,overlay disabled,NORMAL,False,6671.06,Reduce / Wait,,BULLISH,1.82,20.64,19.71
0,0.0,2025-10-16,0,HIGH,92.8,92.8,100.0,31.7,False,0,overlay disabled,HIGH_VOL,False,6629.07,Reduce / Wait,,BULLISH,1.09,25.31,21.49
0,0.0,2025-10-17,0,HIGH,78.5,78.5,95.2,20.2,False,0,overlay disabled,NORMAL,False,6664.01,Reduce / Wait,,BULLISH,1.52,20.78,21.31
0,0.0,2025-10-20,0,NEUTRAL,62.2,62.2,88.7,13.8,False,0,overlay disabled,NORMAL,False,6735.13,Reduce / Wait,,BULLISH,2.5,18.23,21.15
0,0.0,2025-10-21,0,NEUTRAL,58.6,58.6,87.1,12.9,False,0,overlay disabled,NORMAL,False,6735.35,Reduce / Wait,,BULLISH,2.39,17.87,20.57
0,0.0,2025-10-22,0,NEUTRAL,65.3,65.3,88.7,14.7,False,0,overlay disabled,NORMAL,False,6699.4,Reduce / Wait,,BULLISH,1.76,18.6,20.16
0,0.0,2025-10-23,0,NEUTRAL,53.4,53.4,80.6,11.5,False,0,overlay disabled,NORMAL,False,6738.44,Bull Put Spread,bull_put_spread,BULLISH,2.27,17.3,18.56
0,0.0,2025-10-24,0,LOW,37.1,37.1,59.7,9.1,True,0,overlay disabled,NORMAL,False,6791.69,Reduce / Wait,,BULLISH,2.98,16.37,17.67
0,0.0,2025-10-27,0,LOW,27.1,27.1,43.5,7.6,False,0,overlay disabled,NORMAL,False,6875.16,Reduce / Wait,,BULLISH,4.11,15.79,17.19
0,0.0,2025-10-28,0,LOW,39.8,39.8,61.3,9.2,True,0,overlay disabled,NORMAL,False,6890.89,Reduce / Wait,,BULLISH,4.21,16.42,16.9
0,0.0,2025-10-29,0,NEUTRAL,50.2,50.2,75.8,10.5,False,0,overlay disabled,NORMAL,False,6890.59,Bull Put Spread,bull_put_spread,BULLISH,4.05,16.92,16.56
0,0.0,2025-10-30,0,NEUTRAL,50.2,50.2,75.8,10.5,False,0,overlay disabled,NORMAL,False,6822.34,Bull Put Spread,bull_put_spread,BULLISH,2.89,16.91,16.48
0,0.0,2025-10-31,0,NEUTRAL,57.0,57.0,83.9,11.8,False,0,overlay disabled,NORMAL,False,6840.2,Reduce / Wait,,BULLISH,3.01,17.44,16.7
0,0.0,2025-11-03,0,NEUTRAL,53.0,53.0,79.0,11.1,False,0,overlay disabled,NORMAL,False,6851.97,Bull Put Spread,bull_put_spread,BULLISH,3.07,17.17,16.97
0,0.0,2025-11-04,0,HIGH,70.5,70.5,90.3,15.7,False,0,overlay disabled,NORMAL,False,6771.55,Reduce / Wait,,BULLISH,1.76,19.0,17.49
0,0.0,2025-11-05,0,NEUTRAL,62.9,62.9,85.5,13.2,False,0,overlay disabled,NORMAL,False,6796.29,Reduce / Wait,,BULLISH,2.03,18.01,17.71
0,0.0,2025-11-06,0,HIGH,74.5,74.5,91.9,17.0,False,0,overlay disabled,NORMAL,False,6720.32,Reduce / Wait,,BULLISH,0.82,19.5,18.22
0,0.0,2025-11-07,0,HIGH,71.7,71.7,90.3,16.0,False,0,overlay disabled,NORMAL,False,6728.8,Reduce / Wait,,BULLISH,0.88,19.08,18.55
0,0.0,2025-11-10,0,NEUTRAL,58.6,58.6,79.0,12.2,False,0,overlay disabled,NORMAL,False,6832.43,Reduce / Wait,,BULLISH,2.32,17.6,18.64
0,0.0,2025-11-11,0,NEUTRAL,55.0,55.0,74.2,11.4,False,0,overlay disabled,NORMAL,False,6846.61,Reduce / Wait,,BULLISH,2.4,17.28,18.29
0,0.0,2025-11-12,0,NEUTRAL,57.8,57.8,77.4,12.0,False,0,overlay disabled,NORMAL,False,6850.92,Reduce / Wait,,BULLISH,2.34,17.51,18.19
0,0.0,2025-11-13,0,HIGH,76.9,76.9,91.9,18.3,False,0,overlay disabled,NORMAL,False,6737.49,Iron Condor,iron_condor,NEUTRAL,0.57,20.0,18.29
0,0.0,2025-11-14,0,HIGH,75.7,75.7,90.3,17.8,False,0,overlay disabled,NORMAL,False,6734.11,Iron Condor,iron_condor,NEUTRAL,0.45,19.83,18.44
0,0.0,2025-11-17,0,HIGH,85.7,85.7,98.4,24.3,False,0,overlay disabled,HIGH_VOL,False,6672.41,Iron Condor (High Vol),iron_condor_hv,NEUTRAL,-0.53,22.38,19.4
1,0.0,2025-11-18,1,HIGH,90.4,90.4,98.4,30.1,False,0,overlay disabled,HIGH_VOL,False,6617.32,Reduce / Wait,,BEARISH,-1.38,24.69,20.88
2,0.0,2025-11-19,2,HIGH,88.0,88.0,96.8,27.5,False,0,overlay disabled,HIGH_VOL,False,6642.16,Reduce / Wait,,BEARISH,-1.04,23.66,22.11
3,0.0,2025-11-20,3,HIGH,92.8,92.8,100.0,34.5,False,0,overlay disabled,HIGH_VOL,False,6538.76,Reduce / Wait,,BEARISH,-2.57,26.42,23.4
4,0.0,2025-11-21,4,HIGH,86.1,86.1,93.5,26.9,False,0,overlay disabled,HIGH_VOL,False,6602.99,Reduce / Wait,,BEARISH,-1.62,23.43,24.12
0,0.0,2025-11-24,0,HIGH,76.5,76.5,83.9,19.6,False,0,overlay disabled,NORMAL,False,6705.12,Reduce / Wait,,NEUTRAL,-0.12,20.52,23.74
0,0.0,2025-11-25,0,NEUTRAL,64.1,64.1,71.0,14.6,False,0,overlay disabled,NORMAL,False,6765.88,Reduce / Wait,,NEUTRAL,0.74,18.56,22.52
0,0.0,2025-11-26,0,NEUTRAL,48.6,48.6,54.8,11.2,True,0,overlay disabled,NORMAL,False,6812.61,Bull Put Spread,bull_put_spread,BULLISH,1.37,17.19,21.22
0,0.0,2025-11-28,0,LOW,31.9,31.9,30.6,9.0,False,0,overlay disabled,NORMAL,False,6849.09,Reduce / Wait,,BULLISH,1.85,16.35,19.21
