variant,entry_date,strategy,n_contracts,pnl_per_contract,total_pnl,total_bp,pnl_pct,source,expiry_proxy,sizing
V1b_weekly_catchup,2005-12-27,Bull Call Diagonal,1,-3343.1225726487337,-3343.1225726487337,25279.26399694027,-0.13224762291550007,bootstrap,2006-02-10,S1_1contract
V1b_weekly_catchup,2006-01-03,Bull Call Diagonal,1,-3194.0314941226316,-3194.0314941226316,28082.933763314068,-0.11373567737054349,bootstrap,2006-02-17,S1_1contract
V1b_weekly_catchup,2006-01-09,Bull Call Diagonal,1,-2181.331064043333,-2181.331064043333,29254.701805290842,-0.07456343525774135,bootstrap,2006-02-23,S1_1contract
V1b_weekly_catchup,2006-01-17,Bull Call Diagonal,1,7610.7172512798015,7610.7172512798015,23763.880664879347,0.32026407465206996,bootstrap,2006-03-03,S1_1contract
V1b_weekly_catchup,2006-01-30,Bull Call Diagonal,1,-2148.4322764311914,-2148.4322764311914,29634.683694858715,-0.0724972231373578,bootstrap,2006-03-16,S1_1contract
V1b_weekly_catchup,2006-02-14,Iron Condor,1,2339.095923337915,2339.095923337915,13156.54441970712,0.17778953566517022,engine_exact_d+0,2006-03-16,S1_1contract
V1b_weekly_catchup,2006-02-21,Bull Call Diagonal,1,-4402.231863066341,-4402.231863066341,34274.36170980483,-0.1284409582981964,bootstrap,2006-04-07,S1_1contract
V1b_weekly_catchup,2006-02-27,Bull Call Diagonal,1,4334.08397290281,4334.08397290281,35530.74367375805,0.12198123441204063,bootstrap,2006-04-13,S1_1contract
V1b_weekly_catchup,2006-03-08,Iron Condor,1,-3883.668638145213,-3883.668638145213,20501.871555911715,-0.18942995655561784,bootstrap,2006-04-07,S1_1contract
V1b_weekly_catchup,2006-03-13,Bull Call Diagonal,1,-4342.394726883172,-4342.394726883172,28556.194146131158,-0.15206489718699043,bootstrap,2006-04-27,S1_1contract
V1b_weekly_catchup,2006-03-20,Bull Call Diagonal,1,1145.8583369790322,1145.8583369790322,28147.01976093933,0.04070975707947534,engine_exact_d+1,2006-05-04,S1_1contract
V1b_weekly_catchup,2006-03-27,Bull Call Diagonal,1,9345.953925735634,9345.953925735634,35161.31479381996,0.26580217436517195,bootstrap,2006-05-11,S1_1contract
V1b_weekly_catchup,2006-04-03,Bull Call Diagonal,1,12697.276058741365,12697.276058741365,28083.25156181697,0.45212984083385316,bootstrap,2006-05-18,S1_1contract
V1b_weekly_catchup,2006-04-10,Bull Call Diagonal,1,4708.442676802458,4708.442676802458,24415.503203994176,0.19284643193559883,bootstrap,2006-05-25,S1_1contract
V1b_weekly_catchup,2006-04-18,Bull Call Diagonal,1,2022.1057850391396,2022.1057850391396,31645.51627981979,0.06389865051209886,bootstrap,2006-06-02,S1_1contract
V1b_weekly_catchup,2006-04-24,Bull Call Diagonal,1,-1012.5314526586077,-1012.5314526586077,28420.337105082905,-0.035627003610647495,engine_exact_d+1,2006-06-08,S1_1contract
V1b_weekly_catchup,2006-05-01,Bull Call Diagonal,1,13632.960224503073,13632.960224503073,34374.15460319761,0.39660496038017135,bootstrap,2006-06-15,S1_1contract
V1b_weekly_catchup,2006-05-08,Bull Call Diagonal,1,-5648.798629092685,-5648.798629092685,30072.229042483825,-0.18784103503310243,bootstrap,2006-06-22,S1_1contract
V1b_weekly_catchup,2006-05-30,Iron Condor,1,3612.9388139525668,3612.9388139525668,21418.163273860744,0.16868574432626007,engine_exact_d+0,2006-06-29,S1_1contract
V1b_weekly_catchup,2006-06-05,Iron Condor,1,2708.823461491832,2708.823461491832,19861.53473951638,0.1363854051068055,bootstrap,2006-07-05,S1_1contract
V1b_weekly_catchup,2006-06-19,Iron Condor,1,2942.0427940685427,2942.0427940685427,17171.081287808993,0.17133707218294483,engine_exact_d+2,2006-07-19,S1_1contract
V1b_weekly_catchup,2006-06-26,Iron Condor,1,4695.987211269314,4695.987211269314,23505.411927768437,0.1997832339930893,bootstrap,2006-07-26,S1_1contract
V1b_weekly_catchup,2006-08-15,Bull Call Diagonal,1,8477.792472827115,8477.792472827115,32054.631075033827,0.26447948981169705,engine_exact_d+0,2006-09-29,S1_1contract
V1b_weekly_catchup,2006-08-21,Bull Call Diagonal,1,-371.7294223621137,-371.7294223621137,34339.33924713146,-0.01082517691114765,bootstrap,2006-10-05,S1_1contract
V1b_weekly_catchup,2006-08-28,Bull Call Diagonal,1,-258.61010293301246,-258.61010293301246,28073.753938388458,-0.009211810558023921,bootstrap,2006-10-12,S1_1contract
V1b_weekly_catchup,2006-09-05,Bull Call Diagonal,1,-3269.9779700627873,-3269.9779700627873,33601.68619430383,-0.09731588918347542,bootstrap,2006-10-20,S1_1contract
V1b_weekly_catchup,2006-09-11,Bull Call Diagonal,1,15159.4447245983,15159.4447245983,32302.49232049595,0.4692964423361112,bootstrap,2006-10-26,S1_1contract
V1b_weekly_catchup,2006-09-18,Bull Call Diagonal,1,13552.466508896572,13552.466508896572,28993.47972348687,0.4674315273001905,engine_exact_d+1,2006-11-02,S1_1contract
V1b_weekly_catchup,2006-09-25,Bull Call Diagonal,1,-2181.331064043333,-2181.331064043333,29254.701805290842,-0.07456343525774135,bootstrap,2006-11-09,S1_1contract
V1b_weekly_catchup,2006-10-02,Bull Call Diagonal,1,6411.445834252268,6411.445834252268,35564.79842776891,0.1802750505467852,bootstrap,2006-11-16,S1_1contract
V1b_weekly_catchup,2006-10-09,Bull Call Diagonal,1,1828.1725990404816,1828.1725990404816,27075.99587536609,0.06752005013798086,bootstrap,2006-11-23,S1_1contract
V1b_weekly_catchup,2006-10-16,Bull Call Diagonal,1,-3630.495225260338,-3630.495225260338,32049.42775956706,-0.11327800460264381,bootstrap,2006-11-30,S1_1contract
V1b_weekly_catchup,2006-10-23,Bull Call Diagonal,1,1828.1725990404816,1828.1725990404816,27075.99587536609,0.06752005013798086,engine_exact_d+0,2006-12-07,S1_1contract
V1b_weekly_catchup,2006-10-30,Bull Call Diagonal,1,-8069.452352293715,-8069.452352293715,34661.27423285609,-0.23280887765645167,bootstrap,2006-12-14,S1_1contract
V1b_weekly_catchup,2006-11-06,Bull Call Diagonal,1,11601.076473455718,11601.076473455718,34382.46147948961,0.3374126218501308,bootstrap,2006-12-21,S1_1contract
V1b_weekly_catchup,2006-11-13,Bull Call Diagonal,1,4334.08397290281,4334.08397290281,35530.74367375805,0.12198123441204063,bootstrap,2006-12-28,S1_1contract
V1b_weekly_catchup,2006-11-20,Bull Call Diagonal,1,-6119.262286891416,-6119.262286891416,35291.29760593034,-0.17339295242754507,bootstrap,2007-01-04,S1_1contract
V1b_weekly_catchup,2006-11-27,Bull Call Diagonal,1,8558.742325849465,8558.742325849465,29732.25884634308,0.2878604807687576,engine_exact_d+0,2007-01-11,S1_1contract
V1b_weekly_catchup,2006-12-04,Bull Call Diagonal,1,8558.742325849465,8558.742325849465,29732.25884634308,0.2878604807687576,bootstrap,2007-01-18,S1_1contract
V1b_weekly_catchup,2006-12-11,Bull Call Diagonal,1,7512.704897136752,7512.704897136752,30067.18117978975,0.24986395805492287,bootstrap,2007-01-25,S1_1contract
V1b_weekly_catchup,2006-12-18,Bull Call Diagonal,1,-7293.381861404976,-7293.381861404976,34626.69823156995,-0.210628856746019,bootstrap,2007-02-01,S1_1contract
V1b_weekly_catchup,2006-12-26,Bull Call Diagonal,1,4334.08397290281,4334.08397290281,35530.74367375805,0.12198123441204063,bootstrap,2007-02-09,S1_1contract
V1b_weekly_catchup,2007-01-03,Bull Call Diagonal,1,7837.874316639751,7837.874316639751,28971.614988406727,0.270536327359595,engine_exact_d+0,2007-02-17,S1_1contract
V1b_weekly_catchup,2007-01-08,Bull Call Diagonal,1,-2913.6926913289903,-2913.6926913289903,34957.362467492676,-0.08334990072659151,bootstrap,2007-02-22,S1_1contract
V1b_weekly_catchup,2007-01-16,Bull Call Diagonal,1,-4793.93664944284,-4793.93664944284,34768.44766153402,-0.1378818144574973,bootstrap,2007-03-02,S1_1contract
V1b_weekly_catchup,2007-01-22,Bull Call Diagonal,1,-4069.0104288668026,-4069.0104288668026,35331.92501181204,-0.11516526279013856,bootstrap,2007-03-08,S1_1contract
V1b_weekly_catchup,2007-01-29,Bull Call Diagonal,1,3789.9090356189135,3789.9090356189135,26272.461689273787,0.14425405127400806,bootstrap,2007-03-15,S1_1contract
V1b_weekly_catchup,2007-02-05,Bull Call Diagonal,1,-3343.1225726487337,-3343.1225726487337,25279.26399694027,-0.13224762291550007,engine_exact_d+2,2007-03-22,S1_1contract
V1b_weekly_catchup,2007-02-12,Bull Call Diagonal,1,7610.7172512798015,7610.7172512798015,23763.880664879347,0.32026407465206996,bootstrap,2007-03-29,S1_1contract
V1b_weekly_catchup,2007-02-20,Bull Call Diagonal,1,8296.160512381899,8296.160512381899,28849.074687829077,0.287571112839952,bootstrap,2007-04-06,S1_1contract
V1b_weekly_catchup,2007-02-26,Bull Call Diagonal,1,13632.960224503073,13632.960224503073,34374.15460319761,0.39660496038017135,bootstrap,2007-04-12,S1_1contract
V1b_weekly_catchup,2007-03-13,Iron Condor,1,963.9361298548216,963.9361298548216,20816.537662626255,0.04630626598319759,engine_exact_d+0,2007-04-12,S1_1contract
V1b_weekly_catchup,2007-03-26,Bull Call Diagonal,1,2926.3307415771733,2926.3307415771733,30507.24961942749,0.09592247016963602,bootstrap,2007-05-10,S1_1contract
V1b_weekly_catchup,2007-04-03,Bull Call Diagonal,1,-3211.225631835179,-3211.225631835179,33591.19316103189,-0.09559724825614181,bootstrap,2007-05-18,S1_1contract
V1b_weekly_catchup,2007-04-09,Bull Call Diagonal,1,11601.076473455718,11601.076473455718,34382.46147948961,0.3374126218501308,bootstrap,2007-05-24,S1_1contract
V1b_weekly_catchup,2007-04-16,Bull Call Diagonal,1,11669.202468969428,11669.202468969428,29459.602307276164,0.39610862180876344,engine_exact_d+1,2007-05-31,S1_1contract
V1b_weekly_catchup,2007-04-23,Bull Call Diagonal,1,7610.7172512798015,7610.7172512798015,23763.880664879347,0.32026407465206996,bootstrap,2007-06-07,S1_1contract
V1b_weekly_catchup,2007-05-01,Bull Call Diagonal,1,-8069.452352293715,-8069.452352293715,34661.27423285609,-0.23280887765645167,bootstrap,2007-06-15,S1_1contract
V1b_weekly_catchup,2007-05-07,Bull Call Diagonal,1,-8069.452352293715,-8069.452352293715,34661.27423285609,-0.23280887765645167,bootstrap,2007-06-21,S1_1contract
V1b_weekly_catchup,2007-05-14,Bull Call Diagonal,1,11938.397116502241,11938.397116502241,30866.663659740298,0.3867731624028292,bootstrap,2007-06-28,S1_1contract
V1b_weekly_catchup,2007-05-21,Bull Call Diagonal,1,-3630.495225260338,-3630.495225260338,32049.42775956706,-0.11327800460264381,engine_exact_d+0,2007-07-05,S1_1contract
V1b_weekly_catchup,2007-05-29,Bull Call Diagonal,1,10581.825669101196,10581.825669101196,29200.196174575554,0.36238885539798976,bootstrap,2007-07-13,S1_1contract
V1b_weekly_catchup,2007-06-04,Bull Call Diagonal,1,7284.860818221878,7284.860818221878,30511.08520757405,0.23876111808745132,bootstrap,2007-07-19,S1_1contract
V1b_weekly_catchup,2007-06-18,Bull Call Diagonal,1,-6509.737552213409,-6509.737552213409,27249.98251581074,-0.238889604734109,bootstrap,2007-08-02,S1_1contract
V1b_weekly_catchup,2007-06-25,Iron Condor,1,3250.4193068136974,3250.4193068136974,19591.827306025676,0.16590689862879693,bootstrap,2007-07-25,S1_1contract
V1b_weekly_catchup,2007-07-10,Iron Condor,1,1555.8423839215973,1555.8423839215973,25151.558869940887,0.06185868605468485,bootstrap,2007-08-09,S1_1contract
V1b_weekly_catchup,2007-08-08,Iron Condor,1,2210.9594611424986,2210.9594611424986,25615.954855653992,0.08631181127548294,engine_exact_d+0,2007-09-07,S1_1contract
V1b_weekly_catchup,2007-08-20,Iron Condor (High Vol),1,3542.645818787593,3542.645818787593,51512.92880360336,0.06877197435801363,engine_exact_d+0,2007-09-24,S1_1contract
V1b_weekly_catchup,2007-08-27,Iron Condor (High Vol),1,-5156.60313039033,-5156.60313039033,26477.64870284455,-0.1947530609028869,bootstrap,2007-10-01,S1_1contract
V1b_weekly_catchup,2007-11-13,Iron Condor (High Vol),1,3211.26177736278,3211.26177736278,45538.62944749675,0.07051731280286262,engine_exact_d+0,2007-12-18,S1_1contract
V1b_weekly_catchup,2007-11-19,Iron Condor (High Vol),1,-4900.580415013353,-4900.580415013353,25883.935699623325,-0.18932902908906035,bootstrap,2007-12-24,S1_1contract
V1b_weekly_catchup,2007-11-28,Iron Condor (High Vol),1,4317.930946492947,4317.930946492947,56304.52410643878,0.07668888095617817,bootstrap,2008-01-02,S1_1contract
V1b_weekly_catchup,2007-12-03,Iron Condor (High Vol),1,5395.027022317018,5395.027022317018,32776.41753780596,0.16460087549513683,bootstrap,2008-01-07,S1_1contract
V1b_weekly_catchup,2007-12-10,Iron Condor,1,3319.0733259850067,3319.0733259850067,18754.33349956801,0.17697634128461343,bootstrap,2008-01-09,S1_1contract
V1b_weekly_catchup,2007-12-31,Iron Condor (High Vol),1,-5475.35854099891,-5475.35854099891,25533.151160076217,-0.21444115952128198,engine_exact_d+0,2008-02-04,S1_1contract
V1b_weekly_catchup,2008-01-14,Iron Condor (High Vol),1,3022.834721536642,3022.834721536642,27486.636172089977,0.10997470562098242,bootstrap,2008-02-18,S1_1contract
V1b_weekly_catchup,2008-01-28,Iron Condor (High Vol),1,5395.027022317018,5395.027022317018,32776.41753780596,0.16460087549513683,bootstrap,2008-03-03,S1_1contract
V1b_weekly_catchup,2008-02-04,Iron Condor (High Vol),1,5195.913552067883,5195.913552067883,33348.94440401935,0.15580443833903332,bootstrap,2008-03-10,S1_1contract
V1b_weekly_catchup,2008-02-13,Iron Condor (High Vol),1,4332.657439521746,4332.657439521746,26404.99313437176,0.16408477811273744,bootstrap,2008-03-19,S1_1contract
V1b_weekly_catchup,2008-02-19,Iron Condor (High Vol),1,4422.455127916913,4422.455127916913,66516.59680261309,0.0664864911991886,bootstrap,2008-03-25,S1_1contract
V1b_weekly_catchup,2008-02-25,Bear Call Spread (High Vol),1,2669.3747660713484,2669.3747660713484,30030.952362063726,0.0888874496515604,engine_exact_d+2,2008-03-31,S1_1contract
V1b_weekly_catchup,2008-03-11,Iron Condor (High Vol),1,3603.0536781803307,3603.0536781803307,51245.243150229326,0.07031001233846633,engine_exact_d+0,2008-04-15,S1_1contract
V1b_weekly_catchup,2008-03-18,Iron Condor (High Vol),1,3189.54593533697,3189.54593533697,49743.198320742915,0.0641202424253233,engine_exact_d+0,2008-04-22,S1_1contract
V1b_weekly_catchup,2008-03-24,Iron Condor (High Vol),1,4780.195682346913,4780.195682346913,68521.91441945781,0.06976156055834754,bootstrap,2008-04-28,S1_1contract
V1b_weekly_catchup,2008-03-31,Iron Condor (High Vol),1,6186.138022698,6186.138022698,39447.60667228552,0.15681909612641112,bootstrap,2008-05-05,S1_1contract
V1b_weekly_catchup,2008-04-07,Iron Condor (High Vol),1,4357.197751305591,4357.197751305591,65983.35880085066,0.06603479772007935,bootstrap,2008-05-12,S1_1contract
V1b_weekly_catchup,2008-04-14,Bear Call Spread (High Vol),1,-1695.6956986003122,-1695.6956986003122,32241.94203849228,-0.05259285239629465,engine_exact_d+0,2008-05-19,S1_1contract
V1b_weekly_catchup,2008-06-04,Iron Condor,1,-6766.5507033908225,-6766.5507033908225,23354.61063637734,-0.2897308291173643,engine_exact_d+0,2008-07-04,S1_1contract
V1b_weekly_catchup,2008-06-17,Iron Condor,1,3319.0733259850067,3319.0733259850067,18754.33349956801,0.17697634128461343,bootstrap,2008-07-17,S1_1contract
V1b_weekly_catchup,2008-06-24,Bear Call Spread (High Vol),1,-77.56498882603002,-77.56498882603002,32420.548381649023,-0.002392463813780956,bootstrap,2008-07-29,S1_1contract
V1b_weekly_catchup,2008-07-16,Iron Condor (High Vol),1,3117.092967744023,3117.092967744023,48391.83924936418,0.06441360808134562,engine_exact_d+0,2008-08-20,S1_1contract
V1b_weekly_catchup,2008-07-21,Bear Call Spread (High Vol),1,2704.6121277560756,2704.6121277560756,30899.76783417681,0.08752855821669406,engine_exact_d+0,2008-08-25,S1_1contract
V1b_weekly_catchup,2008-07-29,Bear Call Spread (High Vol),1,-77.56498882603002,-77.56498882603002,32420.548381649023,-0.002392463813780956,bootstrap,2008-09-02,S1_1contract
V1b_weekly_catchup,2008-09-02,Iron Condor,1,-12775.554015068914,-12775.554015068914,25835.99791409128,-0.49448657092904336,engine_exact_d+0,2008-10-02,S1_1contract
V1b_weekly_catchup,2009-05-04,Bull Put Spread (High Vol),1,954.0345930347944,954.0345930347944,30198.47071213741,0.03159214922268721,engine_exact_d+0,2009-06-08,S1_1contract
V1b_weekly_catchup,2009-05-11,Bull Put Spread (High Vol),1,-2185.728788526446,-2185.728788526446,21081.75218832659,-0.10367870606773993,bootstrap,2009-06-15,S1_1contract
V1b_weekly_catchup,2009-05-18,Bull Put Spread (High Vol),1,1965.3828346903688,1965.3828346903688,21114.726334367668,0.09308114173809523,bootstrap,2009-06-22,S1_1contract
V1b_weekly_catchup,2009-05-26,Bull Put Spread (High Vol),1,4009.604784959163,4009.604784959163,29892.24961959347,0.13413526368825007,bootstrap,2009-06-30,S1_1contract
V1b_weekly_catchup,2009-06-01,Bull Put Spread (High Vol),1,603.8599900997143,603.8599900997143,27279.276901204204,0.02213621689045056,engine_exact_d+0,2009-07-06,S1_1contract
V1b_weekly_catchup,2009-06-08,Bull Put Spread (High Vol),1,2604.9116889600195,2604.9116889600195,20923.31879831121,0.12449801649871482,bootstrap,2009-07-13,S1_1contract
V1b_weekly_catchup,2009-06-15,Bull Put Spread (High Vol),1,-3431.15347659494,-3431.15347659494,22782.72761755017,-0.15060327868520126,bootstrap,2009-07-20,S1_1contract
V1b_weekly_catchup,2009-06-23,Iron Condor (High Vol),1,4851.865476778869,4851.865476778869,54530.142684300015,0.08897584414676012,bootstrap,2009-07-28,S1_1contract
V1b_weekly_catchup,2009-06-29,Bull Put Spread (High Vol),1,4090.018373698321,4090.018373698321,29436.655805291542,0.13894303757708434,bootstrap,2009-08-03,S1_1contract
V1b_weekly_catchup,2009-07-06,Bear Call Spread (High Vol),1,2614.999924314117,2614.999924314117,29572.3789126487,0.08842710733682736,bootstrap,2009-08-10,S1_1contract
V1b_weekly_catchup,2009-07-14,Iron Condor (High Vol),1,3005.624480094517,3005.624480094517,52313.5192249454,0.05745406779403406,bootstrap,2009-08-18,S1_1contract
V1b_weekly_catchup,2009-07-20,Bull Put Spread (High Vol),1,20.310335821953927,20.310335821953927,21038.565818956253,0.0009653859486778242,bootstrap,2009-08-24,S1_1contract
V1b_weekly_catchup,2009-07-27,Bull Put Spread (High Vol),1,4621.82420014913,4621.82420014913,29602.13812014765,0.15613143149965403,bootstrap,2009-08-31,S1_1contract
V1b_weekly_catchup,2009-08-05,Bull Put Spread (High Vol),1,2636.672130720749,2636.672130720749,21214.98196840237,0.12428349619376594,bootstrap,2009-09-09,S1_1contract
V1b_weekly_catchup,2009-08-10,Bull Put Spread (High Vol),1,4621.82420014913,4621.82420014913,29602.13812014765,0.15613143149965403,bootstrap,2009-09-14,S1_1contract
V1b_weekly_catchup,2009-08-17,Bull Put Spread (High Vol),1,-1351.6362124949028,-1351.6362124949028,20873.97870196544,-0.06475220808611998,bootstrap,2009-09-21,S1_1contract
V1b_weekly_catchup,2009-08-24,Bull Put Spread (High Vol),1,603.8599900997143,603.8599900997143,27279.276901204204,0.02213621689045056,bootstrap,2009-09-28,S1_1contract
V1b_weekly_catchup,2009-08-31,Bull Put Spread (High Vol),1,3065.627329179423,3065.627329179423,20860.793337728854,0.14695641146278585,bootstrap,2009-10-05,S1_1contract
V1b_weekly_catchup,2009-09-09,Bull Put Spread (High Vol),1,-5353.1196780759465,-5353.1196780759465,20847.8236099481,-0.2567711516669568,bootstrap,2009-10-14,S1_1contract
V1b_weekly_catchup,2009-09-14,Bull Put Spread (High Vol),1,3813.3589267325747,3813.3589267325747,28720.521221418105,0.13277471175867073,bootstrap,2009-10-19,S1_1contract
V1b_weekly_catchup,2009-09-21,Bull Put Spread (High Vol),1,3214.517721634208,3214.517721634208,20865.044605607112,0.15406234601436528,bootstrap,2009-10-26,S1_1contract
V1b_weekly_catchup,2009-09-28,Bull Put Spread (High Vol),1,4046.177520140047,4046.177520140047,27803.11230983332,0.14552966139366375,bootstrap,2009-11-02,S1_1contract
