variant,entry_date,strategy,pnl,bp_per_contract,pnl_source,expiry_proxy
V1b_weekly_catchup,2007-08-27,Iron Condor (High Vol),-944.1809675317724,4848.093083387201,bootstrap,2007-10-01
V1b_weekly_catchup,2007-11-13,Iron Condor (High Vol),642.7080286706806,9114.187752267697,engine_exact_d+0,2007-12-18
V1b_weekly_catchup,2007-11-19,Iron Condor (High Vol),-898.9982387894604,4748.338081671415,bootstrap,2007-12-24
V1b_weekly_catchup,2007-11-28,Iron Condor (High Vol),2670.7570482251103,34825.87064676617,bootstrap,2008-01-02
V1b_weekly_catchup,2007-12-03,Iron Condor (High Vol),2559.3205874410437,15548.645046645936,bootstrap,2008-01-07
V1b_weekly_catchup,2007-12-10,Iron Condor,1197.620282987098,6767.120815663629,bootstrap,2008-01-09
V1b_weekly_catchup,2007-12-31,Iron Condor (High Vol),-1086.45910635888,5066.467224782263,engine_exact_d+0,2008-02-04
V1b_weekly_catchup,2008-01-14,Iron Condor (High Vol),446.0069944652732,4055.5416079256875,bootstrap,2008-02-18
V1b_weekly_catchup,2008-01-28,Iron Condor (High Vol),2559.3205874410437,15548.645046645936,bootstrap,2008-03-03
V1b_weekly_catchup,2008-02-04,Iron Condor (High Vol),786.6262454007067,5048.805116122518,bootstrap,2008-03-10
V1b_weekly_catchup,2008-02-13,Iron Condor (High Vol),2255.5346863700242,13746.154349675982,bootstrap,2008-03-19
V1b_weekly_catchup,2008-02-19,Iron Condor (High Vol),712.8280569678668,10721.396844846071,bootstrap,2008-03-25
V1b_weekly_catchup,2008-02-25,Bear Call Spread (High Vol),497.8095428121632,5600.448035842867,engine_exact_d+2,2008-03-31
V1b_weekly_catchup,2008-03-11,Iron Condor (High Vol),643.0233686559502,9145.544813169585,engine_exact_d+0,2008-04-15
V1b_weekly_catchup,2008-03-18,Iron Condor (High Vol),573.5751793030283,8945.305844266486,engine_exact_d+0,2008-04-22
V1b_weekly_catchup,2008-03-24,Iron Condor (High Vol),3525.006669213903,50529.3551491819,bootstrap,2008-04-28
V1b_weekly_catchup,2008-03-31,Iron Condor (High Vol),906.269199915965,5779.074247344378,bootstrap,2008-05-05
V1b_weekly_catchup,2008-04-07,Iron Condor (High Vol),709.216361745853,10740.03989157674,bootstrap,2008-05-12
V1b_weekly_catchup,2008-04-14,Bear Call Spread (High Vol),-304.3819485523461,5787.515502273667,engine_exact_d+0,2008-05-19
V1b_weekly_catchup,2008-06-04,Iron Condor,-1259.309905177278,4346.4822470347335,engine_exact_d+0,2008-07-04
V1b_weekly_catchup,2008-06-17,Iron Condor,1197.620282987098,6767.120815663629,bootstrap,2008-07-17
V1b_weekly_catchup,2008-06-24,Bear Call Spread (High Vol),-11.330252822181645,4735.8094851498545,bootstrap,2008-07-29
V1b_weekly_catchup,2008-07-16,Iron Condor (High Vol),524.5814665742101,8143.954083611263,engine_exact_d+0,2008-08-20
V1b_weekly_catchup,2008-07-21,Bear Call Spread (High Vol),460.5150379692778,5261.31182041389,engine_exact_d+0,2008-08-25
V1b_weekly_catchup,2008-07-29,Bear Call Spread (High Vol),-11.330252822181645,4735.8094851498545,bootstrap,2008-09-02
V1b_weekly_catchup,2008-09-02,Iron Condor,-2205.6475320467607,4460.480145907261,engine_exact_d+0,2008-10-02
V1b_weekly_catchup,2009-05-04,Bull Put Spread (High Vol),116.96463984704631,3702.332469455757,engine_exact_d+0,2009-06-08
V1b_weekly_catchup,2009-05-11,Bull Put Spread (High Vol),-380.7451083209532,3672.3559037493005,bootstrap,2009-06-15
V1b_weekly_catchup,2009-05-18,Bull Put Spread (High Vol),287.2114926239384,3085.6034558758706,bootstrap,2009-06-22
V1b_weekly_catchup,2009-05-26,Bull Put Spread (High Vol),487.50290535872546,3634.4126962150185,bootstrap,2009-06-30
V1b_weekly_catchup,2009-06-01,Bull Put Spread (High Vol),76.94073863740304,3475.785361978218,engine_exact_d+0,2009-07-06
V1b_weekly_catchup,2009-06-08,Bull Put Spread (High Vol),343.5420872334877,2759.418156971473,bootstrap,2009-07-13
V1b_weekly_catchup,2009-06-15,Bull Put Spread (High Vol),-1480.9275390472121,9833.302116501216,bootstrap,2009-07-20
V1b_weekly_catchup,2009-06-23,Iron Condor (High Vol),1758.2504254088287,19760.986167309682,bootstrap,2009-07-28
V1b_weekly_catchup,2009-06-29,Bull Put Spread (High Vol),1590.9508119513475,11450.381679389313,bootstrap,2009-08-03
V1b_weekly_catchup,2009-07-06,Bear Call Spread (High Vol),410.4525118415133,4641.704610759913,bootstrap,2009-08-10
V1b_weekly_catchup,2009-07-14,Iron Condor (High Vol),2227.724194377244,38774.002954209755,bootstrap,2009-08-18
V1b_weekly_catchup,2009-07-20,Bull Put Spread (High Vol),4.028115981289973,4172.544656162451,bootstrap,2009-08-24
V1b_weekly_catchup,2009-07-27,Bull Put Spread (High Vol),553.9943331800376,3548.256285482563,bootstrap,2009-08-31
V1b_weekly_catchup,2009-08-05,Bull Put Spread (High Vol),518.5372260880704,4172.213061013649,bootstrap,2009-09-09
V1b_weekly_catchup,2009-08-10,Bull Put Spread (High Vol),553.9943331800376,3548.256285482563,bootstrap,2009-09-14
V1b_weekly_catchup,2009-08-17,Bull Put Spread (High Vol),-724.0276714810285,11181.513231457324,bootstrap,2009-09-21
V1b_weekly_catchup,2009-08-24,Bull Put Spread (High Vol),76.94073863740304,3475.785361978218,bootstrap,2009-09-28
V1b_weekly_catchup,2009-08-31,Bull Put Spread (High Vol),1705.0191385185099,11602.209944751381,bootstrap,2009-10-05
V1b_weekly_catchup,2009-09-09,Bull Put Spread (High Vol),-815.8371690329067,3177.292946409659,bootstrap,2009-10-14
V1b_weekly_catchup,2009-09-14,Bull Put Spread (High Vol),1589.1194271811728,11968.539838139748,bootstrap,2009-10-19
V1b_weekly_catchup,2009-09-21,Bull Put Spread (High Vol),476.1308706845726,3090.5077262693158,bootstrap,2009-10-26
V1b_weekly_catchup,2009-09-28,Bull Put Spread (High Vol),505.09418723216515,3470.730175519783,bootstrap,2009-11-02
V1b_weekly_catchup,2009-10-12,Bull Put Spread (High Vol),1540.9659001601206,10188.239860275567,bootstrap,2009-11-16
V1b_weekly_catchup,2009-10-21,Bull Put Spread (High Vol),287.2114926239384,3085.6034558758706,engine_exact_d+0,2009-11-25
V1b_weekly_catchup,2009-10-26,Bull Put Spread (High Vol),-724.0276714810285,11181.513231457324,bootstrap,2009-11-30
V1b_weekly_catchup,2009-11-09,Bull Put Spread (High Vol),392.541214518481,3177.5814066093694,engine_exact_d+1,2009-12-14
V1b_weekly_catchup,2009-11-16,Bull Put Spread (High Vol),505.09418723216515,3470.730175519783,bootstrap,2009-12-21
V1b_weekly_catchup,2009-11-30,Bull Put Spread (High Vol),1540.9659001601206,10188.239860275567,bootstrap,2010-01-04
V1b_weekly_catchup,2009-12-07,Bull Put Spread (High Vol),487.50290535872546,3634.4126962150185,bootstrap,2010-01-11
V1b_weekly_catchup,2010-02-16,Bear Call Spread (High Vol),-246.15675540313518,4467.419745995277,engine_exact_d+0,2010-03-23
V1b_weekly_catchup,2010-05-10,Iron Condor (High Vol),438.037944699592,9084.616715694758,engine_exact_d+0,2010-06-14
V1b_weekly_catchup,2010-05-17,Iron Condor (High Vol),2559.3205874410437,15548.645046645936,bootstrap,2010-06-21
V1b_weekly_catchup,2010-05-25,Iron Condor (High Vol),2032.432388057376,33018.8679245283,bootstrap,2010-06-29
V1b_weekly_catchup,2010-06-02,Iron Condor (High Vol),679.7089466194193,3889.9694359544314,bootstrap,2010-07-07
V1b_weekly_catchup,2010-06-14,Iron Condor (High Vol),572.9916655132287,8252.121974221944,engine_exact_d+0,2010-07-19
V1b_weekly_catchup,2010-06-21,Bear Call Spread (High Vol),-246.15675540313518,4467.419745995277,bootstrap,2010-07-26
V1b_weekly_catchup,2010-07-06,Iron Condor (High Vol),469.3697041165647,7250.630114283741,engine_exact_d+2,2010-08-10
V1b_weekly_catchup,2010-07-12,Bear Call Spread (High Vol),503.40535666299604,4903.792266019055,bootstrap,2010-08-16
V1b_weekly_catchup,2010-07-19,Iron Condor (High Vol),657.731415727771,9864.712514092447,bootstrap,2010-08-23
V1b_weekly_catchup,2010-07-26,Iron Condor (High Vol),-898.9982387894604,4748.338081671415,bootstrap,2010-08-30
V1b_weekly_catchup,2010-08-02,Bull Put Spread (High Vol),488.16988458942603,3411.9157094347597,bootstrap,2010-09-06
V1b_weekly_catchup,2010-08-09,Bull Put Spread (High Vol),-815.8371690329067,3177.292946409659,engine_exact_d+0,2010-09-13
V1b_weekly_catchup,2010-08-23,Iron Condor (High Vol),2268.392800866852,14295.439074200136,bootstrap,2010-09-27
V1b_weekly_catchup,2010-08-31,Iron Condor (High Vol),757.4368504217239,4360.46511627907,bootstrap,2010-10-05
V1b_weekly_catchup,2010-09-07,Iron Condor (High Vol),446.0069944652732,4055.5416079256875,engine_exact_d+0,2010-10-12
V1b_weekly_catchup,2010-09-15,Bull Put Spread (High Vol),476.1308706845726,3090.5077262693158,bootstrap,2010-10-20
V1b_weekly_catchup,2010-09-21,Iron Condor (High Vol),660.2476277685705,3965.1070578905633,engine_exact_d+0,2010-10-26
V1b_weekly_catchup,2010-09-27,Iron Condor (High Vol),-7.2244900106930015,12105.839626448378,bootstrap,2010-11-01
V1b_weekly_catchup,2010-10-04,Iron Condor (High Vol),496.49199278151787,7627.765064836003,bootstrap,2010-11-08
V1b_weekly_catchup,2010-11-29,Bull Put Spread,900.52981840037,3256.1976294881256,engine_exact_d+0,2010-12-29
V1b_weekly_catchup,2011-03-07,Bull Put Spread,-555.3988536053364,3496.938236299773,engine_exact_d+0,2011-04-06
V1b_weekly_catchup,2011-06-06,Iron Condor,531.6410092653778,3734.501817457551,engine_exact_d+0,2011-07-06
V1b_weekly_catchup,2011-07-11,Iron Condor,-1985.179816721903,3708.709698687941,engine_exact_d+0,2011-08-10
V1b_weekly_catchup,2011-08-15,Iron Condor (High Vol),709.216361745853,10740.03989157674,engine_exact_d+0,2011-09-19
V1b_weekly_catchup,2011-08-29,Iron Condor (High Vol),2559.3205874410437,15548.645046645936,bootstrap,2011-10-03
V1b_weekly_catchup,2011-09-07,Iron Condor (High Vol),853.9102265195315,5579.615803597524,bootstrap,2011-10-12
V1b_weekly_catchup,2011-09-14,Iron Condor (High Vol),657.3120407561075,10642.610987228867,engine_exact_d+1,2011-10-19
V1b_weekly_catchup,2011-09-19,Iron Condor (High Vol),2026.2929714643897,28089.887640449437,bootstrap,2011-10-24
V1b_weekly_catchup,2011-10-10,Iron Condor (High Vol),1079.1634778135917,16209.957545349285,bootstrap,2011-11-14
V1b_weekly_catchup,2011-10-17,Bull Put Spread (High Vol),380.15943324199714,4551.069501332813,bootstrap,2011-11-21
V1b_weekly_catchup,2011-10-24,Bull Put Spread (High Vol),380.15943324199714,4551.069501332813,engine_exact_d+0,2011-11-28
V1b_weekly_catchup,2011-10-31,Bull Put Spread (High Vol),562.7291388357522,3892.998164729436,bootstrap,2011-12-05
V1b_weekly_catchup,2011-11-08,Bull Put Spread (High Vol),476.1308706845726,3090.5077262693158,bootstrap,2011-12-13
V1b_weekly_catchup,2011-11-14,Bull Put Spread (High Vol),1452.1049807638556,11334.808657634803,bootstrap,2011-12-19
V1b_weekly_catchup,2011-11-21,Iron Condor (High Vol),2.3964484514905418,4834.031582339671,bootstrap,2011-12-26
V1b_weekly_catchup,2011-11-28,Iron Condor (High Vol),2430.686095568319,15283.842794759825,bootstrap,2012-01-02
V1b_weekly_catchup,2011-12-05,Iron Condor (High Vol),709.216361745853,10740.03989157674,bootstrap,2012-01-09
V1b_weekly_catchup,2011-12-12,Iron Condor (High Vol),2559.3205874410437,15548.645046645936,bootstrap,2012-01-16
V1b_weekly_catchup,2011-12-19,Bear Call Spread (High Vol),526.5242068002814,5519.634127109289,bootstrap,2012-01-23
V1b_weekly_catchup,2011-12-28,Iron Condor (High Vol),663.1600209354706,4695.255556052408,engine_exact_d+0,2012-02-01
V1b_weekly_catchup,2012-01-03,Iron Condor (High Vol),469.3697041165647,7250.630114283741,bootstrap,2012-02-07
V1b_weekly_catchup,2012-01-09,Bull Put Spread,555.5973106296896,4346.650181593385,bootstrap,2012-02-08
V1b_weekly_catchup,2012-01-17,Iron Condor (High Vol),1758.2504254088287,19760.986167309682,bootstrap,2012-02-21
V1b_weekly_catchup,2012-03-06,Bull Put Spread,1072.9370438372655,3564.695258163152,engine_exact_d+0,2012-04-05
V1b_weekly_catchup,2012-03-13,Bull Call Diagonal,1640.9033429662213,5154.639175257732,bootstrap,2012-04-27
V1b_weekly_catchup,2012-03-26,Bull Call Diagonal,3897.223084994712,8619.698885185611,bootstrap,2012-05-10
V1b_weekly_catchup,2012-05-29,Iron Condor,386.5393247372192,2280.860036291018,bootstrap,2012-06-28
V1b_weekly_catchup,2012-07-24,Iron Condor,549.0317980424942,4191.50521609538,engine_exact_d+0,2012-08-23
V1b_weekly_catchup,2012-08-13,Bull Call Diagonal,-715.9041126138032,9874.917709019091,bootstrap,2012-09-27
V1b_weekly_catchup,2012-08-20,Bull Call Diagonal,1551.4318930745758,8044.908466819222,bootstrap,2012-10-04
V1b_weekly_catchup,2012-09-17,Bull Call Diagonal,-701.0326981738483,4610.088923493013,bootstrap,2012-11-01
V1b_weekly_catchup,2012-09-24,Bull Call Diagonal,3526.682936204959,13268.074065337894,bootstrap,2012-11-08
V1b_weekly_catchup,2012-11-06,Iron Condor,757.1977450665253,4326.590262287516,bootstrap,2012-12-06
V1b_weekly_catchup,2012-11-14,Iron Condor,2813.1439795009132,14080.981287940422,bootstrap,2012-12-14
V1b_weekly_catchup,2012-12-04,Iron Condor,618.0408978870396,3725.22723886157,engine_exact_d+0,2013-01-03
V1b_weekly_catchup,2012-12-19,Bull Put Spread,635.0189752260139,3207.7785064583277,engine_exact_d+0,2013-01-18
V1b_weekly_catchup,2013-01-02,Bull Call Diagonal,-937.3717995242105,5406.0547813551175,bootstrap,2013-02-16
V1b_weekly_catchup,2013-01-07,Bull Call Diagonal,2672.98359142563,6395.315786481723,engine_exact_d+1,2013-02-21
V1b_weekly_catchup,2013-01-14,Bull Call Diagonal,200.870511905306,4934.21052631579,bootstrap,2013-02-28
V1b_weekly_catchup,2013-01-22,Bull Call Diagonal,196.29451099141772,9515.351433646283,bootstrap,2013-03-08
V1b_weekly_catchup,2013-01-28,Bull Call Diagonal,-178.1152274724072,4999.444506165982,bootstrap,2013-03-14
V1b_weekly_catchup,2013-02-04,Bull Call Diagonal,1439.0258577591615,7160.588122971167,bootstrap,2013-03-21
V1b_weekly_catchup,2013-02-11,Bull Call Diagonal,1495.788711392915,6264.791869692329,engine_exact_d+1,2013-03-28
V1b_weekly_catchup,2013-02-19,Bull Call Diagonal,2571.8054461870784,8030.265177201185,bootstrap,2013-04-05
V1b_weekly_catchup,2013-02-27,Bull Call Diagonal,1640.9033429662213,5154.639175257732,bootstrap,2013-04-13
V1b_weekly_catchup,2013-03-04,Bull Call Diagonal,3058.912672776339,9385.16726453658,bootstrap,2013-04-18
V1b_weekly_catchup,2013-03-11,Bull Call Diagonal,-597.8333320991974,4431.838326537848,bootstrap,2013-04-25
V1b_weekly_catchup,2013-03-18,Bull Call Diagonal,1439.0258577591615,7160.588122971167,engine_exact_d+1,2013-05-02
V1b_weekly_catchup,2013-03-25,Bull Call Diagonal,200.870511905306,4934.21052631579,bootstrap,2013-05-09
V1b_weekly_catchup,2013-04-01,Bull Call Diagonal,-47.57731293045375,8916.54117460569,bootstrap,2013-05-16
V1b_weekly_catchup,2013-04-08,Bull Call Diagonal,-2509.9917975152875,13582.855418050105,bootstrap,2013-05-23
V1b_weekly_catchup,2013-04-16,Bull Call Diagonal,200.870511905306,4934.21052631579,bootstrap,2013-05-31
V1b_weekly_catchup,2013-04-22,Bull Call Diagonal,3234.247106273738,6891.693212447929,engine_exact_d+1,2013-06-06
V1b_weekly_catchup,2013-04-29,Bull Call Diagonal,-72.23205234306705,6672.597864768683,bootstrap,2013-06-13
V1b_weekly_catchup,2013-05-06,Bull Call Diagonal,-3372.4761662068586,24459.180345689747,bootstrap,2013-06-20
V1b_weekly_catchup,2013-05-13,Bull Call Diagonal,10193.050472110557,30209.452201933404,bootstrap,2013-06-27
V1b_weekly_catchup,2013-05-20,Bull Call Diagonal,3897.223084994712,8619.698885185611,bootstrap,2013-07-04
V1b_weekly_catchup,2013-05-28,Bull Call Diagonal,-1844.6731792849807,7764.243072569792,engine_exact_d+0,2013-07-12
V1b_weekly_catchup,2013-06-12,Iron Condor,851.1305817832476,4488.061755729759,engine_exact_d+0,2013-07-12
V1b_weekly_catchup,2013-06-19,Iron Condor,603.7296608769595,4409.775983380045,bootstrap,2013-07-19
V1b_weekly_catchup,2013-07-08,Bull Call Diagonal,3234.247106273738,6891.693212447929,bootstrap,2013-08-22
V1b_weekly_catchup,2013-07-15,Bull Call Diagonal,281.03327950612913,8450.386839930896,bootstrap,2013-08-29
V1b_weekly_catchup,2013-07-22,Bull Call Diagonal,-47.57731293045375,8916.54117460569,bootstrap,2013-09-05
V1b_weekly_catchup,2013-07-29,Bull Call Diagonal,-768.2236622526289,6670.6196264453,bootstrap,2013-09-12
V1b_weekly_catchup,2013-08-05,Bull Call Diagonal,-504.018485516239,5179.200331468822,bootstrap,2013-09-19
V1b_weekly_catchup,2013-08-12,Bull Call Diagonal,1448.6377095773005,5029.956183492801,bootstrap,2013-09-26
V1b_weekly_catchup,2013-08-28,Iron Condor,418.1710429719675,4002.846468599893,engine_exact_d+0,2013-09-27
V1b_weekly_catchup,2013-09-10,Bull Call Diagonal,1192.2051944766297,27017.29106628242,bootstrap,2013-10-25
V1b_weekly_catchup,2013-09-16,Bull Call Diagonal,3034.8373684616067,7846.556233653007,bootstrap,2013-10-31
V1b_weekly_catchup,2013-09-23,Bull Call Diagonal,-1731.8007459074843,9161.983874908381,bootstrap,2013-11-07
V1b_weekly_catchup,2013-10-16,Bull Call Diagonal,3001.803086837494,8161.340636221844,engine_exact_d+0,2013-11-30
V1b_weekly_catchup,2013-10-21,Bull Call Diagonal,-441.73391285552367,8534.041342689172,bootstrap,2013-12-05
V1b_weekly_catchup,2013-10-28,Bull Call Diagonal,-1286.3692875804024,13456.133006399139,bootstrap,2013-12-12
V1b_weekly_catchup,2013-11-04,Bull Call Diagonal,412.84255391821614,5153.104459153059,bootstrap,2013-12-19
V1b_weekly_catchup,2013-11-11,Bull Call Diagonal,-701.0326981738483,4610.088923493013,bootstrap,2013-12-26
V1b_weekly_catchup,2013-11-18,Bull Call Diagonal,2102.9299544250293,7738.873220059159,engine_exact_d+1,2014-01-02
V1b_weekly_catchup,2013-11-25,Bull Call Diagonal,-748.2254296499194,6605.213715359323,bootstrap,2014-01-09
V1b_weekly_catchup,2013-12-02,Bull Call Diagonal,-1731.8007459074843,9161.983874908381,bootstrap,2014-01-16
V1b_weekly_catchup,2013-12-09,Bull Call Diagonal,3058.912672776339,9385.16726453658,bootstrap,2014-01-23
V1b_weekly_catchup,2013-12-18,Bull Call Diagonal,196.29451099141772,9515.351433646283,bootstrap,2014-02-01
V1b_weekly_catchup,2013-12-23,Bull Call Diagonal,-728.3140157442289,7440.96831801045,engine_exact_d+1,2014-02-06
V1b_weekly_catchup,2013-12-30,Bull Call Diagonal,-579.9893843943789,7778.469197261979,bootstrap,2014-02-13
V1b_weekly_catchup,2014-01-06,Bull Call Diagonal,-4150.703653866487,24025.62733582488,bootstrap,2014-02-20
V1b_weekly_catchup,2014-01-13,Bull Call Diagonal,-1132.7031181416248,4741.533728109919,bootstrap,2014-02-27
V1b_weekly_catchup,2014-01-21,Bull Call Diagonal,615.7257543992396,9635.974304068523,bootstrap,2014-03-07
V1b_weekly_catchup,2014-02-10,Iron Condor,402.2701817588548,4096.420638677493,engine_exact_d+0,2014-03-12
V1b_weekly_catchup,2014-02-18,Bull Call Diagonal,-1478.6968183727952,9850.70706186244,bootstrap,2014-04-04
V1b_weekly_catchup,2014-02-24,Bull Call Diagonal,-1238.5024263775688,9642.581640524555,bootstrap,2014-04-10
V1b_weekly_catchup,2014-03-04,Bull Call Diagonal,6575.273146965152,13918.960717599752,bootstrap,2014-04-18
V1b_weekly_catchup,2014-03-10,Bull Call Diagonal,-748.2254296499194,6605.213715359323,bootstrap,2014-04-24
V1b_weekly_catchup,2014-03-18,Bull Call Diagonal,-2041.6259684570146,8769.536578711462,engine_exact_d+0,2014-05-02
V1b_weekly_catchup,2014-03-25,Bull Call Diagonal,2413.9015315326837,28846.153846153844,bootstrap,2014-05-09
V1b_weekly_catchup,2014-03-31,Bull Call Diagonal,1439.0258577591615,7160.588122971167,bootstrap,2014-05-15
V1b_weekly_catchup,2014-04-07,Iron Condor,757.1977450665253,4326.590262287516,engine_exact_d+0,2014-05-07
V1b_weekly_catchup,2014-04-21,Bull Call Diagonal,-796.5397526261813,8577.310155535224,bootstrap,2014-06-05
V1b_weekly_catchup,2014-04-28,Iron Condor,688.981740236945,4062.8385698808233,bootstrap,2014-05-28
V1b_weekly_catchup,2014-05-05,Bull Call Diagonal,6047.208397507848,20096.46302250804,bootstrap,2014-06-19
V1b_weekly_catchup,2014-05-12,Bull Call Diagonal,-579.9893843943789,7778.469197261979,bootstrap,2014-06-26
V1b_weekly_catchup,2014-05-19,Bull Call Diagonal,-526.5830196968352,6317.740214522379,bootstrap,2014-07-03
V1b_weekly_catchup,2014-05-27,Bull Call Diagonal,-504.018485516239,5179.200331468822,bootstrap,2014-07-11
V1b_weekly_catchup,2014-06-02,Bull Call Diagonal,-1685.985093623341,6999.968889027159,bootstrap,2014-07-17
V1b_weekly_catchup,2014-06-09,Bull Call Diagonal,3270.2804119805505,13088.243848525392,bootstrap,2014-07-24
V1b_weekly_catchup,2014-06-16,Bull Call Diagonal,-126.29306696116095,5309.2333467047365,bootstrap,2014-07-31
V1b_weekly_catchup,2014-06-23,Bull Call Diagonal,8981.655249358733,21343.19863403529,bootstrap,2014-08-07
V1b_weekly_catchup,2014-06-30,Bull Call Diagonal,-796.5397526261813,8577.310155535224,bootstrap,2014-08-14
V1b_weekly_catchup,2014-07-07,Bull Call Diagonal,1640.9033429662213,5154.639175257732,bootstrap,2014-08-21
