variant,entry_date,exit_date,exit_reason,strategy,kind,credit,max_loss,pnl,spx_entry,vix_entry,ivp_entry
V1a_weekly_strict,2002-08-19,2002-08-20,stress_force,Bull Put Spread (High Vol),put,1104.5,1395.5,590.5141368219638,950.7000122070312,28.610000610351562,70.9
V1a_weekly_strict,2002-08-26,2002-08-27,stress_force,Bull Put Spread (High Vol),put,1124.5,1375.5,602.1124009563587,947.9500122070312,29.889999389648438,74.9
V1a_weekly_strict,2002-10-21,2002-10-22,stress_force,Bull Put Spread (High Vol),put,1132.5,1367.5,606.7517066101166,899.719970703125,33.11000061035156,76.5
V1a_weekly_strict,2002-10-28,2002-10-29,ic_combined,Iron Condor (High Vol),ic,739.0,463.8333333333333,489.4058597658951,890.22998046875,31.06999969482422,71.7
V1a_weekly_strict,2002-11-04,2002-11-05,stress_force,Bull Put Spread (High Vol),put,1108.5,1391.5,592.8337896488426,908.3499755859375,30.81999969482422,71.7
V1a_weekly_strict,2002-11-11,2002-11-12,ic_combined,Iron Condor (High Vol),ic,741.6666666666665,462.50000000000006,491.3522949838143,876.1900024414062,31.299999237060547,72.5
V1a_weekly_strict,2002-11-18,2002-11-19,ic_combined,Iron Condor (High Vol),ic,704.6666666666666,481.0,464.3455063351836,900.3599853515625,27.65999984741211,61.4
V1a_weekly_strict,2002-11-25,2002-11-26,ic_combined,Iron Condor (High Vol),ic,657.9999999999999,504.3333333333333,430.2828900215953,932.8699951171875,24.06999969482422,47.4
V1a_weekly_strict,2002-12-02,2002-12-03,ic_combined,Iron Condor (High Vol),ic,700.6666666666666,483.0,461.42585350830467,934.530029296875,27.459999084472656,60.2
V1a_weekly_strict,2002-12-16,2002-12-17,ic_combined,Iron Condor (High Vol),ic,676.6666666666666,495.0,443.90793654703066,910.4000244140625,26.239999771118164,53.0
V1a_weekly_strict,2002-12-23,2002-12-24,ic_combined,Iron Condor (High Vol),ic,670.0000000000001,498.3333333333333,439.04184850223237,897.3800048828125,26.200000762939453,51.0
V1a_weekly_strict,2003-01-06,2003-01-07,ic_combined,Iron Condor (High Vol),ic,648.6666666666666,509.0,423.4703667588777,929.010009765625,24.90999984741211,44.6
V1a_weekly_strict,2003-01-13,2003-01-14,ic_combined,Iron Condor (High Vol),ic,644.6666666666666,511.0,420.5507139319987,926.260009765625,24.899999618530273,43.4
V1a_weekly_strict,2003-03-17,2003-03-18,ic_combined,Iron Condor (High Vol),ic,720.3333333333334,473.1666666666667,475.7808132404598,862.7899780273438,31.75,66.1
V1a_weekly_strict,2003-03-24,2003-03-25,ic_combined,Iron Condor (High Vol),ic,680.6666666666666,493.0,446.82758937390963,864.22998046875,30.389999389648438,54.2
V1a_weekly_strict,2003-03-31,2003-04-01,ic_combined,Iron Condor (High Vol),ic,656.6666666666666,505.0,429.30967241263573,848.1799926757812,29.149999618530273,47.0
V1a_weekly_strict,2003-04-07,2003-04-08,ic_combined,Iron Condor (High Vol),ic,639.3333333333334,513.6666666666666,416.65784349616,879.9299926757812,28.450000762939453,41.8
V1a_weekly_strict,2003-04-14,2003-04-15,stress_force,Bull Put Spread (High Vol),put,819.5,1680.5,425.23887290683496,885.22998046875,23.40999984741211,13.9
V1a_weekly_strict,2003-06-09,2003-06-10,stress_force,Bull Put Spread (High Vol),put,819.5,1680.5,425.23887290683496,975.9299926757812,22.149999618530273,13.9
V1a_weekly_strict,2004-01-26,2004-02-09,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1155.3699951171875,14.550000190734863,0.4
V1a_weekly_strict,2004-03-01,2004-03-15,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1155.969970703125,14.4399995803833,0.4
V1a_weekly_strict,2004-03-22,2004-03-23,ic_combined,Iron Condor,ic,798.6666666666665,434.00000000000006,530.2698943875611,1095.4000244140625,21.579999923706055,89.6
V1a_weekly_strict,2004-04-05,2004-04-19,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1150.5699462890625,14.970000267028809,4.8
V1a_weekly_strict,2004-09-13,2004-09-27,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1125.8199462890625,13.170000076293945,0.0
V1a_weekly_strict,2004-09-20,2004-10-04,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1122.199951171875,14.430000305175781,7.6
V1a_weekly_strict,2004-10-04,2004-10-18,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1135.1700439453125,13.40999984741211,1.6
V1a_weekly_strict,2004-10-11,2004-10-25,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1124.3900146484375,14.710000038146973,15.5
V1a_weekly_strict,2004-11-08,2004-11-22,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1164.8900146484375,13.800000190734863,4.0
V1a_weekly_strict,2004-11-15,2004-11-29,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1183.81005859375,13.380000114440918,3.2
V1a_weekly_strict,2004-11-22,2004-12-06,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1177.239990234375,12.970000267028809,0.4
V1a_weekly_strict,2004-11-29,2004-12-13,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1178.5699462890625,13.300000190734863,5.2
V1a_weekly_strict,2004-12-06,2004-12-20,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1190.25,13.1899995803833,4.8
V1a_weekly_strict,2004-12-13,2004-12-27,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1198.6800537109375,12.539999961853027,0.0
V1a_weekly_strict,2004-12-20,2005-01-03,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1194.6500244140625,11.829999923706055,0.0
V1a_weekly_strict,2004-12-27,2005-01-10,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1204.9200439453125,12.140000343322754,2.0
V1a_weekly_strict,2005-01-03,2005-01-17,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1202.0799560546875,14.079999923706055,23.9
V1a_weekly_strict,2005-01-10,2005-01-24,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1190.25,13.229999542236328,12.7
V1a_weekly_strict,2005-02-07,2005-02-21,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1201.719970703125,11.729999542236328,2.4
V1a_weekly_strict,2005-02-14,2005-02-28,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1206.1400146484375,11.520000457763672,2.0
V1a_weekly_strict,2005-02-28,2005-03-14,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1203.5999755859375,12.079999923706055,9.2
V1a_weekly_strict,2005-03-07,2005-03-21,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1225.31005859375,12.260000228881836,10.8
V1a_weekly_strict,2005-03-14,2005-03-28,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1206.8299560546875,12.390000343322754,12.0
V1a_weekly_strict,2005-05-09,2005-05-10,ic_combined,Iron Condor,ic,634.0,516.3333333333334,410.631610653231,1178.8399658203125,13.75,40.2
V1a_weekly_strict,2005-05-23,2005-06-06,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1193.8599853515625,12.949999809265137,22.3
V1a_weekly_strict,2005-06-06,2005-06-20,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1197.510009765625,12.279999732971191,13.9
V1a_weekly_strict,2005-06-13,2005-06-27,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1200.8199462890625,11.649999618530273,6.0
V1a_weekly_strict,2005-06-20,2005-07-04,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1216.0999755859375,11.470000267028809,4.0
V1a_weekly_strict,2005-06-27,2005-07-11,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1190.68994140625,12.520000457763672,23.5
V1a_weekly_strict,2005-07-11,2005-07-25,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1219.43994140625,11.279999732971191,3.2
V1a_weekly_strict,2005-07-18,2005-08-01,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1221.1300048828125,10.770000457763672,0.4
V1a_weekly_strict,2005-07-25,2005-08-08,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1229.030029296875,11.100000381469727,4.4
V1a_weekly_strict,2005-08-01,2005-08-15,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1235.3499755859375,12.079999923706055,23.1
V1a_weekly_strict,2005-08-08,2005-08-22,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1223.1300048828125,13.210000038146973,49.8
V1a_weekly_strict,2005-08-15,2005-08-29,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1233.8699951171875,12.260000228881836,27.5
V1a_weekly_strict,2005-09-12,2005-09-26,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1240.56005859375,11.649999618530273,15.5
V1a_weekly_strict,2005-09-19,2005-10-03,ic_combined,Iron Condor,ic,588.9999999999999,538.8333333333334,393.4568966560585,1231.02001953125,12.140000343322754,26.7
V1a_weekly_strict,2005-10-03,2005-10-06,ic_combined,Iron Condor,ic,622.3333333333334,522.1666666666666,372.50315652619594,1226.699951171875,12.460000038146973,36.7
V1a_weekly_strict,2005-10-31,2005-11-14,ic_combined,Iron Condor,ic,810.6666666666666,428.0,560.3492771180161,1207.010009765625,15.319999694824219,93.2
V1a_weekly_strict,2005-11-07,2005-11-21,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1222.81005859375,13.100000381469727,55.4
V1a_weekly_strict,2005-11-14,2005-11-28,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1233.760009765625,12.180000305175781,29.5
V1a_weekly_strict,2005-11-21,2005-12-05,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1254.8499755859375,10.819999694824219,3.2
V1a_weekly_strict,2005-11-28,2005-12-12,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1257.4599609375,11.84000015258789,23.5
V1a_weekly_strict,2005-12-05,2005-12-19,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1262.0899658203125,11.600000381469727,18.3
V1a_weekly_strict,2005-12-12,2005-12-26,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1260.4300537109375,11.470000267028809,14.7
V1a_weekly_strict,2005-12-19,2006-01-02,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1259.9200439453125,11.380000114440918,14.3
V1a_weekly_strict,2006-01-09,2006-01-23,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1290.1500244140625,11.130000114440918,12.0
V1a_weekly_strict,2006-01-30,2006-02-13,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1285.18994140625,12.390000343322754,48.6
V1a_weekly_strict,2006-02-27,2006-03-13,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1294.1199951171875,11.59000015258789,23.1
V1a_weekly_strict,2006-03-13,2006-03-27,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1284.1300048828125,11.369999885559082,17.5
V1a_weekly_strict,2006-03-20,2006-04-03,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1305.0799560546875,11.789999961853027,29.1
V1a_weekly_strict,2006-03-27,2006-04-10,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1301.6099853515625,11.460000038146973,21.5
V1a_weekly_strict,2006-04-03,2006-04-17,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1297.81005859375,11.569999694824219,25.9
V1a_weekly_strict,2006-04-10,2006-04-24,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1296.6199951171875,12.1899995803833,47.0
V1a_weekly_strict,2006-04-24,2006-05-08,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1308.1099853515625,11.75,34.7
V1a_weekly_strict,2006-05-01,2006-05-15,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1305.18994140625,12.539999961853027,63.3
V1a_weekly_strict,2006-05-08,2006-05-22,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1324.6600341796875,12.0,46.2
V1a_weekly_strict,2006-06-05,2006-06-06,ic_combined,Iron Condor,ic,825.3333333333334,420.6666666666667,549.6445152352261,1265.2900390625,16.649999618530273,97.6
V1a_weekly_strict,2006-06-19,2006-06-20,ic_combined,Iron Condor,ic,824.0,421.3333333333333,548.6757841928428,1240.1300048828125,17.829999923706055,97.2
V1a_weekly_strict,2006-06-26,2006-06-27,ic_combined,Iron Condor,ic,796.0000000000001,435.33333333333326,528.3324323027948,1250.56005859375,15.619999885559082,88.8
V1a_weekly_strict,2006-08-21,2006-09-04,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1297.52001953125,12.220000267028809,38.6
V1a_weekly_strict,2006-08-28,2006-09-11,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1301.780029296875,12.180000305175781,37.1
V1a_weekly_strict,2006-09-11,2006-09-25,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1299.5400390625,12.989999771118164,57.4
V1a_weekly_strict,2006-09-18,2006-10-02,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1321.1800537109375,11.779999732971191,27.1
V1a_weekly_strict,2006-09-25,2006-10-09,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1326.3699951171875,12.119999885559082,38.2
V1a_weekly_strict,2006-10-02,2006-10-16,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1331.3199462890625,12.569999694824219,53.0
V1a_weekly_strict,2006-10-09,2006-10-23,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1350.6600341796875,11.680000305175781,26.3
V1a_weekly_strict,2006-10-16,2006-10-30,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1369.06005859375,11.09000015258789,6.8
V1a_weekly_strict,2006-10-23,2006-11-06,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1377.02001953125,11.079999923706055,7.6
V1a_weekly_strict,2006-10-30,2006-11-13,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1377.9300537109375,11.199999809265137,14.3
V1a_weekly_strict,2006-11-06,2006-11-20,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1379.780029296875,11.15999984741211,13.1
V1a_weekly_strict,2006-11-13,2006-11-27,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1384.4200439453125,10.859999656677246,6.8
V1a_weekly_strict,2006-11-20,2006-12-04,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1400.5,9.970000267028809,0.0
V1a_weekly_strict,2006-11-27,2006-12-11,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1381.9599609375,12.300000190734863,57.4
V1a_weekly_strict,2006-12-04,2006-12-18,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1409.1199951171875,11.229999542236328,20.3
V1a_weekly_strict,2006-12-11,2006-12-25,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1413.0400390625,10.710000038146973,5.6
V1a_weekly_strict,2006-12-18,2007-01-01,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1422.47998046875,10.600000381469727,5.2
V1a_weekly_strict,2007-01-08,2007-01-22,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1412.8399658203125,12.0,49.0
V1a_weekly_strict,2007-01-22,2007-02-05,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1422.949951171875,10.770000457763672,11.2
V1a_weekly_strict,2007-01-29,2007-02-12,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1420.6199951171875,11.449999809265137,28.7
V1a_weekly_strict,2007-02-05,2007-02-19,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1446.989990234375,10.550000190734863,8.0
V1a_weekly_strict,2007-02-12,2007-02-26,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1433.3699951171875,11.609999656677246,40.6
V1a_weekly_strict,2007-02-26,2007-03-12,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1449.3699951171875,11.149999618530273,27.1
V1a_weekly_strict,2007-03-26,2007-04-09,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1437.5,13.15999984741211,67.7
V1a_weekly_strict,2007-04-09,2007-04-23,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1444.6099853515625,13.140000343322754,63.7
V1a_weekly_strict,2007-04-16,2007-04-30,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1468.3299560546875,11.979999542236328,45.4
V1a_weekly_strict,2007-04-23,2007-05-07,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1480.9300537109375,13.039999961853027,62.2
V1a_weekly_strict,2007-05-07,2007-05-21,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1509.47998046875,13.149999618530273,62.5
V1a_weekly_strict,2007-05-14,2007-05-28,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1503.1500244140625,13.960000038146973,68.9
V1a_weekly_strict,2007-05-21,2007-06-04,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1525.0999755859375,13.300000190734863,64.9
V1a_weekly_strict,2007-06-04,2007-06-18,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1539.1800537109375,13.289999961853027,66.9
V1a_weekly_strict,2007-06-18,2007-07-02,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1531.050048828125,13.420000076293945,68.1
V1a_weekly_strict,2007-06-25,2007-07-10,ic_combined,Iron Condor,ic,816.0,425.3333333333333,564.3647328885294,1497.739990234375,16.649999618530273,94.8
V1a_weekly_strict,2007-08-20,2007-08-21,ic_combined,Iron Condor (High Vol),ic,824.0,421.3333333333333,551.4484823370739,1445.550048828125,26.329999923706055,97.2
V1a_weekly_strict,2007-08-27,2007-08-28,ic_combined,Iron Condor (High Vol),ic,813.3333333333334,426.6666666666667,543.6627414653966,1466.7900390625,22.719999313354492,94.0
V1a_weekly_strict,2007-11-19,2007-11-20,ic_combined,Iron Condor (High Vol),ic,810.6666666666666,428.0,541.7163062474771,1433.27001953125,26.010000228881836,93.2
V1a_weekly_strict,2007-12-03,2007-12-04,ic_combined,Iron Condor (High Vol),ic,779.0,443.8333333333333,518.6023880346851,1472.4200439453125,23.610000610351562,83.7
V1a_weekly_strict,2007-12-10,2007-12-11,ic_combined,Iron Condor,ic,744.3333333333334,461.1666666666667,490.7941044104441,1515.9599609375,20.739999771118164,73.3
V1a_weekly_strict,2007-12-31,2008-01-02,ic_combined,Iron Condor (High Vol),ic,753.6666666666666,456.5,500.11125346445135,1468.3599853515625,22.5,76.1
V1a_weekly_strict,2008-01-14,2008-01-15,ic_combined,Iron Condor (High Vol),ic,755.0,455.8333333333333,501.084471073411,1416.25,22.899999618530273,76.5
V1a_weekly_strict,2008-01-28,2008-01-29,ic_combined,Iron Condor (High Vol),ic,816.0,425.3333333333333,545.6091766833159,1353.9599609375,27.780000686645508,94.8
V1a_weekly_strict,2008-02-04,2008-02-05,ic_combined,Iron Condor (High Vol),ic,792.0,437.3333333333333,528.0912597220419,1380.8199462890625,25.989999771118164,87.6
V1a_weekly_strict,2008-03-24,2008-03-25,ic_combined,Iron Condor (High Vol),ic,764.3333333333334,451.1666666666667,507.89699433612884,1349.8800048828125,25.729999542236328,79.3
V1a_weekly_strict,2008-03-31,2008-04-01,ic_combined,Iron Condor (High Vol),ic,756.3333333333334,455.1666666666667,502.05768868237067,1322.699951171875,25.610000610351562,76.9
V1a_weekly_strict,2008-04-07,2008-04-08,ic_combined,Iron Condor (High Vol),ic,666.0,500.3333333333333,436.1221956753534,1372.5400390625,22.420000076293945,49.8
V1a_weekly_strict,2009-05-04,2009-05-05,stress_force,Bull Put Spread (High Vol),put,946.9999999999999,1553.0,499.17780676360303,907.239990234375,34.529998779296875,39.4
V1a_weekly_strict,2009-05-11,2009-05-12,stress_force,Bull Put Spread (High Vol),put,935.4999999999999,1564.5,492.50880488632583,909.239990234375,32.869998931884766,37.1
V1a_weekly_strict,2009-05-18,2009-05-19,stress_force,Bull Put Spread (High Vol),put,913.5,1586.5,479.75071433849143,909.7100219726562,30.239999771118164,32.7
V1a_weekly_strict,2009-06-01,2009-06-02,stress_force,Bull Put Spread (High Vol),put,901.4999999999999,1598.5,472.79175585785447,942.8699951171875,30.040000915527344,30.3
V1a_weekly_strict,2009-06-08,2009-06-09,stress_force,Bull Put Spread (High Vol),put,895.5,1604.5,469.3122766175359,939.1400146484375,29.770000457763672,29.1
V1a_weekly_strict,2009-06-15,2009-06-16,stress_force,Bull Put Spread (High Vol),put,905.5,1594.5,475.1114086847334,923.719970703125,30.809999465942383,31.1
V1a_weekly_strict,2009-06-29,2009-06-30,stress_force,Bull Put Spread (High Vol),put,839.5,1660.5,436.83713704122994,927.22998046875,25.350000381469727,17.9
V1a_weekly_strict,2009-07-20,2009-07-21,stress_force,Bull Put Spread (High Vol),put,823.5,1676.5,427.5585257337139,951.1300048828125,24.399999618530273,14.7
V1a_weekly_strict,2009-07-27,2009-07-28,stress_force,Bull Put Spread (High Vol),put,817.5000000000001,1682.5,424.07904649339554,982.1799926757812,24.280000686645508,13.5
V1a_weekly_strict,2009-08-10,2009-08-11,stress_force,Bull Put Spread (High Vol),put,813.5,1686.5,421.7593936665165,1007.0999755859375,24.989999771118164,12.7
V1a_weekly_strict,2009-08-17,2009-08-18,stress_force,Bull Put Spread (High Vol),put,847.5,1652.5,441.476442694988,979.72998046875,27.889999389648438,19.5
V1a_weekly_strict,2009-08-24,2009-08-25,stress_force,Bull Put Spread (High Vol),put,808.0,1692.0,418.5698710295578,1025.5699462890625,25.139999389648438,11.6
V1a_weekly_strict,2009-08-31,2009-09-01,stress_force,Bull Put Spread (High Vol),put,833.4999999999999,1666.5,433.3576578009114,1020.6199951171875,26.010000228881836,16.7
V1a_weekly_strict,2009-09-14,2009-09-15,stress_force,Bull Put Spread (High Vol),put,757.9999999999999,1742.0,389.57421069357025,1049.3399658203125,23.860000610351562,1.6
V1a_weekly_strict,2009-09-21,2009-09-22,stress_force,Bull Put Spread (High Vol),put,770.0,1730.0,396.5331691742074,1064.6600341796875,24.059999465942383,4.0
V1a_weekly_strict,2009-09-28,2009-09-29,stress_force,Bull Put Spread (High Vol),put,796.0000000000001,1704.0,411.61091254892085,1062.97998046875,24.8799991607666,9.2
V1a_weekly_strict,2009-10-12,2009-10-13,stress_force,Bull Put Spread (High Vol),put,750.0,1750.0,384.9349050398123,1076.18994140625,23.010000228881836,0.0
V1a_weekly_strict,2009-10-26,2009-10-27,stress_force,Bull Put Spread (High Vol),put,805.9999999999999,1694.0,417.4100446161183,1066.949951171875,24.309999465942383,11.2
V1a_weekly_strict,2009-11-09,2009-11-10,stress_force,Bull Put Spread (High Vol),put,776.0,1724.0,400.0126484145258,1093.0799560546875,23.149999618530273,5.2
V1a_weekly_strict,2009-11-16,2009-11-17,stress_force,Bull Put Spread (High Vol),put,768.0,1732.0,395.37334276076785,1109.300048828125,22.889999389648438,3.6
V1a_weekly_strict,2009-11-30,2009-12-01,stress_force,Bull Put Spread (High Vol),put,841.5000000000001,1658.5,437.99696345466947,1095.6300048828125,24.510000228881836,18.3
V1a_weekly_strict,2009-12-07,2009-12-08,stress_force,Bull Put Spread (High Vol),put,773.9999999999999,1726.0,398.8528220010863,1103.25,22.100000381469727,4.8
V1a_weekly_strict,2010-05-10,2010-05-11,ic_combined,Iron Condor (High Vol),ic,784.3333333333334,441.1666666666667,522.4952584705238,1159.72998046875,28.84000015258789,85.3
V1a_weekly_strict,2010-05-17,2010-05-18,ic_combined,Iron Condor (High Vol),ic,816.0,425.3333333333333,545.6091766833159,1136.93994140625,30.84000015258789,94.8
V1a_weekly_strict,2010-06-14,2010-06-15,ic_combined,Iron Condor (High Vol),ic,779.0,443.8333333333333,518.6023880346851,1089.6300048828125,28.579999923706055,83.7
V1a_weekly_strict,2010-07-19,2010-07-20,ic_combined,Iron Condor (High Vol),ic,755.0,455.8333333333333,501.084471073411,1071.25,25.969999313354492,76.5
V1a_weekly_strict,2010-07-26,2010-07-27,ic_combined,Iron Condor (High Vol),ic,637.9999999999999,514.3333333333334,415.6846258872003,1115.010009765625,22.729999542236328,41.4
V1a_weekly_strict,2010-08-02,2010-08-03,stress_force,Bull Put Spread (High Vol),put,929.5,1570.5,489.02932564600746,1125.8599853515625,22.010000228881836,35.9
V1a_weekly_strict,2010-08-09,2010-08-10,stress_force,Bull Put Spread (High Vol),put,939.0,1561.0,494.538501109845,1127.7900390625,22.139999389648438,37.8
V1a_weekly_strict,2010-08-23,2010-08-24,ic_combined,Iron Condor (High Vol),ic,748.3333333333334,459.1666666666667,496.2183830286127,1067.3599853515625,25.65999984741211,74.5
V1a_weekly_strict,2010-09-27,2010-09-28,ic_combined,Iron Condor (High Vol),ic,656.6666666666666,505.0,429.30967241263573,1142.1600341796875,22.540000915527344,47.0
V1a_weekly_strict,2010-10-04,2010-10-05,ic_combined,Iron Condor (High Vol),ic,692.6666666666665,487.00000000000006,455.58654785454655,1137.030029296875,23.530000686645508,57.8
V1a_weekly_strict,2010-11-29,2010-11-30,stress_force,Bull Put Spread,put,967.0,1533.0,507.5221884884454,1187.760009765625,21.530000686645508,43.4
V1a_weekly_strict,2011-03-07,2011-03-15,stress_force,Bull Put Spread,put,991.0,1509.0,401.289190873014,1310.1300048828125,20.65999984741211,48.2
V1a_weekly_strict,2011-06-06,2011-06-07,ic_combined,Iron Condor,ic,641.9999999999999,512.3333333333334,416.44399690753045,1286.1700439453125,18.489999771118164,42.6
V1a_weekly_strict,2011-07-11,2011-07-14,ic_combined,Iron Condor,ic,651.3333333333334,507.6666666666667,392.19130575907167,1319.489990234375,18.389999389648438,45.4
V1a_weekly_strict,2011-08-15,2011-08-16,ic_combined,Iron Condor (High Vol),ic,825.3333333333334,420.6666666666667,552.4216999460335,1204.489990234375,31.8700008392334,97.6
V1a_weekly_strict,2011-08-29,2011-08-30,ic_combined,Iron Condor (High Vol),ic,816.0,425.3333333333333,545.6091766833159,1210.0799560546875,32.279998779296875,94.8
V1a_weekly_strict,2011-09-19,2011-09-20,ic_combined,Iron Condor (High Vol),ic,804.0,431.3333333333333,536.8502182026788,1204.0899658203125,32.72999954223633,91.2
V1a_weekly_strict,2011-10-10,2011-10-11,ic_combined,Iron Condor (High Vol),ic,789.6666666666666,438.5,526.3881289063625,1194.8900146484375,33.02000045776367,86.9
V1a_weekly_strict,2011-10-17,2011-10-18,stress_force,Bull Put Spread (High Vol),put,1186.5,1313.5,638.0670197729831,1200.8599853515625,33.38999938964844,87.3
V1a_weekly_strict,2011-10-24,2011-10-25,stress_force,Bull Put Spread (High Vol),put,1138.5000000000002,1361.4999999999998,610.2311858504352,1254.18994140625,29.260000228881836,77.7
