variant,entry_date,exit_date,strategy,pnl,max_loss,n_contracts,pnl_source
V1b_weekly_catchup,2001-10-01,2001-10-15,Iron Condor (High Vol),-14701.741245040059,77651.80709886998,3,bootstrap
V1b_weekly_catchup,2001-10-10,2001-10-24,Iron Condor (High Vol),11781.114794814925,83411.76028497127,3,bootstrap
V1b_weekly_catchup,2001-10-22,2001-11-05,Iron Condor (High Vol),-22533.665824969255,82908.38559010877,3,bootstrap
V1b_weekly_catchup,2001-10-29,2001-11-12,Iron Condor (High Vol),12540.04541977634,78319.96666765829,3,bootstrap
V1b_weekly_catchup,2001-11-06,2001-11-20,Bull Put Spread (High Vol),3271.0017469152654,62463.57851223555,3,bootstrap
V1b_weekly_catchup,2001-11-12,2001-11-26,Bull Put Spread (High Vol),9653.967052069642,63461.83395252464,3,bootstrap
V1b_weekly_catchup,2001-11-19,2001-12-03,Iron Condor (High Vol),10627.937456362779,154538.78641081008,3,bootstrap
V1b_weekly_catchup,2001-11-26,2001-12-10,Bull Put Spread (High Vol),9948.732489053877,75493.38740363324,3,bootstrap
V1b_weekly_catchup,2001-12-03,2001-12-17,Iron Condor (High Vol),15587.740656203649,100046.83321205805,3,bootstrap
V1b_weekly_catchup,2001-12-10,2001-12-24,Iron Condor (High Vol),14045.308397472103,88315.0999803175,3,bootstrap
V1b_weekly_catchup,2001-12-17,2001-12-31,Iron Condor (High Vol),-47.52320061527092,79633.05981909952,3,bootstrap
V1b_weekly_catchup,2001-12-24,2002-01-07,Bull Put Spread (High Vol),13865.472600447389,88806.41436044296,3,bootstrap
V1b_weekly_catchup,2001-12-31,2002-01-14,Iron Condor (High Vol),13692.783079358578,82884.81364491433,3,engine_d+0
V1b_weekly_catchup,2002-01-09,2002-01-23,Bull Put Spread (High Vol),-6317.187231713119,80318.12831722485,3,bootstrap
V1b_weekly_catchup,2002-01-14,2002-01-28,Iron Condor (High Vol),13412.681320390799,84134.96460523772,3,engine_d+0
V1b_weekly_catchup,2002-01-22,2002-02-05,Bear Call Spread (High Vol),-1794.2178476969734,91186.29935204113,3,bootstrap
V1b_weekly_catchup,2002-01-29,2002-02-12,Bear Call Spread (High Vol),8788.314502492878,99190.1586401836,3,engine_d+0
V1b_weekly_catchup,2002-02-20,2002-03-06,Bear Call Spread (High Vol),-232.69496647809007,97261.64514494708,3,engine_d+1
V1b_weekly_catchup,2002-05-07,2002-05-21,Iron Condor,4667.527151764792,75454.67660982267,3,engine_d+0
V1b_weekly_catchup,2002-07-29,2002-08-12,Iron Condor (High Vol),12260.97042175804,188369.2047481395,3,engine_d+0
V1b_weekly_catchup,2002-08-14,2002-08-28,Iron Condor (High Vol),7721.277209367442,197548.3301797953,3,engine_d+0
V1b_weekly_catchup,2002-08-19,2002-09-02,Bull Put Spread (High Vol),-14338.145878824595,77524.82158971971,3,engine_d+0
V1b_weekly_catchup,2002-08-26,2002-09-09,Bull Put Spread (High Vol),9928.97006371827,69395.53218732412,3,bootstrap
V1b_weekly_catchup,2002-09-11,2002-09-25,Iron Condor (High Vol),15429.284245229468,222403.362055002,3,engine_d+0
V1b_weekly_catchup,2002-10-01,2002-10-15,Iron Condor (High Vol),12997.972318565236,79214.97940311529,3,bootstrap
V1b_weekly_catchup,2002-10-15,2002-10-29,Iron Condor (High Vol),15180.263044034584,206161.0518267174,3,engine_d+0
V1b_weekly_catchup,2002-10-21,2002-11-04,Bull Put Spread (High Vol),12028.81435487749,89676.74885878041,3,engine_d+0
V1b_weekly_catchup,2002-10-28,2002-11-11,Iron Condor (High Vol),11588.186911842853,193277.32124413736,3,engine_d+0
V1b_weekly_catchup,2002-11-04,2002-11-18,Bull Put Spread (High Vol),12138.53256042014,83409.33692949996,3,engine_d+2
V1b_weekly_catchup,2002-11-11,2002-11-25,Iron Condor (High Vol),-12079.404142547437,195510.59486215896,3,bootstrap
V1b_weekly_catchup,2002-11-18,2002-12-02,Iron Condor (High Vol),13183.115765392562,79490.10520494539,3,bootstrap
V1b_weekly_catchup,2002-11-25,2002-12-09,Iron Condor (High Vol),14288.74638783856,89665.41742645777,3,bootstrap
V1b_weekly_catchup,2002-12-02,2002-12-16,Iron Condor (High Vol),-11370.341197621628,144162.9343542371,3,bootstrap
V1b_weekly_catchup,2002-12-11,2002-12-25,Iron Condor (High Vol),12673.172626850013,80581.94628837334,3,bootstrap
V1b_weekly_catchup,2002-12-16,2002-12-30,Iron Condor (High Vol),12859.935215310281,77230.14478458001,3,bootstrap
V1b_weekly_catchup,2002-12-23,2003-01-06,Iron Condor (High Vol),13071.593253916773,197950.076402552,3,bootstrap
V1b_weekly_catchup,2002-12-30,2003-01-13,Bear Call Spread (High Vol),-28220.107239878278,95401.25820352134,3,bootstrap
V1b_weekly_catchup,2003-01-06,2003-01-20,Iron Condor (High Vol),14896.891621059738,92717.71395430871,3,bootstrap
V1b_weekly_catchup,2003-01-13,2003-01-27,Iron Condor (High Vol),18558.414068094,118342.82001685655,3,bootstrap
V1b_weekly_catchup,2003-01-21,2003-02-04,Bear Call Spread (High Vol),-4991.167896024677,90583.10009717633,3,bootstrap
V1b_weekly_catchup,2003-03-03,2003-03-17,Bear Call Spread (High Vol),8113.836383268226,92699.30350253044,3,bootstrap
V1b_weekly_catchup,2003-03-17,2003-03-31,Iron Condor (High Vol),11304.352482451859,165154.9284061102,3,bootstrap
V1b_weekly_catchup,2003-03-24,2003-04-07,Iron Condor (High Vol),15767.837018655318,205193.60760036876,3,bootstrap
V1b_weekly_catchup,2003-03-31,2003-04-14,Iron Condor (High Vol),9351.278903232069,145175.51774809253,3,bootstrap
V1b_weekly_catchup,2003-04-07,2003-04-21,Iron Condor (High Vol),7182.957653062533,137166.89224244378,3,bootstrap
V1b_weekly_catchup,2003-04-14,2003-04-28,Bull Put Spread (High Vol),7972.859245981578,64539.488748007396,3,bootstrap
V1b_weekly_catchup,2003-06-09,2003-06-23,Bull Put Spread (High Vol),7814.735066880059,62769.95639493363,3,engine_d+0
V1b_weekly_catchup,2004-01-21,2004-02-04,Bull Call Diagonal,-2443.061377866178,102703.83994556451,3,engine_d+0
V1b_weekly_catchup,2004-01-26,2004-02-09,Bull Call Diagonal,21854.582454665633,91533.25562272215,3,bootstrap
V1b_weekly_catchup,2004-02-25,2004-03-10,Bull Call Diagonal,-7948.388908590802,106108.17119537771,3,engine_d+0
V1b_weekly_catchup,2004-03-01,2004-03-15,Bull Call Diagonal,27154.68513258983,96632.29018766724,3,bootstrap
V1b_weekly_catchup,2004-03-22,2004-04-05,Iron Condor,14062.012343823066,73801.57619828539,3,engine_d+0
V1b_weekly_catchup,2004-04-05,2004-04-19,Bull Call Diagonal,-22049.667453575734,91547.06454534458,3,bootstrap
V1b_weekly_catchup,2004-06-16,2004-06-30,Bull Call Diagonal,-18357.78686067425,105873.89281779103,3,engine_d+0
V1b_weekly_catchup,2004-06-22,2004-07-06,Bull Call Diagonal,-13027.184180649514,85668.58243839347,3,bootstrap
V1b_weekly_catchup,2004-06-30,2004-07-14,Bull Call Diagonal,-13206.695589199024,102823.08512941448,3,bootstrap
V1b_weekly_catchup,2004-09-07,2004-09-21,Bull Call Diagonal,-18532.36514978054,100288.15099442427,3,bootstrap
V1b_weekly_catchup,2004-09-13,2004-09-27,Bull Call Diagonal,-3037.594357975823,85261.01131524872,3,bootstrap
V1b_weekly_catchup,2004-09-20,2004-10-04,Bull Call Diagonal,-4807.858393060698,92885.01765902407,3,bootstrap
V1b_weekly_catchup,2004-09-28,2004-10-12,Bull Call Diagonal,-1323.9663342901338,74942.04933268996,3,bootstrap
V1b_weekly_catchup,2004-10-04,2004-10-18,Bull Call Diagonal,34305.0914368955,77919.04340521764,3,bootstrap
V1b_weekly_catchup,2004-10-11,2004-10-25,Bull Call Diagonal,-13206.695589199024,102823.08512941448,3,bootstrap
V1b_weekly_catchup,2004-11-02,2004-11-16,Bull Put Spread,13882.883515445525,48002.65341694177,3,engine_d+0
V1b_weekly_catchup,2004-11-08,2004-11-22,Bull Call Diagonal,20632.661267855445,102668.05729950916,3,bootstrap
V1b_weekly_catchup,2004-11-15,2004-11-29,Bull Call Diagonal,7742.03989098694,96636.21132691894,3,engine_d+0
V1b_weekly_catchup,2004-11-22,2004-12-06,Bull Call Diagonal,25676.226977548395,89196.77653902923,3,bootstrap
