date,kind,struct,pricing,pnl,stride45
2010-11-02,melt_up,IC,HAIRCUT,479.0,False
2010-11-02,melt_up,BPS,FLAT,880.0,False
2010-11-02,melt_up,BPS,HAIRCUT,643.0,False
2010-11-04,oscillation,IC,FLAT,761.0,True
2010-11-04,oscillation,IC,HAIRCUT,373.0,True
2010-11-04,oscillation,BPS,FLAT,733.0,True
2010-11-04,oscillation,BPS,HAIRCUT,497.0,True
2010-11-11,oscillation,IC,FLAT,730.0,False
2010-11-11,oscillation,IC,HAIRCUT,352.0,False
2010-11-11,oscillation,BPS,FLAT,726.0,False
2010-11-11,oscillation,BPS,HAIRCUT,493.0,False
2010-11-18,oscillation,IC,FLAT,725.0,False
2010-11-18,oscillation,IC,HAIRCUT,354.0,False
2010-11-18,oscillation,BPS,FLAT,734.0,False
2010-11-18,oscillation,BPS,HAIRCUT,503.0,False
2010-11-26,oscillation,IC,FLAT,893.0,False
2010-11-26,oscillation,IC,HAIRCUT,510.0,False
2010-11-26,oscillation,BPS,FLAT,837.0,False
2010-11-26,oscillation,BPS,HAIRCUT,613.0,False
2010-12-03,oscillation,IC,FLAT,718.0,False
2010-12-03,oscillation,IC,HAIRCUT,338.0,False
2010-12-03,oscillation,BPS,FLAT,705.0,False
2010-12-03,oscillation,BPS,HAIRCUT,474.0,False
2010-12-10,melt_up,IC,FLAT,705.0,True
2010-12-10,melt_up,IC,HAIRCUT,322.0,True
2010-12-10,melt_up,BPS,FLAT,702.0,True
2010-12-10,melt_up,BPS,HAIRCUT,469.0,True
2010-12-17,melt_up,IC,FLAT,651.0,False
2010-12-17,melt_up,IC,HAIRCUT,267.0,False
2010-12-17,melt_up,BPS,FLAT,651.0,False
2010-12-17,melt_up,BPS,HAIRCUT,417.0,False
2010-12-27,melt_up,IC,FLAT,770.0,False
2010-12-27,melt_up,IC,HAIRCUT,358.0,False
2010-12-27,melt_up,BPS,FLAT,756.0,False
2010-12-27,melt_up,BPS,HAIRCUT,507.0,False
2011-01-03,melt_up,IC,FLAT,763.0,False
2011-01-03,melt_up,IC,HAIRCUT,349.0,False
2011-01-03,melt_up,BPS,FLAT,756.0,False
2011-01-03,melt_up,BPS,HAIRCUT,504.0,False
2011-01-10,melt_up,IC,FLAT,748.0,False
2011-01-10,melt_up,IC,HAIRCUT,342.0,False
2011-01-10,melt_up,BPS,FLAT,754.0,False
2011-01-10,melt_up,BPS,HAIRCUT,502.0,False
2011-01-18,melt_up,IC,FLAT,702.0,False
2011-01-18,melt_up,IC,HAIRCUT,284.0,False
2011-01-18,melt_up,BPS,FLAT,702.0,False
2011-01-18,melt_up,BPS,HAIRCUT,441.0,False
2011-01-25,melt_up,IC,FLAT,775.0,False
2011-01-25,melt_up,IC,HAIRCUT,354.0,False
2011-01-25,melt_up,BPS,FLAT,745.0,False
2011-01-25,melt_up,BPS,HAIRCUT,491.0,False
2011-01-27,melt_up,IC,FLAT,695.0,True
2011-01-27,melt_up,IC,HAIRCUT,288.0,True
2011-01-27,melt_up,BPS,FLAT,682.0,True
2011-01-27,melt_up,BPS,HAIRCUT,431.0,True
2011-02-03,melt_up,IC,FLAT,718.0,False
2011-02-03,melt_up,IC,HAIRCUT,308.0,False
2011-02-03,melt_up,BPS,FLAT,700.0,False
2011-02-03,melt_up,BPS,HAIRCUT,449.0,False
2011-02-10,melt_up,IC,FLAT,696.0,False
2011-02-10,melt_up,IC,HAIRCUT,282.0,False
2011-02-10,melt_up,BPS,FLAT,701.0,False
2011-02-10,melt_up,BPS,HAIRCUT,446.0,False
2011-02-17,melt_up,IC,FLAT,729.0,False
2011-02-17,melt_up,IC,HAIRCUT,309.0,False
2011-02-17,melt_up,BPS,FLAT,-2377.0,False
2011-02-17,melt_up,BPS,HAIRCUT,-2635.0,False
2011-02-18,melt_down,IC,FLAT,725.0,True
2011-02-18,melt_down,IC,HAIRCUT,305.0,True
2011-02-18,melt_down,BPS,FLAT,-2307.0,True
2011-02-18,melt_down,BPS,HAIRCUT,-2558.0,True
2011-02-28,melt_down,IC,FLAT,846.0,False
2011-02-28,melt_down,IC,HAIRCUT,406.0,False
2011-02-28,melt_down,BPS,FLAT,829.0,False
2011-02-28,melt_down,BPS,HAIRCUT,560.0,False
2011-03-07,melt_down,IC,FLAT,928.0,False
2011-03-07,melt_down,IC,HAIRCUT,491.0,False
2011-03-07,melt_down,BPS,FLAT,926.0,False
2011-03-07,melt_down,BPS,HAIRCUT,661.0,False
2011-03-14,melt_down,IC,FLAT,936.0,False
2011-03-14,melt_down,IC,HAIRCUT,508.0,False
2011-03-14,melt_down,BPS,FLAT,950.0,False
2011-03-14,melt_down,BPS,HAIRCUT,687.0,False
2011-03-17,melt_up,IC,FLAT,1098.0,True
2011-03-17,melt_up,IC,HAIRCUT,689.0,True
2011-03-17,melt_up,BPS,FLAT,1140.0,True
2011-03-17,melt_up,BPS,HAIRCUT,887.0,True
2011-03-24,melt_up,IC,FLAT,784.0,False
2011-03-24,melt_up,IC,HAIRCUT,370.0,False
2011-03-24,melt_up,BPS,FLAT,781.0,False
2011-03-24,melt_up,BPS,HAIRCUT,527.0,False
2011-03-31,melt_up,IC,FLAT,791.0,False
2011-03-31,melt_up,IC,HAIRCUT,370.0,False
2011-03-31,melt_up,BPS,FLAT,776.0,False
2011-03-31,melt_up,BPS,HAIRCUT,520.0,False
2011-04-07,melt_up,IC,FLAT,751.0,False
2011-04-07,melt_up,IC,HAIRCUT,332.0,False
2011-04-07,melt_up,BPS,FLAT,725.0,False
2011-04-07,melt_up,BPS,HAIRCUT,469.0,False
2011-04-14,melt_up,IC,FLAT,714.0,False
2011-04-14,melt_up,IC,HAIRCUT,302.0,False
2011-04-14,melt_up,BPS,FLAT,695.0,False
2011-04-14,melt_up,BPS,HAIRCUT,443.0,False
2011-04-21,melt_up,IC,FLAT,642.0,False
2011-04-21,melt_up,IC,HAIRCUT,231.0,False
2011-04-21,melt_up,BPS,FLAT,654.0,False
2011-04-21,melt_up,BPS,HAIRCUT,396.0,False
2011-04-26,melt_down,IC,FLAT,-581.0,True
2011-04-26,melt_down,IC,HAIRCUT,-1017.0,True
2011-04-26,melt_down,BPS,FLAT,728.0,True
2011-04-26,melt_down,BPS,HAIRCUT,455.0,True
2011-05-03,melt_down,IC,FLAT,-877.0,False
2011-05-03,melt_down,IC,HAIRCUT,-1316.0,False
2011-05-03,melt_down,BPS,FLAT,-859.0,False
2011-05-03,melt_down,BPS,HAIRCUT,-1126.0,False
2011-05-10,melt_down,IC,FLAT,-1628.0,False
2011-05-10,melt_down,IC,HAIRCUT,-2064.0,False
2011-05-10,melt_down,BPS,FLAT,-2381.0,False
2011-05-10,melt_down,BPS,HAIRCUT,-2648.0,False
2011-05-17,melt_down,IC,FLAT,802.0,False
2011-05-17,melt_down,IC,HAIRCUT,370.0,False
2011-05-17,melt_down,BPS,FLAT,-2538.0,False
2011-05-17,melt_down,BPS,HAIRCUT,-2801.0,False
2011-05-24,melt_down,IC,FLAT,779.0,False
2011-05-24,melt_down,IC,HAIRCUT,357.0,False
2011-05-24,melt_down,BPS,FLAT,348.0,False
2011-05-24,melt_down,BPS,HAIRCUT,88.0,False
2011-06-01,melt_down,IC,FLAT,804.0,False
2011-06-01,melt_down,IC,HAIRCUT,380.0,False
2011-06-01,melt_down,BPS,FLAT,830.0,False
2011-06-01,melt_down,BPS,HAIRCUT,563.0,False
2011-06-06,melt_up,IC,FLAT,810.0,True
2011-06-06,melt_up,IC,HAIRCUT,389.0,True
2011-06-06,melt_up,BPS,FLAT,797.0,True
2011-06-06,melt_up,BPS,HAIRCUT,543.0,True
2011-06-13,melt_up,IC,FLAT,855.0,False
2011-06-13,melt_up,IC,HAIRCUT,437.0,False
2011-06-13,melt_up,BPS,FLAT,827.0,False
2011-06-13,melt_up,BPS,HAIRCUT,576.0,False
2011-06-20,melt_up,IC,FLAT,790.0,False
2011-06-20,melt_up,IC,HAIRCUT,368.0,False
2011-06-20,melt_up,BPS,FLAT,855.0,False
2011-06-20,melt_up,BPS,HAIRCUT,602.0,False
2011-06-27,melt_up,IC,FLAT,-1849.0,False
2011-06-27,melt_up,IC,HAIRCUT,-2269.0,False
2011-06-27,melt_up,BPS,FLAT,901.0,False
2011-06-27,melt_up,BPS,HAIRCUT,647.0,False
2011-07-01,melt_down,IC,FLAT,-2179.0,True
2011-07-01,melt_down,IC,HAIRCUT,-2601.0,True
2011-07-01,melt_down,BPS,FLAT,-1599.0,True
2011-07-01,melt_down,BPS,HAIRCUT,-1850.0,True
2011-07-11,melt_down,IC,FLAT,-2548.0,False
2011-07-11,melt_down,IC,HAIRCUT,-2986.0,False
2011-07-11,melt_down,BPS,FLAT,-2678.0,False
2011-07-11,melt_down,BPS,HAIRCUT,-2944.0,False
2011-07-18,melt_down,IC,FLAT,-713.0,False
2011-07-18,melt_down,IC,HAIRCUT,-1149.0,False
2011-07-18,melt_down,BPS,FLAT,-3053.0,False
2011-07-18,melt_down,BPS,HAIRCUT,-3317.0,False
2011-07-25,melt_down,IC,FLAT,-2619.0,False
2011-07-25,melt_down,IC,HAIRCUT,-3058.0,False
2011-07-25,melt_down,BPS,FLAT,-2822.0,False
2011-07-25,melt_down,BPS,HAIRCUT,-3093.0,False
2011-10-31,melt_down,IC,FLAT,1280.0,True
2011-10-31,melt_down,IC,HAIRCUT,861.0,True
2011-10-31,melt_down,BPS,FLAT,1302.0,True
2011-10-31,melt_down,BPS,HAIRCUT,1052.0,True
2011-11-07,melt_down,IC,FLAT,1284.0,False
2011-11-07,melt_down,IC,HAIRCUT,861.0,False
2011-11-07,melt_down,BPS,FLAT,1274.0,False
2011-11-07,melt_down,BPS,HAIRCUT,1024.0,False
2011-11-14,melt_down,IC,FLAT,1314.0,False
2011-11-14,melt_down,IC,HAIRCUT,902.0,False
2011-11-14,melt_down,BPS,FLAT,1327.0,False
2011-11-14,melt_down,BPS,HAIRCUT,1078.0,False
2011-11-30,oscillation,IC,FLAT,1147.0,True
2011-11-30,oscillation,IC,HAIRCUT,744.0,True
2011-11-30,oscillation,BPS,FLAT,1175.0,True
2011-11-30,oscillation,BPS,HAIRCUT,927.0,True
2011-12-07,oscillation,IC,FLAT,1179.0,False
2011-12-07,oscillation,IC,HAIRCUT,778.0,False
2011-12-07,oscillation,BPS,FLAT,1215.0,False
2011-12-07,oscillation,BPS,HAIRCUT,970.0,False
2011-12-14,oscillation,IC,FLAT,1034.0,False
2011-12-14,oscillation,IC,HAIRCUT,650.0,False
2011-12-14,oscillation,BPS,FLAT,1035.0,False
2011-12-14,oscillation,BPS,HAIRCUT,801.0,False
2011-12-21,oscillation,IC,FLAT,855.0,False
2011-12-21,oscillation,IC,HAIRCUT,466.0,False
2011-12-21,oscillation,BPS,FLAT,852.0,False
2011-12-21,oscillation,BPS,HAIRCUT,618.0,False
2011-12-29,oscillation,IC,FLAT,941.0,False
2011-12-29,oscillation,IC,HAIRCUT,541.0,False
2011-12-29,oscillation,BPS,FLAT,926.0,False
2011-12-29,oscillation,BPS,HAIRCUT,687.0,False
2012-01-03,melt_up,IC,FLAT,996.0,True
2012-01-03,melt_up,IC,HAIRCUT,573.0,True
2012-01-03,melt_up,BPS,FLAT,1005.0,True
2012-01-03,melt_up,BPS,HAIRCUT,751.0,True
2012-01-10,melt_up,IC,FLAT,903.0,False
2012-01-10,melt_up,IC,HAIRCUT,484.0,False
2012-01-10,melt_up,BPS,FLAT,899.0,False
2012-01-10,melt_up,BPS,HAIRCUT,643.0,False
2012-01-18,melt_up,IC,FLAT,912.0,False
2012-01-18,melt_up,IC,HAIRCUT,489.0,False
2012-01-18,melt_up,BPS,FLAT,953.0,False
2012-01-18,melt_up,BPS,HAIRCUT,687.0,False
2012-01-25,melt_up,IC,FLAT,827.0,False
2012-01-25,melt_up,IC,HAIRCUT,398.0,False
2012-01-25,melt_up,BPS,FLAT,797.0,False
2012-01-25,melt_up,BPS,HAIRCUT,536.0,False
2012-02-01,melt_up,IC,FLAT,804.0,False
2012-02-01,melt_up,IC,HAIRCUT,382.0,False
2012-02-01,melt_up,BPS,FLAT,823.0,False
2012-02-01,melt_up,BPS,HAIRCUT,561.0,False
2012-02-03,melt_up,IC,FLAT,763.0,True
2012-02-03,melt_up,IC,HAIRCUT,340.0,True
2012-02-03,melt_up,BPS,FLAT,725.0,True
2012-02-03,melt_up,BPS,HAIRCUT,472.0,True
2012-02-10,melt_up,IC,FLAT,934.0,False
2012-02-10,melt_up,IC,HAIRCUT,505.0,False
2012-02-10,melt_up,BPS,FLAT,904.0,False
2012-02-10,melt_up,BPS,HAIRCUT,650.0,False
2012-02-17,melt_up,IC,FLAT,788.0,False
2012-02-17,melt_up,IC,HAIRCUT,360.0,False
2012-02-17,melt_up,BPS,FLAT,773.0,False
2012-02-17,melt_up,BPS,HAIRCUT,517.0,False
2012-02-27,melt_up,IC,FLAT,845.0,False
2012-02-27,melt_up,IC,HAIRCUT,399.0,False
2012-02-27,melt_up,BPS,FLAT,870.0,False
2012-02-27,melt_up,BPS,HAIRCUT,593.0,False
2012-03-05,melt_up,IC,FLAT,851.0,False
2012-03-05,melt_up,IC,HAIRCUT,406.0,False
2012-03-05,melt_up,BPS,FLAT,850.0,False
2012-03-05,melt_up,BPS,HAIRCUT,573.0,False
2012-03-12,melt_up,IC,FLAT,740.0,False
2012-03-12,melt_up,IC,HAIRCUT,297.0,False
2012-03-12,melt_up,BPS,FLAT,698.0,False
2012-03-12,melt_up,BPS,HAIRCUT,429.0,False
2012-03-19,melt_up,IC,FLAT,715.0,False
2012-03-19,melt_up,IC,HAIRCUT,264.0,False
2012-03-19,melt_up,BPS,FLAT,724.0,False
2012-03-19,melt_up,BPS,HAIRCUT,445.0,False
2012-03-26,melt_down,IC,FLAT,695.0,True
2012-03-26,melt_down,IC,HAIRCUT,240.0,True
2012-03-26,melt_down,BPS,FLAT,447.0,True
2012-03-26,melt_down,BPS,HAIRCUT,167.0,True
2012-04-02,melt_down,IC,FLAT,-2333.0,False
2012-04-02,melt_down,IC,HAIRCUT,-2793.0,False
2012-04-02,melt_down,BPS,FLAT,721.0,False
2012-04-02,melt_down,BPS,HAIRCUT,443.0,False
2012-04-10,melt_down,IC,FLAT,972.0,False
2012-04-10,melt_down,IC,HAIRCUT,517.0,False
2012-04-10,melt_down,BPS,FLAT,953.0,False
2012-04-10,melt_down,BPS,HAIRCUT,678.0,False
2012-04-17,melt_down,IC,FLAT,-2628.0,False
2012-04-17,melt_down,IC,HAIRCUT,-3082.0,False
2012-04-17,melt_down,BPS,FLAT,-2823.0,False
2012-04-17,melt_down,BPS,HAIRCUT,-3105.0,False
2012-04-24,melt_down,IC,FLAT,857.0,False
2012-04-24,melt_down,IC,HAIRCUT,408.0,False
2012-04-24,melt_down,BPS,FLAT,-1186.0,False
2012-04-24,melt_down,BPS,HAIRCUT,-1463.0,False
2012-05-01,melt_down,IC,FLAT,787.0,False
2012-05-01,melt_down,IC,HAIRCUT,332.0,False
2012-05-01,melt_down,BPS,FLAT,-2604.0,False
2012-05-01,melt_down,BPS,HAIRCUT,-2883.0,False
2012-05-08,melt_down,IC,FLAT,896.0,False
2012-05-08,melt_down,IC,HAIRCUT,450.0,False
2012-05-08,melt_down,BPS,FLAT,-827.0,False
2012-05-08,melt_down,BPS,HAIRCUT,-1097.0,False
2012-05-14,oscillation,IC,FLAT,991.0,True
2012-05-14,oscillation,IC,HAIRCUT,550.0,True
2012-05-14,oscillation,BPS,FLAT,978.0,True
2012-05-14,oscillation,BPS,HAIRCUT,713.0,True
2012-05-21,oscillation,IC,FLAT,971.0,False
2012-05-21,oscillation,IC,HAIRCUT,543.0,False
2012-05-21,oscillation,BPS,FLAT,958.0,False
2012-05-21,oscillation,BPS,HAIRCUT,698.0,False
2012-05-29,oscillation,IC,FLAT,952.0,False
2012-05-29,oscillation,IC,HAIRCUT,515.0,False
2012-05-29,oscillation,BPS,FLAT,953.0,False
2012-05-29,oscillation,BPS,HAIRCUT,683.0,False
2012-06-05,oscillation,IC,FLAT,1092.0,False
2012-06-05,oscillation,IC,HAIRCUT,665.0,False
2012-06-05,oscillation,BPS,FLAT,1079.0,False
2012-06-05,oscillation,BPS,HAIRCUT,824.0,False
2012-06-12,oscillation,IC,FLAT,1004.0,False
2012-06-12,oscillation,IC,HAIRCUT,566.0,False
2012-06-12,oscillation,BPS,FLAT,981.0,False
2012-06-12,oscillation,BPS,HAIRCUT,718.0,False
2012-06-18,oscillation,IC,FLAT,836.0,True
2012-06-18,oscillation,IC,HAIRCUT,396.0,True
2012-06-18,oscillation,BPS,FLAT,828.0,True
2012-06-18,oscillation,BPS,HAIRCUT,562.0,True
2012-06-25,oscillation,IC,FLAT,916.0,False
2012-06-25,oscillation,IC,HAIRCUT,485.0,False
2012-06-25,oscillation,BPS,FLAT,904.0,False
2012-06-25,oscillation,BPS,HAIRCUT,644.0,False
2012-07-02,oscillation,IC,FLAT,777.0,False
2012-07-02,oscillation,IC,HAIRCUT,334.0,False
2012-07-02,oscillation,BPS,FLAT,774.0,False
2012-07-02,oscillation,BPS,HAIRCUT,504.0,False
2012-07-10,oscillation,IC,FLAT,862.0,False
2012-07-10,oscillation,IC,HAIRCUT,418.0,False
2012-07-10,oscillation,BPS,FLAT,850.0,False
2012-07-10,oscillation,BPS,HAIRCUT,579.0,False
2012-07-17,oscillation,IC,FLAT,777.0,False
2012-07-17,oscillation,IC,HAIRCUT,328.0,False
2012-07-17,oscillation,BPS,FLAT,770.0,False
2012-07-17,oscillation,BPS,HAIRCUT,495.0,False
2012-07-24,oscillation,IC,FLAT,935.0,False
2012-07-24,oscillation,IC,HAIRCUT,495.0,False
2012-07-24,oscillation,BPS,FLAT,949.0,False
2012-07-24,oscillation,BPS,HAIRCUT,677.0,False
2012-07-27,melt_up,IC,FLAT,765.0,True
2012-07-27,melt_up,IC,HAIRCUT,330.0,True
2012-07-27,melt_up,BPS,FLAT,773.0,True
2012-07-27,melt_up,BPS,HAIRCUT,505.0,True
2012-08-03,melt_up,IC,FLAT,705.0,False
2012-08-03,melt_up,IC,HAIRCUT,272.0,False
2012-08-03,melt_up,BPS,FLAT,727.0,False
2012-08-03,melt_up,BPS,HAIRCUT,457.0,False
2012-08-10,melt_up,IC,FLAT,670.0,False
2012-08-10,melt_up,IC,HAIRCUT,235.0,False
2012-08-10,melt_up,BPS,FLAT,649.0,False
2012-08-10,melt_up,BPS,HAIRCUT,386.0,False
2012-08-17,melt_up,IC,FLAT,627.0,False
2012-08-17,melt_up,IC,HAIRCUT,190.0,False
2012-08-17,melt_up,BPS,FLAT,622.0,False
2012-08-17,melt_up,BPS,HAIRCUT,356.0,False
2012-08-24,melt_up,IC,FLAT,699.0,False
2012-08-24,melt_up,IC,HAIRCUT,262.0,False
2012-08-24,melt_up,BPS,FLAT,698.0,False
2012-08-24,melt_up,BPS,HAIRCUT,432.0,False
2012-08-31,melt_up,IC,FLAT,809.0,False
2012-08-31,melt_up,IC,HAIRCUT,366.0,False
2012-08-31,melt_up,BPS,FLAT,793.0,False
2012-08-31,melt_up,BPS,HAIRCUT,528.0,False
2012-09-07,melt_down,IC,FLAT,697.0,True
2012-09-07,melt_down,IC,HAIRCUT,242.0,True
2012-09-07,melt_down,BPS,FLAT,673.0,True
2012-09-07,melt_down,BPS,HAIRCUT,397.0,True
2012-09-14,melt_down,IC,FLAT,697.0,False
2012-09-14,melt_down,IC,HAIRCUT,242.0,False
2012-09-14,melt_down,BPS,FLAT,-547.0,False
2012-09-14,melt_down,BPS,HAIRCUT,-829.0,False
2012-09-21,melt_down,IC,FLAT,674.0,False
2012-09-21,melt_down,IC,HAIRCUT,227.0,False
2012-09-21,melt_down,BPS,FLAT,294.0,False
2012-09-21,melt_down,BPS,HAIRCUT,13.0,False
2012-09-28,melt_down,IC,FLAT,740.0,False
2012-09-28,melt_down,IC,HAIRCUT,297.0,False
2012-09-28,melt_down,BPS,FLAT,537.0,False
2012-09-28,melt_down,BPS,HAIRCUT,260.0,False
2012-10-05,melt_down,IC,FLAT,-726.0,False
2012-10-05,melt_down,IC,HAIRCUT,-1173.0,False
2012-10-05,melt_down,BPS,FLAT,-1658.0,False
2012-10-05,melt_down,BPS,HAIRCUT,-1923.0,False
2012-10-12,melt_down,IC,FLAT,740.0,False
2012-10-12,melt_down,IC,HAIRCUT,307.0,False
2012-10-12,melt_down,BPS,FLAT,-1520.0,False
2012-10-12,melt_down,BPS,HAIRCUT,-1779.0,False
2012-10-19,melt_down,IC,FLAT,771.0,False
2012-10-19,melt_down,IC,HAIRCUT,338.0,False
2012-10-19,melt_down,BPS,FLAT,-2455.0,False
2012-10-19,melt_down,BPS,HAIRCUT,-2716.0,False
2012-10-26,melt_down,IC,FLAT,807.0,False
2012-10-26,melt_down,IC,HAIRCUT,377.0,False
2012-10-26,melt_down,BPS,FLAT,769.0,False
2012-10-26,melt_down,BPS,HAIRCUT,518.0,False
2012-11-06,melt_down,IC,FLAT,852.0,False
2012-11-06,melt_down,IC,HAIRCUT,388.0,False
2012-11-06,melt_down,BPS,FLAT,845.0,False
2012-11-06,melt_down,BPS,HAIRCUT,563.0,False
2012-11-08,melt_up,IC,FLAT,837.0,True
2012-11-08,melt_up,IC,HAIRCUT,400.0,True
2012-11-08,melt_up,BPS,FLAT,826.0,True
2012-11-08,melt_up,BPS,HAIRCUT,560.0,True
2012-11-15,melt_up,IC,FLAT,801.0,False
2012-11-15,melt_up,IC,HAIRCUT,379.0,False
2012-11-15,melt_up,BPS,FLAT,777.0,False
2012-11-15,melt_up,BPS,HAIRCUT,517.0,False
2012-11-23,melt_up,IC,FLAT,709.0,False
2012-11-23,melt_up,IC,HAIRCUT,274.0,False
2012-11-23,melt_up,BPS,FLAT,693.0,False
2012-11-23,melt_up,BPS,HAIRCUT,423.0,False
2012-11-30,melt_up,IC,FLAT,727.0,False
2012-11-30,melt_up,IC,HAIRCUT,292.0,False
2012-11-30,melt_up,BPS,FLAT,715.0,False
2012-11-30,melt_up,BPS,HAIRCUT,450.0,False
2012-12-07,melt_up,IC,FLAT,708.0,False
2012-12-07,melt_up,IC,HAIRCUT,281.0,False
2012-12-07,melt_up,BPS,FLAT,672.0,False
2012-12-07,melt_up,BPS,HAIRCUT,415.0,False
2012-12-11,melt_up,IC,FLAT,752.0,True
2012-12-11,melt_up,IC,HAIRCUT,304.0,True
2012-12-11,melt_up,BPS,FLAT,726.0,True
2012-12-11,melt_up,BPS,HAIRCUT,451.0,True
2012-12-18,melt_up,IC,FLAT,741.0,False
2012-12-18,melt_up,IC,HAIRCUT,289.0,False
2012-12-18,melt_up,BPS,FLAT,720.0,False
2012-12-18,melt_up,BPS,HAIRCUT,443.0,False
2012-12-26,melt_up,IC,FLAT,916.0,False
2012-12-26,melt_up,IC,HAIRCUT,464.0,False
2012-12-26,melt_up,BPS,FLAT,923.0,False
2012-12-26,melt_up,BPS,HAIRCUT,648.0,False
2013-01-03,melt_up,IC,FLAT,696.0,False
2013-01-03,melt_up,IC,HAIRCUT,243.0,False
2013-01-03,melt_up,BPS,FLAT,700.0,False
2013-01-03,melt_up,BPS,HAIRCUT,418.0,False
2013-01-10,melt_up,IC,FLAT,646.0,False
2013-01-10,melt_up,IC,HAIRCUT,200.0,False
2013-01-10,melt_up,BPS,FLAT,641.0,False
2013-01-10,melt_up,BPS,HAIRCUT,360.0,False
2013-01-17,melt_up,IC,FLAT,638.0,True
2013-01-17,melt_up,IC,HAIRCUT,191.0,True
2013-01-17,melt_up,BPS,FLAT,651.0,True
2013-01-17,melt_up,BPS,HAIRCUT,367.0,True
2013-01-25,melt_up,IC,FLAT,637.0,False
2013-01-25,melt_up,IC,HAIRCUT,176.0,False
2013-01-25,melt_up,BPS,FLAT,598.0,False
